NTASData [id=16594385784, subwayLine=BD, stationId=CHR1, trainId=212, trainMessage=Arriving, trainDirection=East, timeInt=0.7066075541795667, timeString=00.71, trainDestination=KEN1, createDate=Sun Sep 17 11:52:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16594385785, subwayLine=BD, stationId=CHR1, trainId=213, trainMessage=Arriving, trainDirection=East, timeInt=4.784140339318887, timeString=04.78, trainDestination=KEN1, createDate=Sun Sep 17 11:52:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16594385786, subwayLine=BD, stationId=CHR1, trainId=214, trainMessage=Arriving, trainDirection=East, timeInt=9.570760599380806, timeString=09.57, trainDestination=KEN1, createDate=Sun Sep 17 11:52:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16594385787, subwayLine=BD, stationId=BAT1, trainId=212, trainMessage=Arriving, trainDirection=East, timeInt=1.6900134984520125, timeString=01.69, trainDestination=KEN1, createDate=Sun Sep 17 11:52:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16594385788, subwayLine=BD, stationId=BAT1, trainId=213, trainMessage=Arriving, trainDirection=East, timeInt=5.767546283591331, timeString=05.77, trainDestination=KEN1, createDate=Sun Sep 17 11:52:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16594385789, subwayLine=BD, stationId=BAT1, trainId=214, trainMessage=Arriving, trainDirection=East, timeInt=10.554166543653253, timeString=10.55, trainDestination=KEN1, createDate=Sun Sep 17 11:52:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16594385790, subwayLine=BD, stationId=BSP1, trainId=212, trainMessage=Arriving, trainDirection=East, timeInt=2.6241607430340563, timeString=02.62, trainDestination=KEN1, createDate=Sun Sep 17 11:52:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16594385791, subwayLine=BD, stationId=BSP1, trainId=213, trainMessage=Arriving, trainDirection=East, timeInt=6.701693528173374, timeString=06.70, trainDestination=KEN1, createDate=Sun Sep 17 11:52:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16594385792, subwayLine=BD, stationId=BSP1, trainId=214, trainMessage=Arriving, trainDirection=East, timeInt=11.488313788235295, timeString=11.49, trainDestination=KEN1, createDate=Sun Sep 17 11:52:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16594385793, subwayLine=BD, stationId=SGL1, trainId=212, trainMessage=Arriving, trainDirection=East, timeInt=3.534811021671827, timeString=03.53, trainDestination=KEN1, createDate=Sun Sep 17 11:52:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16594385794, subwayLine=BD, stationId=SGL1, trainId=213, trainMessage=Arriving, trainDirection=East, timeInt=7.612343806811145, timeString=07.61, trainDestination=KEN1, createDate=Sun Sep 17 11:52:40 EDT 2017, systemMessageType=Normal]
