NTASData [id=16594207891, subwayLine=YUS, stationId=WEL2, trainId=110, trainMessage=Arriving, trainDirection=South, timeInt=0.6993466666666667, timeString=00.70, trainDestination=SHW2, createDate=Sun Sep 17 11:39:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594207902, subwayLine=YUS, stationId=QUN2, trainId=111, trainMessage=Arriving, trainDirection=South, timeInt=9.297626666666666, timeString=09.30, trainDestination=SHW2, createDate=Sun Sep 17 11:39:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594207903, subwayLine=YUS, stationId=KNG2, trainId=109, trainMessage=Arriving, trainDirection=South, timeInt=2.4493022222222223, timeString=02.45, trainDestination=SHW2, createDate=Sun Sep 17 11:39:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594207904, subwayLine=YUS, stationId=KNG2, trainId=110, trainMessage=Arriving, trainDirection=South, timeInt=4.0781600000000005, timeString=04.08, trainDestination=SHW2, createDate=Sun Sep 17 11:39:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594207905, subwayLine=YUS, stationId=KNG2, trainId=111, trainMessage=Arriving, trainDirection=South, timeInt=10.12328, timeString=10.12, trainDestination=SHW2, createDate=Sun Sep 17 11:39:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594207906, subwayLine=YUS, stationId=UNI2, trainId=109, trainMessage=Arriving, trainDirection=South, timeInt=3.256328888888889, timeString=03.26, trainDestination=SHW2, createDate=Sun Sep 17 11:39:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594207907, subwayLine=YUS, stationId=UNI2, trainId=110, trainMessage=Arriving, trainDirection=South, timeInt=4.885186666666668, timeString=04.89, trainDestination=SHW2, createDate=Sun Sep 17 11:39:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594207908, subwayLine=YUS, stationId=UNI2, trainId=111, trainMessage=Arriving, trainDirection=South, timeInt=10.930306666666667, timeString=10.93, trainDestination=SHW2, createDate=Sun Sep 17 11:39:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594207909, subwayLine=YUS, stationId=STA2, trainId=108, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:39:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594207910, subwayLine=YUS, stationId=STA2, trainId=109, trainMessage=Arriving, trainDirection=South, timeInt=4.183017777777778, timeString=04.18, trainDestination=SHW2, createDate=Sun Sep 17 11:39:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594207911, subwayLine=YUS, stationId=STA2, trainId=110, trainMessage=Arriving, trainDirection=South, timeInt=5.811875555555556, timeString=05.81, trainDestination=SHW2, createDate=Sun Sep 17 11:39:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594207912, subwayLine=YUS, stationId=OSG2, trainId=108, trainMessage=Arriving, trainDirection=South, timeInt=0.6952666666666667, timeString=00.70, trainDestination=SHW2, createDate=Sun Sep 17 11:39:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594207913, subwayLine=YUS, stationId=OSG2, trainId=109, trainMessage=Arriving, trainDirection=South, timeInt=4.878284444444445, timeString=04.88, trainDestination=SHW2, createDate=Sun Sep 17 11:39:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594207914, subwayLine=YUS, stationId=OSG2, trainId=110, trainMessage=Arriving, trainDirection=South, timeInt=6.507142222222221, timeString=06.51, trainDestination=SHW2, createDate=Sun Sep 17 11:39:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594207915, subwayLine=YUS, stationId=STP2, trainId=93, trainMessage=Arriving, trainDirection=South, timeInt=0.21618222222222222, timeString=00.22, trainDestination=SHW2, createDate=Sun Sep 17 11:39:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594207916, subwayLine=YUS, stationId=STP2, trainId=108, trainMessage=Arriving, trainDirection=South, timeInt=1.4492355555555556, timeString=01.45, trainDestination=SHW2, createDate=Sun Sep 17 11:39:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594207917, subwayLine=YUS, stationId=STP2, trainId=109, trainMessage=Arriving, trainDirection=South, timeInt=5.632253333333333, timeString=05.63, trainDestination=SHW2, createDate=Sun Sep 17 11:39:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594207918, subwayLine=YUS, stationId=QPK2, trainId=107, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:39:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594207919, subwayLine=YUS, stationId=QPK2, trainId=93, trainMessage=Arriving, trainDirection=South, timeInt=1.358488888888889, timeString=01.36, trainDestination=SHW2, createDate=Sun Sep 17 11:39:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594207920, subwayLine=YUS, stationId=QPK2, trainId=108, trainMessage=Arriving, trainDirection=South, timeInt=2.591542222222222, timeString=02.59, trainDestination=SHW2, createDate=Sun Sep 17 11:39:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594207921, subwayLine=YUS, stationId=MUS2, trainId=107, trainMessage=Arriving, trainDirection=South, timeInt=1.2625333333333333, timeString=01.26, trainDestination=SHW2, createDate=Sun Sep 17 11:39:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594207922, subwayLine=YUS, stationId=MUS2, trainId=93, trainMessage=Arriving, trainDirection=South, timeInt=2.621022222222222, timeString=02.62, trainDestination=SHW2, createDate=Sun Sep 17 11:39:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594207923, subwayLine=YUS, stationId=MUS2, trainId=108, trainMessage=Arriving, trainDirection=South, timeInt=3.8540755555555553, timeString=03.85, trainDestination=SHW2, createDate=Sun Sep 17 11:39:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594207924, subwayLine=YUS, stationId=SGU2, trainId=107, trainMessage=Arriving, trainDirection=South, timeInt=2.4220555555555556, timeString=02.42, trainDestination=SHW2, createDate=Sun Sep 17 11:39:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594207925, subwayLine=YUS, stationId=SGU2, trainId=93, trainMessage=Arriving, trainDirection=South, timeInt=3.7805444444444447, timeString=03.78, trainDestination=SHW2, createDate=Sun Sep 17 11:39:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594207926, subwayLine=YUS, stationId=SGU2, trainId=108, trainMessage=Arriving, trainDirection=South, timeInt=5.013597777777777, timeString=05.01, trainDestination=SHW2, createDate=Sun Sep 17 11:39:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594207927, subwayLine=YUS, stationId=SPA2, trainId=107, trainMessage=Arriving, trainDirection=South, timeInt=3.5897622222222223, timeString=03.59, trainDestination=SHW2, createDate=Sun Sep 17 11:39:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594207928, subwayLine=YUS, stationId=SPA2, trainId=93, trainMessage=Arriving, trainDirection=South, timeInt=4.9482511111111105, timeString=04.95, trainDestination=SHW2, createDate=Sun Sep 17 11:39:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594207929, subwayLine=YUS, stationId=SPA2, trainId=108, trainMessage=Arriving, trainDirection=South, timeInt=6.181304444444445, timeString=06.18, trainDestination=SHW2, createDate=Sun Sep 17 11:39:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594207930, subwayLine=YUS, stationId=DUP2, trainId=5, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:39:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594207931, subwayLine=YUS, stationId=DUP2, trainId=107, trainMessage=Arriving, trainDirection=South, timeInt=4.587571111111111, timeString=04.59, trainDestination=SHW2, createDate=Sun Sep 17 11:39:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594207932, subwayLine=YUS, stationId=DUP2, trainId=93, trainMessage=Arriving, trainDirection=South, timeInt=5.946060000000001, timeString=05.95, trainDestination=SHW2, createDate=Sun Sep 17 11:39:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594207933, subwayLine=YUS, stationId=SCW2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=2.624537777777778, timeString=02.62, trainDestination=SHW2, createDate=Sun Sep 17 11:39:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594207934, subwayLine=YUS, stationId=SCW2, trainId=107, trainMessage=Arriving, trainDirection=South, timeInt=7.2121088888888885, timeString=07.21, trainDestination=SHW2, createDate=Sun Sep 17 11:39:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594207935, subwayLine=YUS, stationId=SCW2, trainId=93, trainMessage=Arriving, trainDirection=South, timeInt=8.570597777777778, timeString=08.57, trainDestination=SHW2, createDate=Sun Sep 17 11:39:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594207936, subwayLine=YUS, stationId=EGW2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=4.690666666666667, timeString=04.69, trainDestination=SHW2, createDate=Sun Sep 17 11:39:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594207937, subwayLine=YUS, stationId=EGW2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=7.437708888888889, timeString=07.44, trainDestination=SHW2, createDate=Sun Sep 17 11:39:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594207938, subwayLine=YUS, stationId=EGW2, trainId=107, trainMessage=Arriving, trainDirection=South, timeInt=12.02528, timeString=12.03, trainDestination=SHW2, createDate=Sun Sep 17 11:39:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594207939, subwayLine=YUS, stationId=GCN2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=0.27631481481481485, timeString=00.28, trainDestination=SHW2, createDate=Sun Sep 17 11:39:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594207940, subwayLine=YUS, stationId=GCN2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=6.510306666666667, timeString=06.51, trainDestination=SHW2, createDate=Sun Sep 17 11:39:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594207941, subwayLine=YUS, stationId=GCN2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=9.25734888888889, timeString=09.26, trainDestination=SHW2, createDate=Sun Sep 17 11:39:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594207942, subwayLine=YUS, stationId=LWW2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=1.640448148148148, timeString=01.64, trainDestination=SHW2, createDate=Sun Sep 17 11:39:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594207943, subwayLine=YUS, stationId=LWW2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=7.87444, timeString=07.87, trainDestination=SHW2, createDate=Sun Sep 17 11:39:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594207944, subwayLine=YUS, stationId=LWW2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=10.621482222222221, timeString=10.62, trainDestination=SHW2, createDate=Sun Sep 17 11:39:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594207945, subwayLine=YUS, stationId=YKD2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=3.666674814814815, timeString=03.67, trainDestination=SHW2, createDate=Sun Sep 17 11:39:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594207946, subwayLine=YUS, stationId=YKD2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=9.900666666666668, timeString=09.90, trainDestination=SHW2, createDate=Sun Sep 17 11:39:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594207947, subwayLine=YUS, stationId=YKD2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=12.64770888888889, timeString=12.65, trainDestination=SHW2, createDate=Sun Sep 17 11:39:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594207948, subwayLine=YUS, stationId=WIL2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=5.686128148148148, timeString=05.69, trainDestination=SHW2, createDate=Sun Sep 17 11:39:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594207949, subwayLine=YUS, stationId=WIL2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=11.920119999999999, timeString=11.92, trainDestination=SHW2, createDate=Sun Sep 17 11:39:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594207950, subwayLine=YUS, stationId=WIL2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=14.667162222222222, timeString=14.67, trainDestination=SHW2, createDate=Sun Sep 17 11:39:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594207951, subwayLine=YUS, stationId=SHW2, trainId=126, trainMessage=Delayed, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 11:39:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594207952, subwayLine=YUS, stationId=SHW2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=9.537405925925926, timeString=09.54, trainDestination=SHW2, createDate=Sun Sep 17 11:39:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594207953, subwayLine=YUS, stationId=SHW2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=15.771397777777779, timeString=15.77, trainDestination=SHW2, createDate=Sun Sep 17 11:39:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594207954, subwayLine=YUS, stationId=SHW1, trainId=128, trainMessage=Delayed, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 11:39:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594207955, subwayLine=YUS, stationId=SHW1, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=9.537405925925926, timeString=09.54, trainDestination=SHW2, createDate=Sun Sep 17 11:39:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594207956, subwayLine=YUS, stationId=SHW1, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=15.771397777777779, timeString=15.77, trainDestination=SHW2, createDate=Sun Sep 17 11:39:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594207957, subwayLine=YUS, stationId=WIL1, trainId=124, trainMessage=Delayed, trainDirection=North, timeInt=0.5053132444444444, timeString=00.51, trainDestination=FIN1, createDate=Sun Sep 17 11:39:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594207958, subwayLine=YUS, stationId=WIL1, trainId=125, trainMessage=Delayed, trainDirection=North, timeInt=1.3834799111111111, timeString=01.38, trainDestination=FIN1, createDate=Sun Sep 17 11:39:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594207959, subwayLine=YUS, stationId=WIL1, trainId=532, trainMessage=Delayed, trainDirection=North, timeInt=2.7868502814814815, timeString=02.79, trainDestination=FIN1, createDate=Sun Sep 17 11:39:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594207960, subwayLine=YUS, stationId=YKD1, trainId=122, trainMessage=Delayed, trainDirection=North, timeInt=1.0103555555555555, timeString=01.01, trainDestination=FIN1, createDate=Sun Sep 17 11:39:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594207961, subwayLine=YUS, stationId=YKD1, trainId=123, trainMessage=Delayed, trainDirection=North, timeInt=1.50114, timeString=01.50, trainDestination=FIN1, createDate=Sun Sep 17 11:39:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594207962, subwayLine=YUS, stationId=YKD1, trainId=124, trainMessage=Delayed, trainDirection=North, timeInt=2.5208154666666664, timeString=02.52, trainDestination=FIN1, createDate=Sun Sep 17 11:39:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594207963, subwayLine=YUS, stationId=LWW1, trainId=120, trainMessage=Delayed, trainDirection=North, timeInt=1.5437407407407409, timeString=01.54, trainDestination=FIN1, createDate=Sun Sep 17 11:39:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594207964, subwayLine=YUS, stationId=LWW1, trainId=122, trainMessage=Delayed, trainDirection=North, timeInt=3.02868, timeString=03.03, trainDestination=FIN1, createDate=Sun Sep 17 11:39:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594207965, subwayLine=YUS, stationId=LWW1, trainId=123, trainMessage=Delayed, trainDirection=North, timeInt=3.5194644444444445, timeString=03.52, trainDestination=FIN1, createDate=Sun Sep 17 11:39:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594207966, subwayLine=YUS, stationId=GCN1, trainId=120, trainMessage=Delayed, trainDirection=North, timeInt=2.9022296296296295, timeString=02.90, trainDestination=FIN1, createDate=Sun Sep 17 11:39:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594207967, subwayLine=YUS, stationId=GCN1, trainId=122, trainMessage=Delayed, trainDirection=North, timeInt=4.38716888888889, timeString=04.39, trainDestination=FIN1, createDate=Sun Sep 17 11:39:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594207968, subwayLine=YUS, stationId=GCN1, trainId=123, trainMessage=Delayed, trainDirection=North, timeInt=4.877953333333333, timeString=04.88, trainDestination=FIN1, createDate=Sun Sep 17 11:39:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594207969, subwayLine=YUS, stationId=EGW1, trainId=120, trainMessage=Delayed, trainDirection=North, timeInt=4.722434074074074, timeString=04.72, trainDestination=FIN1, createDate=Sun Sep 17 11:39:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594207970, subwayLine=YUS, stationId=EGW1, trainId=122, trainMessage=Delayed, trainDirection=North, timeInt=6.207373333333333, timeString=06.21, trainDestination=FIN1, createDate=Sun Sep 17 11:39:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594207971, subwayLine=YUS, stationId=EGW1, trainId=123, trainMessage=Delayed, trainDirection=North, timeInt=6.698157777777777, timeString=06.70, trainDestination=FIN1, createDate=Sun Sep 17 11:39:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594207972, subwayLine=YUS, stationId=SCW1, trainId=120, trainMessage=Delayed, trainDirection=North, timeInt=9.421869629629631, timeString=09.42, trainDestination=FIN1, createDate=Sun Sep 17 11:39:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594207973, subwayLine=YUS, stationId=SCW1, trainId=122, trainMessage=Delayed, trainDirection=North, timeInt=10.906808888888888, timeString=10.91, trainDestination=FIN1, createDate=Sun Sep 17 11:39:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594207974, subwayLine=YUS, stationId=SCW1, trainId=123, trainMessage=Delayed, trainDirection=North, timeInt=11.397593333333331, timeString=11.40, trainDestination=FIN1, createDate=Sun Sep 17 11:39:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594207975, subwayLine=YUS, stationId=DUP1, trainId=192, trainMessage=Arriving, trainDirection=North, timeInt=2.075314814814815, timeString=02.08, trainDestination=FIN1, createDate=Sun Sep 17 11:39:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594207976, subwayLine=YUS, stationId=DUP1, trainId=120, trainMessage=Delayed, trainDirection=North, timeInt=12.046407407407406, timeString=12.05, trainDestination=FIN1, createDate=Sun Sep 17 11:39:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594207977, subwayLine=YUS, stationId=DUP1, trainId=122, trainMessage=Delayed, trainDirection=North, timeInt=13.531346666666666, timeString=13.53, trainDestination=FIN1, createDate=Sun Sep 17 11:39:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594207978, subwayLine=YUS, stationId=SPA1, trainId=192, trainMessage=Arriving, trainDirection=North, timeInt=3.075945925925926, timeString=03.08, trainDestination=FIN1, createDate=Sun Sep 17 11:39:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594207979, subwayLine=YUS, stationId=SPA1, trainId=120, trainMessage=Delayed, trainDirection=North, timeInt=13.047038518518518, timeString=13.05, trainDestination=FIN1, createDate=Sun Sep 17 11:39:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594207980, subwayLine=YUS, stationId=SPA1, trainId=122, trainMessage=Delayed, trainDirection=North, timeInt=14.531977777777776, timeString=14.53, trainDestination=FIN1, createDate=Sun Sep 17 11:39:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594207981, subwayLine=YUS, stationId=SGU1, trainId=121, trainMessage=Delayed, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 11:39:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594207982, subwayLine=YUS, stationId=SGU1, trainId=192, trainMessage=Arriving, trainDirection=North, timeInt=4.205552592592593, timeString=04.21, trainDestination=FIN1, createDate=Sun Sep 17 11:39:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594207983, subwayLine=YUS, stationId=SGU1, trainId=120, trainMessage=Delayed, trainDirection=North, timeInt=14.176645185185183, timeString=14.18, trainDestination=FIN1, createDate=Sun Sep 17 11:39:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594207984, subwayLine=YUS, stationId=MUS1, trainId=121, trainMessage=Delayed, trainDirection=North, timeInt=1.2019966666666666, timeString=01.20, trainDestination=FIN1, createDate=Sun Sep 17 11:39:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594207985, subwayLine=YUS, stationId=MUS1, trainId=192, trainMessage=Arriving, trainDirection=North, timeInt=5.407549259259259, timeString=05.41, trainDestination=FIN1, createDate=Sun Sep 17 11:39:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594207986, subwayLine=YUS, stationId=MUS1, trainId=120, trainMessage=Delayed, trainDirection=North, timeInt=15.378641851851851, timeString=15.38, trainDestination=FIN1, createDate=Sun Sep 17 11:39:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594207987, subwayLine=YUS, stationId=QPK1, trainId=121, trainMessage=Delayed, trainDirection=North, timeInt=2.46453, timeString=02.46, trainDestination=FIN1, createDate=Sun Sep 17 11:39:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594207988, subwayLine=YUS, stationId=QPK1, trainId=192, trainMessage=Arriving, trainDirection=North, timeInt=6.670082592592593, timeString=06.67, trainDestination=FIN1, createDate=Sun Sep 17 11:39:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594207989, subwayLine=YUS, stationId=QPK1, trainId=120, trainMessage=Delayed, trainDirection=North, timeInt=16.641175185185183, timeString=16.64, trainDestination=FIN1, createDate=Sun Sep 17 11:39:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594207990, subwayLine=YUS, stationId=STP1, trainId=119, trainMessage=Arriving, trainDirection=North, timeInt=0.17949333333333334, timeString=00.18, trainDestination=FIN1, createDate=Sun Sep 17 11:39:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594207991, subwayLine=YUS, stationId=STP1, trainId=121, trainMessage=Delayed, trainDirection=North, timeInt=3.6153033333333333, timeString=03.62, trainDestination=FIN1, createDate=Sun Sep 17 11:39:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594207992, subwayLine=YUS, stationId=STP1, trainId=192, trainMessage=Arriving, trainDirection=North, timeInt=7.820855925925926, timeString=07.82, trainDestination=FIN1, createDate=Sun Sep 17 11:39:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594207993, subwayLine=YUS, stationId=OSG1, trainId=119, trainMessage=Arriving, trainDirection=North, timeInt=0.93064, timeString=00.93, trainDestination=FIN1, createDate=Sun Sep 17 11:39:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594207994, subwayLine=YUS, stationId=OSG1, trainId=121, trainMessage=Delayed, trainDirection=North, timeInt=4.36645, timeString=04.37, trainDestination=FIN1, createDate=Sun Sep 17 11:39:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594207995, subwayLine=YUS, stationId=OSG1, trainId=192, trainMessage=Arriving, trainDirection=North, timeInt=8.572002592592593, timeString=08.57, trainDestination=FIN1, createDate=Sun Sep 17 11:39:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594207996, subwayLine=YUS, stationId=STA1, trainId=94, trainMessage=Arriving, trainDirection=North, timeInt=0.13405555555555557, timeString=00.13, trainDestination=FIN1, createDate=Sun Sep 17 11:39:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594207997, subwayLine=YUS, stationId=STA1, trainId=119, trainMessage=Arriving, trainDirection=North, timeInt=1.764477777777778, timeString=01.76, trainDestination=FIN1, createDate=Sun Sep 17 11:39:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594207998, subwayLine=YUS, stationId=STA1, trainId=121, trainMessage=Delayed, trainDirection=North, timeInt=5.200287777777778, timeString=05.20, trainDestination=FIN1, createDate=Sun Sep 17 11:39:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594207999, subwayLine=YUS, stationId=UNI1, trainId=118, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 11:39:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16594208000, subwayLine=YUS, stationId=UNI1, trainId=94, trainMessage=Arriving, trainDirection=North, timeInt=1.0409888888888887, timeString=01.04, trainDestination=FIN1, createDate=Sun Sep 17 11:39:27 EDT 2017, systemMessageType=Normal]
