NTASData [id=16594094433, subwayLine=YUS, stationId=OSG1, trainId=93, trainMessage=Arriving, trainDirection=North, timeInt=0.31213777777777774, timeString=00.31, trainDestination=FIN1, createDate=Sun Sep 17 11:31:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16594094434, subwayLine=YUS, stationId=OSG1, trainId=18, trainMessage=Arriving, trainDirection=North, timeInt=4.36645, timeString=04.37, trainDestination=FIN1, createDate=Sun Sep 17 11:31:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16594094435, subwayLine=YUS, stationId=OSG1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=5.496056666666666, timeString=05.50, trainDestination=FIN1, createDate=Sun Sep 17 11:31:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16594094436, subwayLine=YUS, stationId=STA1, trainId=93, trainMessage=Arriving, trainDirection=North, timeInt=1.1459755555555555, timeString=01.15, trainDestination=FIN1, createDate=Sun Sep 17 11:31:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16594094437, subwayLine=YUS, stationId=STA1, trainId=18, trainMessage=Arriving, trainDirection=North, timeInt=5.200287777777778, timeString=05.20, trainDestination=FIN1, createDate=Sun Sep 17 11:31:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16594094438, subwayLine=YUS, stationId=STA1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=6.329894444444443, timeString=06.33, trainDestination=FIN1, createDate=Sun Sep 17 11:31:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16594094439, subwayLine=YUS, stationId=UNI1, trainId=3, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 11:31:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16594094440, subwayLine=YUS, stationId=UNI1, trainId=93, trainMessage=Arriving, trainDirection=North, timeInt=2.052908888888889, timeString=02.05, trainDestination=FIN1, createDate=Sun Sep 17 11:31:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16594094441, subwayLine=YUS, stationId=UNI1, trainId=18, trainMessage=Arriving, trainDirection=North, timeInt=6.1072211111111105, timeString=06.11, trainDestination=FIN1, createDate=Sun Sep 17 11:31:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16594094442, subwayLine=YUS, stationId=KNG1, trainId=3, trainMessage=Arriving, trainDirection=North, timeInt=0.7948911111111111, timeString=00.79, trainDestination=FIN1, createDate=Sun Sep 17 11:31:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16594094443, subwayLine=YUS, stationId=KNG1, trainId=93, trainMessage=Arriving, trainDirection=North, timeInt=2.8478, timeString=02.85, trainDestination=FIN1, createDate=Sun Sep 17 11:31:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16594094444, subwayLine=YUS, stationId=KNG1, trainId=18, trainMessage=Arriving, trainDirection=North, timeInt=6.902112222222222, timeString=06.90, trainDestination=FIN1, createDate=Sun Sep 17 11:31:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16594094445, subwayLine=YUS, stationId=QUN1, trainId=3, trainMessage=Arriving, trainDirection=North, timeInt=1.6205444444444443, timeString=01.62, trainDestination=FIN1, createDate=Sun Sep 17 11:31:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16594094446, subwayLine=YUS, stationId=QUN1, trainId=93, trainMessage=Arriving, trainDirection=North, timeInt=3.6734533333333337, timeString=03.67, trainDestination=FIN1, createDate=Sun Sep 17 11:31:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16594094447, subwayLine=YUS, stationId=QUN1, trainId=18, trainMessage=Arriving, trainDirection=North, timeInt=7.727765555555553, timeString=07.73, trainDestination=FIN1, createDate=Sun Sep 17 11:31:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16594094448, subwayLine=YUS, stationId=DUN1, trainId=3, trainMessage=Arriving, trainDirection=North, timeInt=2.375077777777778, timeString=02.38, trainDestination=FIN1, createDate=Sun Sep 17 11:31:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16594094449, subwayLine=YUS, stationId=DUN1, trainId=93, trainMessage=Arriving, trainDirection=North, timeInt=4.427986666666667, timeString=04.43, trainDestination=FIN1, createDate=Sun Sep 17 11:31:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16594094450, subwayLine=YUS, stationId=DUN1, trainId=18, trainMessage=Arriving, trainDirection=North, timeInt=8.482298888888888, timeString=08.48, trainDestination=FIN1, createDate=Sun Sep 17 11:31:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16594094451, subwayLine=YUS, stationId=COL1, trainId=101, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 11:31:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16594094452, subwayLine=YUS, stationId=COL1, trainId=3, trainMessage=Arriving, trainDirection=North, timeInt=3.2419355555555556, timeString=03.24, trainDestination=FIN1, createDate=Sun Sep 17 11:31:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16594094453, subwayLine=YUS, stationId=COL1, trainId=93, trainMessage=Arriving, trainDirection=North, timeInt=5.294844444444444, timeString=05.29, trainDestination=FIN1, createDate=Sun Sep 17 11:31:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16594094454, subwayLine=YUS, stationId=WEL1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=0.9176577777777778, timeString=00.92, trainDestination=FIN1, createDate=Sun Sep 17 11:31:01 EDT 2017, systemMessageType=Normal]
NTASData [id=16594094455, subwayLine=YUS, stationId=WEL1, trainId=3, trainMessage=Arriving, trainDirection=North, timeInt=4.1595933333333335, timeString=04.16, trainDestination=FIN1, createDate=Sun Sep 17 11:31:01 EDT 2017, systemMessageType=Normal]
