NTASData [id=16593837589, subwayLine=YUS, stationId=WEL1, trainId=117, trainMessage=Arriving, trainDirection=North, timeInt=0.26754666666666665, timeString=00.27, trainDestination=FIN1, createDate=Sun Sep 17 11:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593837603, subwayLine=YUS, stationId=STC1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=11.372008888888887, timeString=11.37, trainDestination=FIN1, createDate=Sun Sep 17 11:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593837604, subwayLine=YUS, stationId=DAV1, trainId=115, trainMessage=Arriving, trainDirection=North, timeInt=2.7842755555555554, timeString=02.78, trainDestination=FIN1, createDate=Sun Sep 17 11:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593837605, subwayLine=YUS, stationId=DAV1, trainId=117, trainMessage=Arriving, trainDirection=North, timeInt=7.020479999999999, timeString=07.02, trainDestination=FIN1, createDate=Sun Sep 17 11:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593837606, subwayLine=YUS, stationId=DAV1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=13.404444444444444, timeString=13.40, trainDestination=FIN1, createDate=Sun Sep 17 11:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593837607, subwayLine=YUS, stationId=EGL1, trainId=114, trainMessage=Arriving, trainDirection=North, timeInt=0.11909777777777777, timeString=00.12, trainDestination=FIN1, createDate=Sun Sep 17 11:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593837608, subwayLine=YUS, stationId=EGL1, trainId=115, trainMessage=Arriving, trainDirection=North, timeInt=4.398457777777778, timeString=04.40, trainDestination=FIN1, createDate=Sun Sep 17 11:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593837609, subwayLine=YUS, stationId=EGL1, trainId=117, trainMessage=Arriving, trainDirection=North, timeInt=8.634662222222222, timeString=08.63, trainDestination=FIN1, createDate=Sun Sep 17 11:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593837610, subwayLine=YUS, stationId=LAW1, trainId=114, trainMessage=Arriving, trainDirection=North, timeInt=4.411004444444444, timeString=04.41, trainDestination=FIN1, createDate=Sun Sep 17 11:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593837611, subwayLine=YUS, stationId=LAW1, trainId=115, trainMessage=Arriving, trainDirection=North, timeInt=8.690364444444445, timeString=08.69, trainDestination=FIN1, createDate=Sun Sep 17 11:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593837612, subwayLine=YUS, stationId=LAW1, trainId=117, trainMessage=Arriving, trainDirection=North, timeInt=12.926568888888887, timeString=12.93, trainDestination=FIN1, createDate=Sun Sep 17 11:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593837613, subwayLine=YUS, stationId=YKM1, trainId=112, trainMessage=Arriving, trainDirection=North, timeInt=2.320431111111111, timeString=02.32, trainDestination=FIN1, createDate=Sun Sep 17 11:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593837614, subwayLine=YUS, stationId=YKM1, trainId=114, trainMessage=Arriving, trainDirection=North, timeInt=7.925671111111111, timeString=07.93, trainDestination=FIN1, createDate=Sun Sep 17 11:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593837615, subwayLine=YUS, stationId=YKM1, trainId=115, trainMessage=Arriving, trainDirection=North, timeInt=12.205031111111111, timeString=12.21, trainDestination=FIN1, createDate=Sun Sep 17 11:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593837616, subwayLine=YUS, stationId=SHP1, trainId=112, trainMessage=Arriving, trainDirection=North, timeInt=5.906782222222222, timeString=05.91, trainDestination=FIN1, createDate=Sun Sep 17 11:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593837617, subwayLine=YUS, stationId=SHP1, trainId=114, trainMessage=Arriving, trainDirection=North, timeInt=11.512022222222223, timeString=11.51, trainDestination=FIN1, createDate=Sun Sep 17 11:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593837618, subwayLine=YUS, stationId=SHP1, trainId=115, trainMessage=Arriving, trainDirection=North, timeInt=15.791382222222223, timeString=15.79, trainDestination=FIN1, createDate=Sun Sep 17 11:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593837619, subwayLine=YUS, stationId=NYC1, trainId=111, trainMessage=Arriving, trainDirection=North, timeInt=1.0470444444444444, timeString=01.05, trainDestination=FIN1, createDate=Sun Sep 17 11:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593837620, subwayLine=YUS, stationId=NYC1, trainId=112, trainMessage=Arriving, trainDirection=North, timeInt=7.367999999999999, timeString=07.37, trainDestination=FIN1, createDate=Sun Sep 17 11:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593837621, subwayLine=YUS, stationId=NYC1, trainId=114, trainMessage=Arriving, trainDirection=North, timeInt=12.97324, timeString=12.97, trainDestination=FIN1, createDate=Sun Sep 17 11:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593837622, subwayLine=YUS, stationId=FIN1, trainId=109, trainMessage=Delayed, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593837623, subwayLine=YUS, stationId=FIN1, trainId=110, trainMessage=Arriving, trainDirection=North, timeInt=0.5288844444444445, timeString=00.53, trainDestination=FIN1, createDate=Sun Sep 17 11:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593837624, subwayLine=YUS, stationId=FIN1, trainId=111, trainMessage=Arriving, trainDirection=North, timeInt=3.6540844444444445, timeString=03.65, trainDestination=FIN1, createDate=Sun Sep 17 11:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593837625, subwayLine=YUS, stationId=FIN2, trainId=110, trainMessage=Arriving, trainDirection=North, timeInt=0.5288844444444445, timeString=00.53, trainDestination=FIN1, createDate=Sun Sep 17 11:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593837626, subwayLine=YUS, stationId=FIN2, trainId=111, trainMessage=Arriving, trainDirection=North, timeInt=3.6540844444444445, timeString=03.65, trainDestination=FIN1, createDate=Sun Sep 17 11:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593837627, subwayLine=YUS, stationId=FIN2, trainId=112, trainMessage=Arriving, trainDirection=North, timeInt=9.97504, timeString=09.98, trainDestination=FIN1, createDate=Sun Sep 17 11:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593837628, subwayLine=YUS, stationId=NYC2, trainId=108, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593837629, subwayLine=YUS, stationId=SHP2, trainId=108, trainMessage=Arriving, trainDirection=South, timeInt=1.4606533333333336, timeString=01.46, trainDestination=SHW2, createDate=Sun Sep 17 11:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593837630, subwayLine=YUS, stationId=YKM2, trainId=108, trainMessage=Arriving, trainDirection=South, timeInt=5.04136, timeString=05.04, trainDestination=SHW2, createDate=Sun Sep 17 11:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593837631, subwayLine=YUS, stationId=LAW2, trainId=107, trainMessage=Arriving, trainDirection=South, timeInt=3.257973333333333, timeString=03.26, trainDestination=SHW2, createDate=Sun Sep 17 11:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593837632, subwayLine=YUS, stationId=LAW2, trainId=108, trainMessage=Arriving, trainDirection=South, timeInt=8.554333333333332, timeString=08.55, trainDestination=SHW2, createDate=Sun Sep 17 11:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593837633, subwayLine=YUS, stationId=EGL2, trainId=107, trainMessage=Arriving, trainDirection=South, timeInt=7.540848888888889, timeString=07.54, trainDestination=SHW2, createDate=Sun Sep 17 11:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593837634, subwayLine=YUS, stationId=EGL2, trainId=108, trainMessage=Arriving, trainDirection=South, timeInt=12.837208888888886, timeString=12.84, trainDestination=SHW2, createDate=Sun Sep 17 11:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593837635, subwayLine=YUS, stationId=DAV2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=0.24214666666666665, timeString=00.24, trainDestination=SHW2, createDate=Sun Sep 17 11:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593837636, subwayLine=YUS, stationId=DAV2, trainId=107, trainMessage=Arriving, trainDirection=South, timeInt=9.150515555555554, timeString=09.15, trainDestination=SHW2, createDate=Sun Sep 17 11:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593837637, subwayLine=YUS, stationId=DAV2, trainId=108, trainMessage=Arriving, trainDirection=South, timeInt=14.446875555555556, timeString=14.45, trainDestination=SHW2, createDate=Sun Sep 17 11:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593837638, subwayLine=YUS, stationId=STC2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=2.2813555555555554, timeString=02.28, trainDestination=SHW2, createDate=Sun Sep 17 11:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593837639, subwayLine=YUS, stationId=STC2, trainId=107, trainMessage=Arriving, trainDirection=South, timeInt=11.189724444444446, timeString=11.19, trainDestination=SHW2, createDate=Sun Sep 17 11:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593837640, subwayLine=YUS, stationId=STC2, trainId=108, trainMessage=Arriving, trainDirection=South, timeInt=16.486084444444444, timeString=16.49, trainDestination=SHW2, createDate=Sun Sep 17 11:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593837641, subwayLine=YUS, stationId=SUM2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=3.685564444444444, timeString=03.69, trainDestination=SHW2, createDate=Sun Sep 17 11:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593837642, subwayLine=YUS, stationId=SUM2, trainId=107, trainMessage=Arriving, trainDirection=South, timeInt=12.593933333333332, timeString=12.59, trainDestination=SHW2, createDate=Sun Sep 17 11:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593837643, subwayLine=YUS, stationId=SUM2, trainId=108, trainMessage=Arriving, trainDirection=South, timeInt=17.890293333333332, timeString=17.89, trainDestination=SHW2, createDate=Sun Sep 17 11:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593837644, subwayLine=YUS, stationId=ROS2, trainId=106, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593837645, subwayLine=YUS, stationId=ROS2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=4.704257777777777, timeString=04.70, trainDestination=SHW2, createDate=Sun Sep 17 11:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593837646, subwayLine=YUS, stationId=ROS2, trainId=107, trainMessage=Arriving, trainDirection=South, timeInt=13.612626666666667, timeString=13.61, trainDestination=SHW2, createDate=Sun Sep 17 11:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593837647, subwayLine=YUS, stationId=BLO2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=1.3280088888888888, timeString=01.33, trainDestination=SHW2, createDate=Sun Sep 17 11:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593837648, subwayLine=YUS, stationId=BLO2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=6.032266666666667, timeString=06.03, trainDestination=SHW2, createDate=Sun Sep 17 11:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593837649, subwayLine=YUS, stationId=BLO2, trainId=107, trainMessage=Arriving, trainDirection=South, timeInt=14.940635555555554, timeString=14.94, trainDestination=SHW2, createDate=Sun Sep 17 11:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593837650, subwayLine=YUS, stationId=WEL2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=0.6993466666666667, timeString=00.70, trainDestination=SHW2, createDate=Sun Sep 17 11:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593837651, subwayLine=YUS, stationId=WEL2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=2.2823555555555552, timeString=02.28, trainDestination=SHW2, createDate=Sun Sep 17 11:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593837652, subwayLine=YUS, stationId=WEL2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=6.986613333333333, timeString=06.99, trainDestination=SHW2, createDate=Sun Sep 17 11:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593837653, subwayLine=YUS, stationId=COL2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=1.6288577777777777, timeString=01.63, trainDestination=SHW2, createDate=Sun Sep 17 11:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593837654, subwayLine=YUS, stationId=COL2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=3.211866666666667, timeString=03.21, trainDestination=SHW2, createDate=Sun Sep 17 11:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593837655, subwayLine=YUS, stationId=COL2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=7.916124444444444, timeString=07.92, trainDestination=SHW2, createDate=Sun Sep 17 11:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593837656, subwayLine=YUS, stationId=DUN2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=2.4957155555555555, timeString=02.50, trainDestination=SHW2, createDate=Sun Sep 17 11:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593837657, subwayLine=YUS, stationId=DUN2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=4.078724444444445, timeString=04.08, trainDestination=SHW2, createDate=Sun Sep 17 11:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593837658, subwayLine=YUS, stationId=DUN2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=8.782982222222222, timeString=08.78, trainDestination=SHW2, createDate=Sun Sep 17 11:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593837659, subwayLine=YUS, stationId=QUN2, trainId=102, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593837660, subwayLine=YUS, stationId=QUN2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=3.2525066666666667, timeString=03.25, trainDestination=SHW2, createDate=Sun Sep 17 11:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593837661, subwayLine=YUS, stationId=QUN2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=4.835515555555555, timeString=04.84, trainDestination=SHW2, createDate=Sun Sep 17 11:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593837662, subwayLine=YUS, stationId=KNG2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=0.8256533333333334, timeString=00.83, trainDestination=SHW2, createDate=Sun Sep 17 11:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593837663, subwayLine=YUS, stationId=KNG2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=4.0781600000000005, timeString=04.08, trainDestination=SHW2, createDate=Sun Sep 17 11:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593837664, subwayLine=YUS, stationId=KNG2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=5.66116888888889, timeString=05.66, trainDestination=SHW2, createDate=Sun Sep 17 11:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593837665, subwayLine=YUS, stationId=UNI2, trainId=3, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593837666, subwayLine=YUS, stationId=UNI2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=1.6326800000000001, timeString=01.63, trainDestination=SHW2, createDate=Sun Sep 17 11:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593837667, subwayLine=YUS, stationId=UNI2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=4.885186666666668, timeString=04.89, trainDestination=SHW2, createDate=Sun Sep 17 11:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593837668, subwayLine=YUS, stationId=STA2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=0.9266888888888889, timeString=00.93, trainDestination=SHW2, createDate=Sun Sep 17 11:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593837669, subwayLine=YUS, stationId=STA2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=2.559368888888889, timeString=02.56, trainDestination=SHW2, createDate=Sun Sep 17 11:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593837670, subwayLine=YUS, stationId=STA2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=5.811875555555556, timeString=05.81, trainDestination=SHW2, createDate=Sun Sep 17 11:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593837671, subwayLine=YUS, stationId=OSG2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=1.6219555555555556, timeString=01.62, trainDestination=SHW2, createDate=Sun Sep 17 11:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593837672, subwayLine=YUS, stationId=OSG2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=3.2546355555555553, timeString=03.25, trainDestination=SHW2, createDate=Sun Sep 17 11:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593837673, subwayLine=YUS, stationId=OSG2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=6.507142222222221, timeString=06.51, trainDestination=SHW2, createDate=Sun Sep 17 11:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593837674, subwayLine=YUS, stationId=STP2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=2.3759244444444447, timeString=02.38, trainDestination=SHW2, createDate=Sun Sep 17 11:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593837675, subwayLine=YUS, stationId=STP2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=4.008604444444444, timeString=04.01, trainDestination=SHW2, createDate=Sun Sep 17 11:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593837676, subwayLine=YUS, stationId=STP2, trainId=104, trainMessage=Arriving, trainDirection=South, timeInt=7.261111111111111, timeString=07.26, trainDestination=SHW2, createDate=Sun Sep 17 11:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593837677, subwayLine=YUS, stationId=QPK2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=0.8873066666666667, timeString=00.89, trainDestination=SHW2, createDate=Sun Sep 17 11:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593837678, subwayLine=YUS, stationId=QPK2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=3.5182311111111115, timeString=03.52, trainDestination=SHW2, createDate=Sun Sep 17 11:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593837679, subwayLine=YUS, stationId=QPK2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=5.15091111111111, timeString=05.15, trainDestination=SHW2, createDate=Sun Sep 17 11:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593837680, subwayLine=YUS, stationId=MUS2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=2.14984, timeString=02.15, trainDestination=SHW2, createDate=Sun Sep 17 11:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593837681, subwayLine=YUS, stationId=MUS2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=4.780764444444444, timeString=04.78, trainDestination=SHW2, createDate=Sun Sep 17 11:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593837682, subwayLine=YUS, stationId=MUS2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=6.413444444444444, timeString=06.41, trainDestination=SHW2, createDate=Sun Sep 17 11:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593837683, subwayLine=YUS, stationId=SGU2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=3.309362222222222, timeString=03.31, trainDestination=SHW2, createDate=Sun Sep 17 11:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593837684, subwayLine=YUS, stationId=SGU2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=5.940286666666665, timeString=05.94, trainDestination=SHW2, createDate=Sun Sep 17 11:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593837685, subwayLine=YUS, stationId=SGU2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=7.572966666666666, timeString=07.57, trainDestination=SHW2, createDate=Sun Sep 17 11:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593837686, subwayLine=YUS, stationId=SPA2, trainId=192, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593837687, subwayLine=YUS, stationId=SPA2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=4.477068888888889, timeString=04.48, trainDestination=SHW2, createDate=Sun Sep 17 11:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593837688, subwayLine=YUS, stationId=SPA2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=7.107993333333333, timeString=07.11, trainDestination=SHW2, createDate=Sun Sep 17 11:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593837689, subwayLine=YUS, stationId=DUP2, trainId=192, trainMessage=Arriving, trainDirection=South, timeInt=0.997808888888889, timeString=01.00, trainDestination=SHW2, createDate=Sun Sep 17 11:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593837690, subwayLine=YUS, stationId=DUP2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=5.4748777777777775, timeString=05.47, trainDestination=SHW2, createDate=Sun Sep 17 11:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593837691, subwayLine=YUS, stationId=DUP2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=8.105802222222222, timeString=08.11, trainDestination=SHW2, createDate=Sun Sep 17 11:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593837692, subwayLine=YUS, stationId=SCW2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=0.7127407407407408, timeString=00.71, trainDestination=SHW2, createDate=Sun Sep 17 11:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593837693, subwayLine=YUS, stationId=SCW2, trainId=192, trainMessage=Arriving, trainDirection=South, timeInt=3.622346666666667, timeString=03.62, trainDestination=SHW2, createDate=Sun Sep 17 11:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593837694, subwayLine=YUS, stationId=SCW2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=8.099415555555556, timeString=08.10, trainDestination=SHW2, createDate=Sun Sep 17 11:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593837695, subwayLine=YUS, stationId=EGW2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=0.27774074074074073, timeString=00.28, trainDestination=SHW2, createDate=Sun Sep 17 11:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593837696, subwayLine=YUS, stationId=EGW2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=5.525911851851852, timeString=05.53, trainDestination=SHW2, createDate=Sun Sep 17 11:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593837697, subwayLine=YUS, stationId=EGW2, trainId=192, trainMessage=Arriving, trainDirection=South, timeInt=8.435517777777777, timeString=08.44, trainDestination=SHW2, createDate=Sun Sep 17 11:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593837698, subwayLine=YUS, stationId=GCN2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=2.097380740740741, timeString=02.10, trainDestination=SHW2, createDate=Sun Sep 17 11:12:19 EDT 2017, systemMessageType=Normal]
