NTASData [id=16593684715, subwayLine=BD, stationId=BAT2, trainId=211, trainMessage=Arriving, trainDirection=West, timeInt=0.2830959752321982, timeString=00.28, trainDestination=KIP2, createDate=Sun Sep 17 11:01:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16593684716, subwayLine=BD, stationId=BAT2, trainId=212, trainMessage=Arriving, trainDirection=West, timeInt=5.975456099071208, timeString=05.98, trainDestination=KIP2, createDate=Sun Sep 17 11:01:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16593684717, subwayLine=BD, stationId=BAT2, trainId=213, trainMessage=Arriving, trainDirection=West, timeInt=8.757114456965946, timeString=08.76, trainDestination=KIP2, createDate=Sun Sep 17 11:01:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16593684718, subwayLine=BD, stationId=CHR2, trainId=211, trainMessage=Arriving, trainDirection=West, timeInt=1.2514978328173376, timeString=01.25, trainDestination=KIP2, createDate=Sun Sep 17 11:01:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16593684719, subwayLine=BD, stationId=CHR2, trainId=212, trainMessage=Arriving, trainDirection=West, timeInt=6.9438579566563465, timeString=06.94, trainDestination=KIP2, createDate=Sun Sep 17 11:01:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16593684720, subwayLine=BD, stationId=CHR2, trainId=213, trainMessage=Arriving, trainDirection=West, timeInt=9.725516314551085, timeString=09.73, trainDestination=KIP2, createDate=Sun Sep 17 11:01:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16593684721, subwayLine=BD, stationId=OSS2, trainId=211, trainMessage=Arriving, trainDirection=West, timeInt=2.5701403690402476, timeString=02.57, trainDestination=KIP2, createDate=Sun Sep 17 11:01:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16593684722, subwayLine=BD, stationId=OSS2, trainId=212, trainMessage=Arriving, trainDirection=West, timeInt=8.262500492879257, timeString=08.26, trainDestination=KIP2, createDate=Sun Sep 17 11:01:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16593684723, subwayLine=BD, stationId=OSS2, trainId=213, trainMessage=Arriving, trainDirection=West, timeInt=11.044158850773995, timeString=11.04, trainDestination=KIP2, createDate=Sun Sep 17 11:01:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16593684724, subwayLine=BD, stationId=DUF2, trainId=211, trainMessage=Arriving, trainDirection=West, timeInt=3.8663673659442734, timeString=03.87, trainDestination=KIP2, createDate=Sun Sep 17 11:01:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16593684725, subwayLine=BD, stationId=DUF2, trainId=212, trainMessage=Arriving, trainDirection=West, timeInt=9.558727489783282, timeString=09.56, trainDestination=KIP2, createDate=Sun Sep 17 11:01:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16593684726, subwayLine=BD, stationId=DUF2, trainId=213, trainMessage=Arriving, trainDirection=West, timeInt=12.340385847678021, timeString=12.34, trainDestination=KIP2, createDate=Sun Sep 17 11:01:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16593684727, subwayLine=BD, stationId=LAN2, trainId=211, trainMessage=Arriving, trainDirection=West, timeInt=4.692088852012384, timeString=04.69, trainDestination=KIP2, createDate=Sun Sep 17 11:01:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16593684728, subwayLine=BD, stationId=LAN2, trainId=212, trainMessage=Arriving, trainDirection=West, timeInt=10.384448975851393, timeString=10.38, trainDestination=KIP2, createDate=Sun Sep 17 11:01:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16593684729, subwayLine=BD, stationId=LAN2, trainId=213, trainMessage=Arriving, trainDirection=West, timeInt=13.166107333746133, timeString=13.17, trainDestination=KIP2, createDate=Sun Sep 17 11:01:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16593684730, subwayLine=BD, stationId=DNW2, trainId=211, trainMessage=Arriving, trainDirection=West, timeInt=6.0755094092879265, timeString=06.08, trainDestination=KIP2, createDate=Sun Sep 17 11:01:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16593684731, subwayLine=BD, stationId=DNW2, trainId=212, trainMessage=Arriving, trainDirection=West, timeInt=11.767869533126936, timeString=11.77, trainDestination=KIP2, createDate=Sun Sep 17 11:01:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16593684732, subwayLine=BD, stationId=DNW2, trainId=213, trainMessage=Arriving, trainDirection=West, timeInt=14.549527891021675, timeString=14.55, trainDestination=KIP2, createDate=Sun Sep 17 11:01:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16593684733, subwayLine=BD, stationId=KEL2, trainId=209, trainMessage=AtStation, trainDirection=West, timeInt=0.0, timeString=00.00, trainDestination=KIP2, createDate=Sun Sep 17 11:01:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16593684734, subwayLine=BD, stationId=KEL2, trainId=211, trainMessage=Arriving, trainDirection=West, timeInt=7.211362536222911, timeString=07.21, trainDestination=KIP2, createDate=Sun Sep 17 11:01:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16593684735, subwayLine=BD, stationId=KEL2, trainId=212, trainMessage=Arriving, trainDirection=West, timeInt=12.90372266006192, timeString=12.90, trainDestination=KIP2, createDate=Sun Sep 17 11:01:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16593684736, subwayLine=BD, stationId=HPK2, trainId=209, trainMessage=Arriving, trainDirection=West, timeInt=1.1957279256965947, timeString=01.20, trainDestination=KIP2, createDate=Sun Sep 17 11:01:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16593684737, subwayLine=BD, stationId=HPK2, trainId=211, trainMessage=Arriving, trainDirection=West, timeInt=8.407090461919505, timeString=08.41, trainDestination=KIP2, createDate=Sun Sep 17 11:01:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16593684738, subwayLine=BD, stationId=HPK2, trainId=212, trainMessage=Arriving, trainDirection=West, timeInt=14.099450585758515, timeString=14.10, trainDestination=KIP2, createDate=Sun Sep 17 11:01:15 EDT 2017, systemMessageType=Normal]
