NTASData [id=16594065276, subwayLine=YUS, stationId=NYC2, trainId=112, trainMessage=Arriving, trainDirection=South, timeInt=0.6942666666666667, timeString=00.69, trainDestination=SHW2, createDate=Sun Sep 17 11:28:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594065277, subwayLine=YUS, stationId=SHP2, trainId=112, trainMessage=Arriving, trainDirection=South, timeInt=2.1549199999999997, timeString=02.15, trainDestination=SHW2, createDate=Sun Sep 17 11:28:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594065278, subwayLine=YUS, stationId=YKM2, trainId=111, trainMessage=Arriving, trainDirection=South, timeInt=1.1599333333333335, timeString=01.16, trainDestination=SHW2, createDate=Sun Sep 17 11:28:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594065279, subwayLine=YUS, stationId=YKM2, trainId=112, trainMessage=Arriving, trainDirection=South, timeInt=5.735626666666667, timeString=05.74, trainDestination=SHW2, createDate=Sun Sep 17 11:28:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594065280, subwayLine=YUS, stationId=LAW2, trainId=111, trainMessage=Arriving, trainDirection=South, timeInt=4.672906666666667, timeString=04.67, trainDestination=SHW2, createDate=Sun Sep 17 11:28:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594065281, subwayLine=YUS, stationId=LAW2, trainId=112, trainMessage=Arriving, trainDirection=South, timeInt=9.248600000000001, timeString=09.25, trainDestination=SHW2, createDate=Sun Sep 17 11:28:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594065282, subwayLine=YUS, stationId=EGL2, trainId=110, trainMessage=Arriving, trainDirection=South, timeInt=3.7721822222222223, timeString=03.77, trainDestination=SHW2, createDate=Sun Sep 17 11:28:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594065283, subwayLine=YUS, stationId=EGL2, trainId=111, trainMessage=Arriving, trainDirection=South, timeInt=8.955782222222224, timeString=08.96, trainDestination=SHW2, createDate=Sun Sep 17 11:28:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594065284, subwayLine=YUS, stationId=EGL2, trainId=112, trainMessage=Arriving, trainDirection=South, timeInt=13.531475555555554, timeString=13.53, trainDestination=SHW2, createDate=Sun Sep 17 11:28:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594065285, subwayLine=YUS, stationId=DAV2, trainId=109, trainMessage=Arriving, trainDirection=South, timeInt=1.3546666666666667, timeString=01.35, trainDestination=SHW2, createDate=Sun Sep 17 11:28:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594065286, subwayLine=YUS, stationId=DAV2, trainId=110, trainMessage=Arriving, trainDirection=South, timeInt=5.3818488888888885, timeString=05.38, trainDestination=SHW2, createDate=Sun Sep 17 11:28:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594065287, subwayLine=YUS, stationId=DAV2, trainId=111, trainMessage=Arriving, trainDirection=South, timeInt=10.565448888888888, timeString=10.57, trainDestination=SHW2, createDate=Sun Sep 17 11:28:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594065288, subwayLine=YUS, stationId=STC2, trainId=109, trainMessage=Arriving, trainDirection=South, timeInt=3.3938755555555553, timeString=03.39, trainDestination=SHW2, createDate=Sun Sep 17 11:28:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594065289, subwayLine=YUS, stationId=STC2, trainId=110, trainMessage=Arriving, trainDirection=South, timeInt=7.4210577777777775, timeString=07.42, trainDestination=SHW2, createDate=Sun Sep 17 11:28:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594065290, subwayLine=YUS, stationId=STC2, trainId=111, trainMessage=Arriving, trainDirection=South, timeInt=12.604657777777774, timeString=12.60, trainDestination=SHW2, createDate=Sun Sep 17 11:28:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594065291, subwayLine=YUS, stationId=SUM2, trainId=109, trainMessage=Arriving, trainDirection=South, timeInt=4.798084444444444, timeString=04.80, trainDestination=SHW2, createDate=Sun Sep 17 11:28:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594065292, subwayLine=YUS, stationId=SUM2, trainId=110, trainMessage=Arriving, trainDirection=South, timeInt=8.825266666666668, timeString=08.83, trainDestination=SHW2, createDate=Sun Sep 17 11:28:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594065293, subwayLine=YUS, stationId=SUM2, trainId=111, trainMessage=Arriving, trainDirection=South, timeInt=14.008866666666664, timeString=14.01, trainDestination=SHW2, createDate=Sun Sep 17 11:28:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594065294, subwayLine=YUS, stationId=ROS2, trainId=108, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:28:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594065295, subwayLine=YUS, stationId=ROS2, trainId=109, trainMessage=Arriving, trainDirection=South, timeInt=5.816777777777777, timeString=05.82, trainDestination=SHW2, createDate=Sun Sep 17 11:28:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594065296, subwayLine=YUS, stationId=ROS2, trainId=110, trainMessage=Arriving, trainDirection=South, timeInt=9.84396, timeString=09.84, trainDestination=SHW2, createDate=Sun Sep 17 11:28:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594065297, subwayLine=YUS, stationId=BLO2, trainId=108, trainMessage=Arriving, trainDirection=South, timeInt=1.3280088888888888, timeString=01.33, trainDestination=SHW2, createDate=Sun Sep 17 11:28:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594065298, subwayLine=YUS, stationId=BLO2, trainId=109, trainMessage=Arriving, trainDirection=South, timeInt=7.144786666666667, timeString=07.14, trainDestination=SHW2, createDate=Sun Sep 17 11:28:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594065299, subwayLine=YUS, stationId=BLO2, trainId=110, trainMessage=Arriving, trainDirection=South, timeInt=11.17196888888889, timeString=11.17, trainDestination=SHW2, createDate=Sun Sep 17 11:28:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594065300, subwayLine=YUS, stationId=WEL2, trainId=108, trainMessage=Arriving, trainDirection=South, timeInt=2.2823555555555552, timeString=02.28, trainDestination=SHW2, createDate=Sun Sep 17 11:28:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594065301, subwayLine=YUS, stationId=WEL2, trainId=109, trainMessage=Arriving, trainDirection=South, timeInt=8.099133333333334, timeString=08.10, trainDestination=SHW2, createDate=Sun Sep 17 11:28:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594065302, subwayLine=YUS, stationId=WEL2, trainId=110, trainMessage=Arriving, trainDirection=South, timeInt=12.126315555555554, timeString=12.13, trainDestination=SHW2, createDate=Sun Sep 17 11:28:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594065303, subwayLine=YUS, stationId=COL2, trainId=107, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:28:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594065304, subwayLine=YUS, stationId=COL2, trainId=108, trainMessage=Arriving, trainDirection=South, timeInt=3.211866666666667, timeString=03.21, trainDestination=SHW2, createDate=Sun Sep 17 11:28:52 EDT 2017, systemMessageType=Normal]
