NTASData [id=16593798373, subwayLine=YUS, stationId=EGW2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=4.8282592592592595, timeString=04.83, trainDestination=SHW2, createDate=Sun Sep 17 11:09:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593798374, subwayLine=YUS, stationId=EGW2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=8.435517777777777, timeString=08.44, trainDestination=SHW2, createDate=Sun Sep 17 11:09:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593798375, subwayLine=YUS, stationId=EGW2, trainId=192, trainMessage=Arriving, trainDirection=South, timeInt=10.183304, timeString=10.18, trainDestination=SHW2, createDate=Sun Sep 17 11:09:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593798376, subwayLine=YUS, stationId=GCN2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=6.64789925925926, timeString=06.65, trainDestination=SHW2, createDate=Sun Sep 17 11:09:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593798377, subwayLine=YUS, stationId=GCN2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=10.255157777777777, timeString=10.26, trainDestination=SHW2, createDate=Sun Sep 17 11:09:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593798378, subwayLine=YUS, stationId=GCN2, trainId=192, trainMessage=Arriving, trainDirection=South, timeInt=12.002944, timeString=12.00, trainDestination=SHW2, createDate=Sun Sep 17 11:09:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593798379, subwayLine=YUS, stationId=LWW2, trainId=125, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:09:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593798380, subwayLine=YUS, stationId=LWW2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=8.012032592592593, timeString=08.01, trainDestination=SHW2, createDate=Sun Sep 17 11:09:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593798381, subwayLine=YUS, stationId=LWW2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=11.619291111111112, timeString=11.62, trainDestination=SHW2, createDate=Sun Sep 17 11:09:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593798382, subwayLine=YUS, stationId=YKD2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=2.0262266666666666, timeString=02.03, trainDestination=SHW2, createDate=Sun Sep 17 11:09:27 EDT 2017, systemMessageType=Normal]
NTASData [id=16593798383, subwayLine=YUS, stationId=YKD2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=10.038259259259261, timeString=10.04, trainDestination=SHW2, createDate=Sun Sep 17 11:09:27 EDT 2017, systemMessageType=Normal]
