NTASData [id=16592857452, subwayLine=SHEP, stationId=LES2, trainId=462, trainMessage=Arriving, trainDirection=West, timeInt=2.7261744966442953, timeString=02.73, trainDestination=YIE2, createDate=Sun Sep 17 10:01:20 EDT 2017, systemMessageType=Normal]
NTASData [id=16592857453, subwayLine=SHEP, stationId=BSS2, trainId=462, trainMessage=Arriving, trainDirection=West, timeInt=4.322114093959732, timeString=04.32, trainDestination=YIE2, createDate=Sun Sep 17 10:01:20 EDT 2017, systemMessageType=Normal]
NTASData [id=16592857454, subwayLine=SHEP, stationId=BYV2, trainId=461, trainMessage=Arriving, trainDirection=West, timeInt=1.3369127516778523, timeString=01.34, trainDestination=YIE2, createDate=Sun Sep 17 10:01:20 EDT 2017, systemMessageType=Normal]
NTASData [id=16592857455, subwayLine=SHEP, stationId=BYV2, trainId=462, trainMessage=Arriving, trainDirection=West, timeInt=6.1133557046979865, timeString=06.11, trainDestination=YIE2, createDate=Sun Sep 17 10:01:20 EDT 2017, systemMessageType=Normal]
NTASData [id=16592857456, subwayLine=SHEP, stationId=YIE2, trainId=461, trainMessage=Arriving, trainDirection=West, timeInt=5.477818791946309, timeString=05.48, trainDestination=YIE2, createDate=Sun Sep 17 10:01:20 EDT 2017, systemMessageType=Normal]
NTASData [id=16592857457, subwayLine=SHEP, stationId=YIE2, trainId=462, trainMessage=Arriving, trainDirection=West, timeInt=10.254261744966444, timeString=10.25, trainDestination=YIE2, createDate=Sun Sep 17 10:01:20 EDT 2017, systemMessageType=Normal]
NTASData [id=16592857458, subwayLine=SHEP, stationId=YIE1, trainId=461, trainMessage=Arriving, trainDirection=West, timeInt=5.477818791946309, timeString=05.48, trainDestination=YIE2, createDate=Sun Sep 17 10:01:20 EDT 2017, systemMessageType=Normal]
NTASData [id=16592857459, subwayLine=SHEP, stationId=YIE1, trainId=462, trainMessage=Arriving, trainDirection=West, timeInt=10.254261744966444, timeString=10.25, trainDestination=YIE2, createDate=Sun Sep 17 10:01:20 EDT 2017, systemMessageType=Normal]
NTASData [id=16592857460, subwayLine=SHEP, stationId=BYV1, trainId=464, trainMessage=Arriving, trainDirection=East, timeInt=1.7778523489932885, timeString=01.78, trainDestination=DML1, createDate=Sun Sep 17 10:01:20 EDT 2017, systemMessageType=Normal]
NTASData [id=16592857461, subwayLine=SHEP, stationId=BSS1, trainId=464, trainMessage=Arriving, trainDirection=East, timeInt=3.5650671140939596, timeString=03.57, trainDestination=DML1, createDate=Sun Sep 17 10:01:20 EDT 2017, systemMessageType=Normal]
NTASData [id=16592857462, subwayLine=SHEP, stationId=LES1, trainId=464, trainMessage=Arriving, trainDirection=East, timeInt=5.152953020134228, timeString=05.15, trainDestination=DML1, createDate=Sun Sep 17 10:01:20 EDT 2017, systemMessageType=Normal]
NTASData [id=16592857463, subwayLine=SHEP, stationId=DML1, trainId=463, trainMessage=Arriving, trainDirection=East, timeInt=2.4020134228187917, timeString=02.40, trainDestination=DML1, createDate=Sun Sep 17 10:01:20 EDT 2017, systemMessageType=Normal]
NTASData [id=16592857464, subwayLine=SHEP, stationId=DML1, trainId=464, trainMessage=Arriving, trainDirection=East, timeInt=8.657617449664428, timeString=08.66, trainDestination=DML1, createDate=Sun Sep 17 10:01:20 EDT 2017, systemMessageType=Normal]
NTASData [id=16592857465, subwayLine=SHEP, stationId=DML2, trainId=463, trainMessage=Arriving, trainDirection=East, timeInt=2.4020134228187917, timeString=02.40, trainDestination=DML1, createDate=Sun Sep 17 10:01:20 EDT 2017, systemMessageType=Normal]
NTASData [id=16592857466, subwayLine=SHEP, stationId=DML2, trainId=464, trainMessage=Arriving, trainDirection=East, timeInt=8.657617449664428, timeString=08.66, trainDestination=DML1, createDate=Sun Sep 17 10:01:20 EDT 2017, systemMessageType=Normal]
