NTASData [id=16594258397, subwayLine=YUS, stationId=SGU2, trainId=93, trainMessage=Arriving, trainDirection=South, timeInt=0.6025444444444444, timeString=00.60, trainDestination=SHW2, createDate=Sun Sep 17 11:43:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16594258398, subwayLine=YUS, stationId=SGU2, trainId=108, trainMessage=Arriving, trainDirection=South, timeInt=2.4220555555555556, timeString=02.42, trainDestination=SHW2, createDate=Sun Sep 17 11:43:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16594258399, subwayLine=YUS, stationId=SGU2, trainId=94, trainMessage=Arriving, trainDirection=South, timeInt=5.436507777777777, timeString=05.44, trainDestination=SHW2, createDate=Sun Sep 17 11:43:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16594258400, subwayLine=YUS, stationId=SPA2, trainId=93, trainMessage=Arriving, trainDirection=South, timeInt=1.770251111111111, timeString=01.77, trainDestination=SHW2, createDate=Sun Sep 17 11:43:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16594258401, subwayLine=YUS, stationId=SPA2, trainId=108, trainMessage=Arriving, trainDirection=South, timeInt=3.5897622222222223, timeString=03.59, trainDestination=SHW2, createDate=Sun Sep 17 11:43:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16594258402, subwayLine=YUS, stationId=SPA2, trainId=94, trainMessage=Arriving, trainDirection=South, timeInt=6.604214444444445, timeString=06.60, trainDestination=SHW2, createDate=Sun Sep 17 11:43:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16594258403, subwayLine=YUS, stationId=DUP2, trainId=93, trainMessage=Arriving, trainDirection=South, timeInt=2.76806, timeString=02.77, trainDestination=SHW2, createDate=Sun Sep 17 11:43:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16594258404, subwayLine=YUS, stationId=DUP2, trainId=108, trainMessage=Arriving, trainDirection=South, timeInt=4.587571111111111, timeString=04.59, trainDestination=SHW2, createDate=Sun Sep 17 11:43:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16594258405, subwayLine=YUS, stationId=DUP2, trainId=94, trainMessage=Arriving, trainDirection=South, timeInt=7.602023333333333, timeString=07.60, trainDestination=SHW2, createDate=Sun Sep 17 11:43:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16594258406, subwayLine=YUS, stationId=SCW2, trainId=5, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:43:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16594258407, subwayLine=YUS, stationId=SCW2, trainId=93, trainMessage=Arriving, trainDirection=South, timeInt=5.392597777777778, timeString=05.39, trainDestination=SHW2, createDate=Sun Sep 17 11:43:11 EDT 2017, systemMessageType=Normal]
