NTASData [id=16594171867, subwayLine=YUS, stationId=FIN1, trainId=117, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:36:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594171868, subwayLine=YUS, stationId=FIN1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=6.8916088888888885, timeString=06.89, trainDestination=FIN1, createDate=Sun Sep 17 11:36:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594171869, subwayLine=YUS, stationId=FIN1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=13.978515555555555, timeString=13.98, trainDestination=FIN1, createDate=Sun Sep 17 11:36:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594171870, subwayLine=YUS, stationId=FIN2, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=6.8916088888888885, timeString=06.89, trainDestination=FIN1, createDate=Sun Sep 17 11:36:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594171871, subwayLine=YUS, stationId=FIN2, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=13.978515555555555, timeString=13.98, trainDestination=FIN1, createDate=Sun Sep 17 11:36:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594171872, subwayLine=YUS, stationId=FIN2, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=20.515959999999996, timeString=20.52, trainDestination=FIN1, createDate=Sun Sep 17 11:36:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594171873, subwayLine=YUS, stationId=NYC2, trainId=115, trainMessage=Arriving, trainDirection=South, timeInt=2.343008888888889, timeString=02.34, trainDestination=SHW2, createDate=Sun Sep 17 11:36:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594171874, subwayLine=YUS, stationId=SHP2, trainId=115, trainMessage=Arriving, trainDirection=South, timeInt=3.803662222222222, timeString=03.80, trainDestination=SHW2, createDate=Sun Sep 17 11:36:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594171875, subwayLine=YUS, stationId=YKM2, trainId=114, trainMessage=Arriving, trainDirection=South, timeInt=2.7657777777777777, timeString=02.77, trainDestination=SHW2, createDate=Sun Sep 17 11:36:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594171876, subwayLine=YUS, stationId=YKM2, trainId=115, trainMessage=Arriving, trainDirection=South, timeInt=7.384368888888889, timeString=07.38, trainDestination=SHW2, createDate=Sun Sep 17 11:36:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594171877, subwayLine=YUS, stationId=LAW2, trainId=112, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:36:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594171878, subwayLine=YUS, stationId=LAW2, trainId=114, trainMessage=Arriving, trainDirection=South, timeInt=6.278751111111111, timeString=06.28, trainDestination=SHW2, createDate=Sun Sep 17 11:36:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594171879, subwayLine=YUS, stationId=LAW2, trainId=115, trainMessage=Arriving, trainDirection=South, timeInt=10.897342222222223, timeString=10.90, trainDestination=SHW2, createDate=Sun Sep 17 11:36:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594171880, subwayLine=YUS, stationId=EGL2, trainId=111, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:36:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594171881, subwayLine=YUS, stationId=EGL2, trainId=112, trainMessage=Arriving, trainDirection=South, timeInt=4.282875555555555, timeString=04.28, trainDestination=SHW2, createDate=Sun Sep 17 11:36:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594171882, subwayLine=YUS, stationId=EGL2, trainId=114, trainMessage=Arriving, trainDirection=South, timeInt=10.561626666666665, timeString=10.56, trainDestination=SHW2, createDate=Sun Sep 17 11:36:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594171883, subwayLine=YUS, stationId=DAV2, trainId=111, trainMessage=Arriving, trainDirection=South, timeInt=1.6096666666666666, timeString=01.61, trainDestination=SHW2, createDate=Sun Sep 17 11:36:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594171884, subwayLine=YUS, stationId=DAV2, trainId=112, trainMessage=Arriving, trainDirection=South, timeInt=5.892542222222222, timeString=05.89, trainDestination=SHW2, createDate=Sun Sep 17 11:36:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594171885, subwayLine=YUS, stationId=DAV2, trainId=114, trainMessage=Arriving, trainDirection=South, timeInt=12.171293333333335, timeString=12.17, trainDestination=SHW2, createDate=Sun Sep 17 11:36:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594171886, subwayLine=YUS, stationId=STC2, trainId=111, trainMessage=Arriving, trainDirection=South, timeInt=3.6488755555555556, timeString=03.65, trainDestination=SHW2, createDate=Sun Sep 17 11:36:44 EDT 2017, systemMessageType=Normal]
