NTASData [id=16593584506, subwayLine=YUS, stationId=DAV2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=0.9409288888888889, timeString=00.94, trainDestination=MUS2, createDate=Sun Sep 17 10:53:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593584507, subwayLine=YUS, stationId=DAV2, trainId=3, trainMessage=Delayed, trainDirection=South, timeInt=2.00252, timeString=02.00, trainDestination=MUS2, createDate=Sun Sep 17 10:53:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593584508, subwayLine=YUS, stationId=DAV2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=9.96996, timeString=09.97, trainDestination=MUS2, createDate=Sun Sep 17 10:53:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593584509, subwayLine=YUS, stationId=STC2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=2.9801377777777778, timeString=02.98, trainDestination=MUS2, createDate=Sun Sep 17 10:53:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593584510, subwayLine=YUS, stationId=STC2, trainId=3, trainMessage=Delayed, trainDirection=South, timeInt=4.041728888888889, timeString=04.04, trainDestination=MUS2, createDate=Sun Sep 17 10:53:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593584511, subwayLine=YUS, stationId=STC2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=12.009168888888887, timeString=12.01, trainDestination=MUS2, createDate=Sun Sep 17 10:53:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593584512, subwayLine=YUS, stationId=SUM2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=4.384346666666667, timeString=04.38, trainDestination=MUS2, createDate=Sun Sep 17 10:53:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593584513, subwayLine=YUS, stationId=SUM2, trainId=3, trainMessage=Delayed, trainDirection=South, timeInt=5.445937777777777, timeString=05.45, trainDestination=MUS2, createDate=Sun Sep 17 10:53:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593584514, subwayLine=YUS, stationId=SUM2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=13.413377777777777, timeString=13.41, trainDestination=MUS2, createDate=Sun Sep 17 10:53:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593584515, subwayLine=YUS, stationId=ROS2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=5.40304, timeString=05.40, trainDestination=MUS2, createDate=Sun Sep 17 10:53:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593584516, subwayLine=YUS, stationId=ROS2, trainId=3, trainMessage=Delayed, trainDirection=South, timeInt=6.464631111111112, timeString=06.46, trainDestination=MUS2, createDate=Sun Sep 17 10:53:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593584517, subwayLine=YUS, stationId=ROS2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=14.43207111111111, timeString=14.43, trainDestination=MUS2, createDate=Sun Sep 17 10:53:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593584518, subwayLine=YUS, stationId=BLO2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=6.731048888888889, timeString=06.73, trainDestination=MUS2, createDate=Sun Sep 17 10:53:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593584519, subwayLine=YUS, stationId=BLO2, trainId=3, trainMessage=Delayed, trainDirection=South, timeInt=7.7926400000000005, timeString=07.79, trainDestination=MUS2, createDate=Sun Sep 17 10:53:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593584520, subwayLine=YUS, stationId=BLO2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=15.760079999999999, timeString=15.76, trainDestination=MUS2, createDate=Sun Sep 17 10:53:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593584521, subwayLine=YUS, stationId=WEL2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=0.4566355555555556, timeString=00.46, trainDestination=MUS2, createDate=Sun Sep 17 10:53:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593584522, subwayLine=YUS, stationId=WEL2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=7.685395555555555, timeString=07.69, trainDestination=MUS2, createDate=Sun Sep 17 10:53:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593584523, subwayLine=YUS, stationId=WEL2, trainId=3, trainMessage=Delayed, trainDirection=South, timeInt=8.746986666666666, timeString=08.75, trainDestination=MUS2, createDate=Sun Sep 17 10:53:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593584524, subwayLine=YUS, stationId=COL2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=1.3861466666666669, timeString=01.39, trainDestination=MUS2, createDate=Sun Sep 17 10:53:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593584525, subwayLine=YUS, stationId=COL2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=8.614906666666666, timeString=08.61, trainDestination=MUS2, createDate=Sun Sep 17 10:53:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593584526, subwayLine=YUS, stationId=COL2, trainId=3, trainMessage=Delayed, trainDirection=South, timeInt=9.676497777777776, timeString=09.68, trainDestination=MUS2, createDate=Sun Sep 17 10:53:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593584527, subwayLine=YUS, stationId=DUN2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=2.2530044444444446, timeString=02.25, trainDestination=MUS2, createDate=Sun Sep 17 10:53:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593584528, subwayLine=YUS, stationId=DUN2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=9.481764444444444, timeString=09.48, trainDestination=MUS2, createDate=Sun Sep 17 10:53:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593584529, subwayLine=YUS, stationId=DUN2, trainId=3, trainMessage=Delayed, trainDirection=South, timeInt=10.543355555555555, timeString=10.54, trainDestination=MUS2, createDate=Sun Sep 17 10:53:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593584530, subwayLine=YUS, stationId=QUN2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=3.009795555555556, timeString=03.01, trainDestination=MUS2, createDate=Sun Sep 17 10:53:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593584531, subwayLine=YUS, stationId=QUN2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=10.238555555555555, timeString=10.24, trainDestination=MUS2, createDate=Sun Sep 17 10:53:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593584532, subwayLine=YUS, stationId=QUN2, trainId=3, trainMessage=Delayed, trainDirection=South, timeInt=11.300146666666667, timeString=11.30, trainDestination=MUS2, createDate=Sun Sep 17 10:53:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593584533, subwayLine=YUS, stationId=KNG2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=3.835448888888889, timeString=03.84, trainDestination=MUS2, createDate=Sun Sep 17 10:53:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593584534, subwayLine=YUS, stationId=KNG2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=11.064208888888889, timeString=11.06, trainDestination=MUS2, createDate=Sun Sep 17 10:53:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593584535, subwayLine=YUS, stationId=KNG2, trainId=3, trainMessage=Delayed, trainDirection=South, timeInt=12.125799999999998, timeString=12.13, trainDestination=MUS2, createDate=Sun Sep 17 10:53:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593584536, subwayLine=YUS, stationId=UNI2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=4.642475555555556, timeString=04.64, trainDestination=MUS2, createDate=Sun Sep 17 10:53:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593584537, subwayLine=YUS, stationId=UNI2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=11.871235555555554, timeString=11.87, trainDestination=MUS2, createDate=Sun Sep 17 10:53:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593584538, subwayLine=YUS, stationId=UNI2, trainId=3, trainMessage=Delayed, trainDirection=South, timeInt=12.932826666666665, timeString=12.93, trainDestination=MUS2, createDate=Sun Sep 17 10:53:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593584539, subwayLine=YUS, stationId=STA2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=0.6716888888888889, timeString=00.67, trainDestination=MUS2, createDate=Sun Sep 17 10:53:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593584540, subwayLine=YUS, stationId=STA2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=5.569164444444445, timeString=05.57, trainDestination=MUS2, createDate=Sun Sep 17 10:53:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593584541, subwayLine=YUS, stationId=STA2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=12.797924444444446, timeString=12.80, trainDestination=MUS2, createDate=Sun Sep 17 10:53:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593584542, subwayLine=YUS, stationId=OSG2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=1.3669555555555557, timeString=01.37, trainDestination=MUS2, createDate=Sun Sep 17 10:53:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593584543, subwayLine=YUS, stationId=OSG2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=6.2644311111111115, timeString=06.26, trainDestination=MUS2, createDate=Sun Sep 17 10:53:06 EDT 2017, systemMessageType=Normal]
NTASData [id=16593584544, subwayLine=YUS, stationId=OSG2, trainId=101, trainMessage=Arriving, trainDirection=South, timeInt=13.493191111111111, timeString=13.49, trainDestination=MUS2, createDate=Sun Sep 17 10:53:06 EDT 2017, systemMessageType=Normal]
