NTASData [id=16594038840, subwayLine=BD, stationId=WAR2, trainId=221, trainMessage=Arriving, trainDirection=West, timeInt=2.3723272866873066, timeString=02.37, trainDestination=KIP2, createDate=Sun Sep 17 11:26:56 EDT 2017, systemMessageType=Normal]
NTASData [id=16594038841, subwayLine=BD, stationId=VPK2, trainId=220, trainMessage=AtStation, trainDirection=West, timeInt=0.0, timeString=00.00, trainDestination=KIP2, createDate=Sun Sep 17 11:26:56 EDT 2017, systemMessageType=Normal]
NTASData [id=16594038842, subwayLine=BD, stationId=VPK2, trainId=221, trainMessage=Arriving, trainDirection=West, timeInt=6.320427521981426, timeString=06.32, trainDestination=KIP2, createDate=Sun Sep 17 11:26:56 EDT 2017, systemMessageType=Normal]
NTASData [id=16594038843, subwayLine=BD, stationId=MST2, trainId=220, trainMessage=Arriving, trainDirection=West, timeInt=2.2395027863777095, timeString=02.24, trainDestination=KIP2, createDate=Sun Sep 17 11:26:56 EDT 2017, systemMessageType=Normal]
NTASData [id=16594038844, subwayLine=BD, stationId=MST2, trainId=221, trainMessage=Arriving, trainDirection=West, timeInt=8.559930308359133, timeString=08.56, trainDestination=KIP2, createDate=Sun Sep 17 11:26:56 EDT 2017, systemMessageType=Normal]
NTASData [id=16594038845, subwayLine=BD, stationId=WDB2, trainId=220, trainMessage=Arriving, trainDirection=West, timeInt=3.9733961609907125, timeString=03.97, trainDestination=KIP2, createDate=Sun Sep 17 11:26:56 EDT 2017, systemMessageType=Normal]
NTASData [id=16594038846, subwayLine=BD, stationId=WDB2, trainId=221, trainMessage=Arriving, trainDirection=West, timeInt=10.293823682972137, timeString=10.29, trainDestination=KIP2, createDate=Sun Sep 17 11:26:56 EDT 2017, systemMessageType=Normal]
NTASData [id=16594038847, subwayLine=BD, stationId=COX2, trainId=219, trainMessage=AtStation, trainDirection=West, timeInt=0.0, timeString=00.00, trainDestination=KIP2, createDate=Sun Sep 17 11:26:56 EDT 2017, systemMessageType=Normal]
NTASData [id=16594038848, subwayLine=BD, stationId=COX2, trainId=220, trainMessage=Arriving, trainDirection=West, timeInt=5.2806639009287935, timeString=05.28, trainDestination=KIP2, createDate=Sun Sep 17 11:26:56 EDT 2017, systemMessageType=Normal]
NTASData [id=16594038849, subwayLine=BD, stationId=COX2, trainId=221, trainMessage=Arriving, trainDirection=West, timeInt=11.601091422910219, timeString=11.60, trainDestination=KIP2, createDate=Sun Sep 17 11:26:56 EDT 2017, systemMessageType=Normal]
NTASData [id=16594038850, subwayLine=BD, stationId=GWD2, trainId=219, trainMessage=Arriving, trainDirection=West, timeInt=0.9429232198142415, timeString=00.94, trainDestination=KIP2, createDate=Sun Sep 17 11:26:56 EDT 2017, systemMessageType=Normal]
NTASData [id=16594038851, subwayLine=BD, stationId=GWD2, trainId=220, trainMessage=Arriving, trainDirection=West, timeInt=6.223587120743035, timeString=06.22, trainDestination=KIP2, createDate=Sun Sep 17 11:26:56 EDT 2017, systemMessageType=Normal]
NTASData [id=16594038852, subwayLine=BD, stationId=GWD2, trainId=221, trainMessage=Arriving, trainDirection=West, timeInt=12.544014642724463, timeString=12.54, trainDestination=KIP2, createDate=Sun Sep 17 11:26:56 EDT 2017, systemMessageType=Normal]
NTASData [id=16594038853, subwayLine=BD, stationId=DON2, trainId=219, trainMessage=Arriving, trainDirection=West, timeInt=2.134404705882353, timeString=02.13, trainDestination=KIP2, createDate=Sun Sep 17 11:26:56 EDT 2017, systemMessageType=Normal]
NTASData [id=16594038854, subwayLine=BD, stationId=DON2, trainId=220, trainMessage=Arriving, trainDirection=West, timeInt=7.415068606811147, timeString=07.42, trainDestination=KIP2, createDate=Sun Sep 17 11:26:56 EDT 2017, systemMessageType=Normal]
NTASData [id=16594038855, subwayLine=BD, stationId=DON2, trainId=221, trainMessage=Arriving, trainDirection=West, timeInt=13.735496128792573, timeString=13.74, trainDestination=KIP2, createDate=Sun Sep 17 11:26:56 EDT 2017, systemMessageType=Normal]
NTASData [id=16594038856, subwayLine=BD, stationId=PAP2, trainId=218, trainMessage=AtStation, trainDirection=West, timeInt=0.0, timeString=00.00, trainDestination=KIP2, createDate=Sun Sep 17 11:26:56 EDT 2017, systemMessageType=Normal]
NTASData [id=16594038857, subwayLine=BD, stationId=PAP2, trainId=219, trainMessage=Arriving, trainDirection=West, timeInt=3.064871702786378, timeString=03.06, trainDestination=KIP2, createDate=Sun Sep 17 11:26:56 EDT 2017, systemMessageType=Normal]
NTASData [id=16594038858, subwayLine=BD, stationId=PAP2, trainId=220, trainMessage=Arriving, trainDirection=West, timeInt=8.345535603715172, timeString=08.35, trainDestination=KIP2, createDate=Sun Sep 17 11:26:56 EDT 2017, systemMessageType=Normal]
NTASData [id=16594038859, subwayLine=BD, stationId=CHE2, trainId=218, trainMessage=Arriving, trainDirection=West, timeInt=1.027568916408669, timeString=01.03, trainDestination=KIP2, createDate=Sun Sep 17 11:26:56 EDT 2017, systemMessageType=Normal]
NTASData [id=16594038860, subwayLine=BD, stationId=CHE2, trainId=219, trainMessage=Arriving, trainDirection=West, timeInt=4.092440619195047, timeString=04.09, trainDestination=KIP2, createDate=Sun Sep 17 11:26:56 EDT 2017, systemMessageType=Normal]
NTASData [id=16594038861, subwayLine=BD, stationId=CHE2, trainId=220, trainMessage=Arriving, trainDirection=West, timeInt=9.37310452012384, timeString=09.37, trainDestination=KIP2, createDate=Sun Sep 17 11:26:56 EDT 2017, systemMessageType=Normal]
NTASData [id=16594038862, subwayLine=BD, stationId=BRD2, trainId=218, trainMessage=Arriving, trainDirection=West, timeInt=2.105625169040248, timeString=02.11, trainDestination=KIP2, createDate=Sun Sep 17 11:26:56 EDT 2017, systemMessageType=Normal]
