NTASData [id=16593194018, subwayLine=BD, stationId=DNW2, trainId=202, trainMessage=Arriving, trainDirection=West, timeInt=1.128420557275542, timeString=01.13, trainDestination=KIP2, createDate=Sun Sep 17 10:24:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593194019, subwayLine=BD, stationId=DNW2, trainId=203, trainMessage=Arriving, trainDirection=West, timeInt=5.537413434055729, timeString=05.54, trainDestination=KIP2, createDate=Sun Sep 17 10:24:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593194020, subwayLine=BD, stationId=DNW2, trainId=204, trainMessage=Arriving, trainDirection=West, timeInt=9.447753867492262, timeString=09.45, trainDestination=KIP2, createDate=Sun Sep 17 10:24:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593194021, subwayLine=BD, stationId=KEL2, trainId=202, trainMessage=Arriving, trainDirection=West, timeInt=2.2642736842105267, timeString=02.26, trainDestination=KIP2, createDate=Sun Sep 17 10:24:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593194022, subwayLine=BD, stationId=KEL2, trainId=203, trainMessage=Arriving, trainDirection=West, timeInt=6.673266560990712, timeString=06.67, trainDestination=KIP2, createDate=Sun Sep 17 10:24:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593194023, subwayLine=BD, stationId=KEL2, trainId=204, trainMessage=Arriving, trainDirection=West, timeInt=10.583606994427246, timeString=10.58, trainDestination=KIP2, createDate=Sun Sep 17 10:24:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593194024, subwayLine=BD, stationId=HPK2, trainId=201, trainMessage=Arriving, trainDirection=West, timeInt=0.35103900928792575, timeString=00.35, trainDestination=KIP2, createDate=Sun Sep 17 10:24:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593194025, subwayLine=BD, stationId=HPK2, trainId=202, trainMessage=Arriving, trainDirection=West, timeInt=3.4600016099071214, timeString=03.46, trainDestination=KIP2, createDate=Sun Sep 17 10:24:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593194026, subwayLine=BD, stationId=HPK2, trainId=203, trainMessage=Arriving, trainDirection=West, timeInt=7.868994486687308, timeString=07.87, trainDestination=KIP2, createDate=Sun Sep 17 10:24:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593194027, subwayLine=BD, stationId=RUN2, trainId=201, trainMessage=Arriving, trainDirection=West, timeInt=1.5713962848297216, timeString=01.57, trainDestination=KIP2, createDate=Sun Sep 17 10:24:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593194028, subwayLine=BD, stationId=RUN2, trainId=202, trainMessage=Arriving, trainDirection=West, timeInt=4.680358885448917, timeString=04.68, trainDestination=KIP2, createDate=Sun Sep 17 10:24:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593194029, subwayLine=BD, stationId=RUN2, trainId=203, trainMessage=Arriving, trainDirection=West, timeInt=9.089351762229102, timeString=09.09, trainDestination=KIP2, createDate=Sun Sep 17 10:24:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593194030, subwayLine=BD, stationId=JNE2, trainId=201, trainMessage=Arriving, trainDirection=West, timeInt=2.7862614984520127, timeString=02.79, trainDestination=KIP2, createDate=Sun Sep 17 10:24:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593194031, subwayLine=BD, stationId=JNE2, trainId=202, trainMessage=Arriving, trainDirection=West, timeInt=5.895224099071209, timeString=05.90, trainDestination=KIP2, createDate=Sun Sep 17 10:24:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593194032, subwayLine=BD, stationId=JNE2, trainId=203, trainMessage=Arriving, trainDirection=West, timeInt=10.304216975851393, timeString=10.30, trainDestination=KIP2, createDate=Sun Sep 17 10:24:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593194033, subwayLine=BD, stationId=OML2, trainId=201, trainMessage=Arriving, trainDirection=West, timeInt=4.389930724458204, timeString=04.39, trainDestination=KIP2, createDate=Sun Sep 17 10:24:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593194034, subwayLine=BD, stationId=OML2, trainId=202, trainMessage=Arriving, trainDirection=West, timeInt=7.4988933250774, timeString=07.50, trainDestination=KIP2, createDate=Sun Sep 17 10:24:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593194035, subwayLine=BD, stationId=OML2, trainId=203, trainMessage=Arriving, trainDirection=West, timeInt=11.907886201857586, timeString=11.91, trainDestination=KIP2, createDate=Sun Sep 17 10:24:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593194036, subwayLine=BD, stationId=RYK2, trainId=222, trainMessage=AtStation, trainDirection=West, timeInt=0.0, timeString=00.00, trainDestination=KIP2, createDate=Sun Sep 17 10:24:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593194037, subwayLine=BD, stationId=RYK2, trainId=201, trainMessage=Arriving, trainDirection=West, timeInt=6.807183811764707, timeString=06.81, trainDestination=KIP2, createDate=Sun Sep 17 10:24:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593194038, subwayLine=BD, stationId=RYK2, trainId=202, trainMessage=Arriving, trainDirection=West, timeInt=9.9161464123839, timeString=09.92, trainDestination=KIP2, createDate=Sun Sep 17 10:24:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593194039, subwayLine=BD, stationId=ISL2, trainId=222, trainMessage=Arriving, trainDirection=West, timeInt=2.227493855108359, timeString=02.23, trainDestination=KIP2, createDate=Sun Sep 17 10:24:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593194040, subwayLine=BD, stationId=ISL2, trainId=201, trainMessage=Arriving, trainDirection=West, timeInt=9.034677666873066, timeString=09.03, trainDestination=KIP2, createDate=Sun Sep 17 10:24:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593194041, subwayLine=BD, stationId=ISL2, trainId=202, trainMessage=Arriving, trainDirection=West, timeInt=12.14364026749226, timeString=12.14, trainDestination=KIP2, createDate=Sun Sep 17 10:24:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593194042, subwayLine=BD, stationId=KIP2, trainId=220, trainMessage=AtStation, trainDirection=West, timeInt=0.0, timeString=00.00, trainDestination=KEN1, createDate=Sun Sep 17 10:24:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593194043, subwayLine=BD, stationId=KIP2, trainId=221, trainMessage=Arriving, trainDirection=West, timeInt=0.5843100928792571, timeString=00.58, trainDestination=KIP2, createDate=Sun Sep 17 10:24:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593194044, subwayLine=BD, stationId=KIP2, trainId=222, trainMessage=Arriving, trainDirection=West, timeInt=4.5758923393188855, timeString=04.58, trainDestination=KIP2, createDate=Sun Sep 17 10:24:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593194045, subwayLine=BD, stationId=KIP1, trainId=221, trainMessage=Arriving, trainDirection=West, timeInt=0.5843100928792571, timeString=00.58, trainDestination=KIP2, createDate=Sun Sep 17 10:24:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593194046, subwayLine=BD, stationId=KIP1, trainId=222, trainMessage=Arriving, trainDirection=West, timeInt=4.5758923393188855, timeString=04.58, trainDestination=KIP2, createDate=Sun Sep 17 10:24:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593194047, subwayLine=BD, stationId=KIP1, trainId=201, trainMessage=Arriving, trainDirection=West, timeInt=11.38307615108359, timeString=11.38, trainDestination=KIP2, createDate=Sun Sep 17 10:24:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593194048, subwayLine=BD, stationId=ISL1, trainId=219, trainMessage=Arriving, trainDirection=East, timeInt=0.7617150167182664, timeString=00.76, trainDestination=KEN1, createDate=Sun Sep 17 10:24:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593194049, subwayLine=BD, stationId=RYK1, trainId=219, trainMessage=Arriving, trainDirection=East, timeInt=2.766621830340558, timeString=02.77, trainDestination=KEN1, createDate=Sun Sep 17 10:24:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593194050, subwayLine=BD, stationId=OML1, trainId=218, trainMessage=AtStation, trainDirection=East, timeInt=0.0, timeString=00.00, trainDestination=KEN1, createDate=Sun Sep 17 10:24:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593194051, subwayLine=BD, stationId=OML1, trainId=219, trainMessage=Arriving, trainDirection=East, timeInt=5.18560746501548, timeString=05.19, trainDestination=KEN1, createDate=Sun Sep 17 10:24:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593194052, subwayLine=BD, stationId=JNE1, trainId=218, trainMessage=Arriving, trainDirection=East, timeInt=1.5957425386996906, timeString=01.60, trainDestination=KEN1, createDate=Sun Sep 17 10:24:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593194053, subwayLine=BD, stationId=JNE1, trainId=219, trainMessage=Arriving, trainDirection=East, timeInt=6.78135000371517, timeString=06.78, trainDestination=KEN1, createDate=Sun Sep 17 10:24:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593194054, subwayLine=BD, stationId=RUN1, trainId=218, trainMessage=Arriving, trainDirection=East, timeInt=2.7256789597523223, timeString=02.73, trainDestination=KEN1, createDate=Sun Sep 17 10:24:11 EDT 2017, systemMessageType=Normal]
NTASData [id=16593194055, subwayLine=BD, stationId=RUN1, trainId=219, trainMessage=Arriving, trainDirection=East, timeInt=7.911286424767802, timeString=07.91, trainDestination=KEN1, createDate=Sun Sep 17 10:24:11 EDT 2017, systemMessageType=Normal]
