NTASData [id=16593442898, subwayLine=BD, stationId=MST2, trainId=211, trainMessage=Arriving, trainDirection=West, timeInt=0.9189295356037154, timeString=00.92, trainDestination=KIP2, createDate=Sun Sep 17 10:42:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593442899, subwayLine=BD, stationId=MST2, trainId=212, trainMessage=Arriving, trainDirection=West, timeInt=9.976236824767804, timeString=09.98, trainDestination=KIP2, createDate=Sun Sep 17 10:42:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593442900, subwayLine=BD, stationId=WDB2, trainId=211, trainMessage=Arriving, trainDirection=West, timeInt=2.6528229102167185, timeString=02.65, trainDestination=KIP2, createDate=Sun Sep 17 10:42:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593442901, subwayLine=BD, stationId=WDB2, trainId=212, trainMessage=Arriving, trainDirection=West, timeInt=11.710130199380808, timeString=11.71, trainDestination=KIP2, createDate=Sun Sep 17 10:42:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593442902, subwayLine=BD, stationId=COX2, trainId=211, trainMessage=Arriving, trainDirection=West, timeInt=3.9600906501547994, timeString=03.96, trainDestination=KIP2, createDate=Sun Sep 17 10:42:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593442903, subwayLine=BD, stationId=COX2, trainId=212, trainMessage=Arriving, trainDirection=West, timeInt=13.017397939318888, timeString=13.02, trainDestination=KIP2, createDate=Sun Sep 17 10:42:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593442904, subwayLine=BD, stationId=GWD2, trainId=210, trainMessage=AtStation, trainDirection=West, timeInt=0.0, timeString=00.00, trainDestination=KIP2, createDate=Sun Sep 17 10:42:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593442905, subwayLine=BD, stationId=GWD2, trainId=211, trainMessage=Arriving, trainDirection=West, timeInt=4.90301386996904, timeString=04.90, trainDestination=KIP2, createDate=Sun Sep 17 10:42:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593442906, subwayLine=BD, stationId=GWD2, trainId=212, trainMessage=Arriving, trainDirection=West, timeInt=13.96032115913313, timeString=13.96, trainDestination=KIP2, createDate=Sun Sep 17 10:42:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593442907, subwayLine=BD, stationId=DON2, trainId=210, trainMessage=Arriving, trainDirection=West, timeInt=1.1914814860681116, timeString=01.19, trainDestination=KIP2, createDate=Sun Sep 17 10:42:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593442908, subwayLine=BD, stationId=DON2, trainId=211, trainMessage=Arriving, trainDirection=West, timeInt=6.094495356037152, timeString=06.09, trainDestination=KIP2, createDate=Sun Sep 17 10:42:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593442909, subwayLine=BD, stationId=DON2, trainId=212, trainMessage=Arriving, trainDirection=West, timeInt=15.15180264520124, timeString=15.15, trainDestination=KIP2, createDate=Sun Sep 17 10:42:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593442910, subwayLine=BD, stationId=PAP2, trainId=210, trainMessage=Arriving, trainDirection=West, timeInt=2.1219484829721367, timeString=02.12, trainDestination=KIP2, createDate=Sun Sep 17 10:42:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593442911, subwayLine=BD, stationId=PAP2, trainId=211, trainMessage=Arriving, trainDirection=West, timeInt=7.024962352941177, timeString=07.02, trainDestination=KIP2, createDate=Sun Sep 17 10:42:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593442912, subwayLine=BD, stationId=PAP2, trainId=212, trainMessage=Arriving, trainDirection=West, timeInt=16.082269642105267, timeString=16.08, trainDestination=KIP2, createDate=Sun Sep 17 10:42:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593442913, subwayLine=BD, stationId=CHE2, trainId=209, trainMessage=AtStation, trainDirection=West, timeInt=0.0, timeString=00.00, trainDestination=KIP2, createDate=Sun Sep 17 10:42:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593442914, subwayLine=BD, stationId=CHE2, trainId=210, trainMessage=Arriving, trainDirection=West, timeInt=3.149517399380805, timeString=03.15, trainDestination=KIP2, createDate=Sun Sep 17 10:42:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593442915, subwayLine=BD, stationId=CHE2, trainId=211, trainMessage=Arriving, trainDirection=West, timeInt=8.052531269349846, timeString=08.05, trainDestination=KIP2, createDate=Sun Sep 17 10:42:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593442916, subwayLine=BD, stationId=BRD2, trainId=209, trainMessage=Arriving, trainDirection=West, timeInt=1.0780562526315791, timeString=01.08, trainDestination=KIP2, createDate=Sun Sep 17 10:42:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593442917, subwayLine=BD, stationId=BRD2, trainId=210, trainMessage=Arriving, trainDirection=West, timeInt=4.227573652012384, timeString=04.23, trainDestination=KIP2, createDate=Sun Sep 17 10:42:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593442918, subwayLine=BD, stationId=BRD2, trainId=211, trainMessage=Arriving, trainDirection=West, timeInt=9.130587521981425, timeString=09.13, trainDestination=KIP2, createDate=Sun Sep 17 10:42:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593442919, subwayLine=BD, stationId=CFK2, trainId=209, trainMessage=Arriving, trainDirection=West, timeInt=2.441943187616099, timeString=02.44, trainDestination=KIP2, createDate=Sun Sep 17 10:42:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593442920, subwayLine=BD, stationId=CFK2, trainId=210, trainMessage=Arriving, trainDirection=West, timeInt=5.591460586996904, timeString=05.59, trainDestination=KIP2, createDate=Sun Sep 17 10:42:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593442921, subwayLine=BD, stationId=CFK2, trainId=211, trainMessage=Arriving, trainDirection=West, timeInt=10.494474456965946, timeString=10.49, trainDestination=KIP2, createDate=Sun Sep 17 10:42:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593442922, subwayLine=BD, stationId=SHE2, trainId=209, trainMessage=Arriving, trainDirection=West, timeInt=3.404683125696595, timeString=03.40, trainDestination=KIP2, createDate=Sun Sep 17 10:42:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593442923, subwayLine=BD, stationId=SHE2, trainId=210, trainMessage=Arriving, trainDirection=West, timeInt=6.5542005250774, timeString=06.55, trainDestination=KIP2, createDate=Sun Sep 17 10:42:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593442924, subwayLine=BD, stationId=SHE2, trainId=211, trainMessage=Arriving, trainDirection=West, timeInt=11.457214395046442, timeString=11.46, trainDestination=KIP2, createDate=Sun Sep 17 10:42:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593442925, subwayLine=BD, stationId=YNG2, trainId=208, trainMessage=Arriving, trainDirection=West, timeInt=0.36802476780185767, timeString=00.37, trainDestination=KIP2, createDate=Sun Sep 17 10:42:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593442926, subwayLine=BD, stationId=YNG2, trainId=209, trainMessage=Arriving, trainDirection=West, timeInt=4.762058853250775, timeString=04.76, trainDestination=KIP2, createDate=Sun Sep 17 10:42:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593442927, subwayLine=BD, stationId=YNG2, trainId=210, trainMessage=Arriving, trainDirection=West, timeInt=7.91157625263158, timeString=07.91, trainDestination=KIP2, createDate=Sun Sep 17 10:42:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593442928, subwayLine=BD, stationId=BAU2, trainId=208, trainMessage=Arriving, trainDirection=West, timeInt=1.1585008049535603, timeString=01.16, trainDestination=KIP2, createDate=Sun Sep 17 10:42:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593442929, subwayLine=BD, stationId=BAU2, trainId=209, trainMessage=Arriving, trainDirection=West, timeInt=5.552534890402477, timeString=05.55, trainDestination=KIP2, createDate=Sun Sep 17 10:42:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593442930, subwayLine=BD, stationId=BAU2, trainId=210, trainMessage=Arriving, trainDirection=West, timeInt=8.702052289783282, timeString=08.70, trainDestination=KIP2, createDate=Sun Sep 17 10:42:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593442931, subwayLine=BD, stationId=SGL2, trainId=208, trainMessage=Arriving, trainDirection=West, timeInt=2.2865687925696596, timeString=02.29, trainDestination=KIP2, createDate=Sun Sep 17 10:42:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593442932, subwayLine=BD, stationId=SGL2, trainId=209, trainMessage=Arriving, trainDirection=West, timeInt=6.6806028780185756, timeString=06.68, trainDestination=KIP2, createDate=Sun Sep 17 10:42:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593442933, subwayLine=BD, stationId=SGL2, trainId=210, trainMessage=Arriving, trainDirection=West, timeInt=9.83012027739938, timeString=09.83, trainDestination=KIP2, createDate=Sun Sep 17 10:42:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593442934, subwayLine=BD, stationId=BSP2, trainId=208, trainMessage=Arriving, trainDirection=West, timeInt=3.0923320123839013, timeString=03.09, trainDestination=KIP2, createDate=Sun Sep 17 10:42:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593442935, subwayLine=BD, stationId=BSP2, trainId=209, trainMessage=Arriving, trainDirection=West, timeInt=7.486366097832818, timeString=07.49, trainDestination=KIP2, createDate=Sun Sep 17 10:42:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593442936, subwayLine=BD, stationId=BSP2, trainId=210, trainMessage=Arriving, trainDirection=West, timeInt=10.635883497213623, timeString=10.64, trainDestination=KIP2, createDate=Sun Sep 17 10:42:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593442937, subwayLine=BD, stationId=BAT2, trainId=207, trainMessage=Arriving, trainDirection=West, timeInt=0.6760331888544893, timeString=00.68, trainDestination=KIP2, createDate=Sun Sep 17 10:42:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593442938, subwayLine=BD, stationId=BAT2, trainId=208, trainMessage=Arriving, trainDirection=West, timeInt=4.0233652012383905, timeString=04.02, trainDestination=KIP2, createDate=Sun Sep 17 10:42:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593442939, subwayLine=BD, stationId=BAT2, trainId=209, trainMessage=Arriving, trainDirection=West, timeInt=8.417399286687306, timeString=08.42, trainDestination=KIP2, createDate=Sun Sep 17 10:42:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593442940, subwayLine=BD, stationId=CHR2, trainId=207, trainMessage=Arriving, trainDirection=West, timeInt=1.6444350464396287, timeString=01.64, trainDestination=KIP2, createDate=Sun Sep 17 10:42:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593442941, subwayLine=BD, stationId=CHR2, trainId=208, trainMessage=Arriving, trainDirection=West, timeInt=4.99176705882353, timeString=04.99, trainDestination=KIP2, createDate=Sun Sep 17 10:42:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593442942, subwayLine=BD, stationId=CHR2, trainId=209, trainMessage=Arriving, trainDirection=West, timeInt=9.385801144272447, timeString=09.39, trainDestination=KIP2, createDate=Sun Sep 17 10:42:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593442943, subwayLine=BD, stationId=OSS2, trainId=207, trainMessage=Arriving, trainDirection=West, timeInt=2.9630775826625397, timeString=02.96, trainDestination=KIP2, createDate=Sun Sep 17 10:42:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593442944, subwayLine=BD, stationId=OSS2, trainId=208, trainMessage=Arriving, trainDirection=West, timeInt=6.3104095950464405, timeString=06.31, trainDestination=KIP2, createDate=Sun Sep 17 10:42:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593442945, subwayLine=BD, stationId=OSS2, trainId=209, trainMessage=Arriving, trainDirection=West, timeInt=10.704443680495357, timeString=10.70, trainDestination=KIP2, createDate=Sun Sep 17 10:42:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593442946, subwayLine=BD, stationId=DUF2, trainId=206, trainMessage=AtStation, trainDirection=West, timeInt=0.0, timeString=00.00, trainDestination=KIP2, createDate=Sun Sep 17 10:42:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593442947, subwayLine=BD, stationId=DUF2, trainId=207, trainMessage=Arriving, trainDirection=West, timeInt=4.259304579566564, timeString=04.26, trainDestination=KIP2, createDate=Sun Sep 17 10:42:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593442948, subwayLine=BD, stationId=DUF2, trainId=208, trainMessage=Arriving, trainDirection=West, timeInt=7.6066365919504655, timeString=07.61, trainDestination=KIP2, createDate=Sun Sep 17 10:42:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593442949, subwayLine=BD, stationId=LAN2, trainId=206, trainMessage=Arriving, trainDirection=West, timeInt=0.8257214860681116, timeString=00.83, trainDestination=KIP2, createDate=Sun Sep 17 10:42:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593442950, subwayLine=BD, stationId=LAN2, trainId=207, trainMessage=Arriving, trainDirection=West, timeInt=5.0850260656346755, timeString=05.09, trainDestination=KIP2, createDate=Sun Sep 17 10:42:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593442951, subwayLine=BD, stationId=LAN2, trainId=208, trainMessage=Arriving, trainDirection=West, timeInt=8.432358078018577, timeString=08.43, trainDestination=KIP2, createDate=Sun Sep 17 10:42:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593442952, subwayLine=BD, stationId=DNW2, trainId=205, trainMessage=Arriving, trainDirection=West, timeInt=1.128420557275542, timeString=01.13, trainDestination=KIP2, createDate=Sun Sep 17 10:42:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593442953, subwayLine=BD, stationId=DNW2, trainId=206, trainMessage=Arriving, trainDirection=West, timeInt=2.2091420433436535, timeString=02.21, trainDestination=KIP2, createDate=Sun Sep 17 10:42:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593442954, subwayLine=BD, stationId=DNW2, trainId=207, trainMessage=Arriving, trainDirection=West, timeInt=6.468446622910218, timeString=06.47, trainDestination=KIP2, createDate=Sun Sep 17 10:42:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593442955, subwayLine=BD, stationId=KEL2, trainId=205, trainMessage=Arriving, trainDirection=West, timeInt=2.2642736842105267, timeString=02.26, trainDestination=KIP2, createDate=Sun Sep 17 10:42:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593442956, subwayLine=BD, stationId=KEL2, trainId=206, trainMessage=Arriving, trainDirection=West, timeInt=3.3449951702786382, timeString=03.34, trainDestination=KIP2, createDate=Sun Sep 17 10:42:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593442957, subwayLine=BD, stationId=KEL2, trainId=207, trainMessage=Arriving, trainDirection=West, timeInt=7.604299749845202, timeString=07.60, trainDestination=KIP2, createDate=Sun Sep 17 10:42:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593442958, subwayLine=BD, stationId=HPK2, trainId=205, trainMessage=Arriving, trainDirection=West, timeInt=3.4600016099071214, timeString=03.46, trainDestination=KIP2, createDate=Sun Sep 17 10:42:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593442959, subwayLine=BD, stationId=HPK2, trainId=206, trainMessage=Arriving, trainDirection=West, timeInt=4.540723095975233, timeString=04.54, trainDestination=KIP2, createDate=Sun Sep 17 10:42:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593442960, subwayLine=BD, stationId=HPK2, trainId=207, trainMessage=Arriving, trainDirection=West, timeInt=8.800027675541797, timeString=08.80, trainDestination=KIP2, createDate=Sun Sep 17 10:42:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593442961, subwayLine=BD, stationId=RUN2, trainId=205, trainMessage=Arriving, trainDirection=West, timeInt=4.680358885448917, timeString=04.68, trainDestination=KIP2, createDate=Sun Sep 17 10:42:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593442962, subwayLine=BD, stationId=RUN2, trainId=206, trainMessage=Arriving, trainDirection=West, timeInt=5.7610803715170285, timeString=05.76, trainDestination=KIP2, createDate=Sun Sep 17 10:42:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593442963, subwayLine=BD, stationId=RUN2, trainId=207, trainMessage=Arriving, trainDirection=West, timeInt=10.020384951083592, timeString=10.02, trainDestination=KIP2, createDate=Sun Sep 17 10:42:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593442964, subwayLine=BD, stationId=JNE2, trainId=205, trainMessage=Arriving, trainDirection=West, timeInt=5.895224099071209, timeString=05.90, trainDestination=KIP2, createDate=Sun Sep 17 10:42:32 EDT 2017, systemMessageType=Normal]
