NTASData [id=16593404307, subwayLine=YUS, stationId=LAW2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=2.431626666666667, timeString=02.43, trainDestination=MUS2, createDate=Sun Sep 17 10:39:36 EDT 2017, systemMessageType=Normal]
NTASData [id=16593404308, subwayLine=YUS, stationId=EGL2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=0.7281333333333333, timeString=00.73, trainDestination=MUS2, createDate=Sun Sep 17 10:39:36 EDT 2017, systemMessageType=Normal]
NTASData [id=16593404309, subwayLine=YUS, stationId=EGL2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=6.7145022222222215, timeString=06.71, trainDestination=MUS2, createDate=Sun Sep 17 10:39:36 EDT 2017, systemMessageType=Normal]
NTASData [id=16593404310, subwayLine=YUS, stationId=DAV2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=2.3377999999999997, timeString=02.34, trainDestination=MUS2, createDate=Sun Sep 17 10:39:36 EDT 2017, systemMessageType=Normal]
NTASData [id=16593404311, subwayLine=YUS, stationId=DAV2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=8.32416888888889, timeString=08.32, trainDestination=MUS2, createDate=Sun Sep 17 10:39:36 EDT 2017, systemMessageType=Normal]
NTASData [id=16593404312, subwayLine=YUS, stationId=STC2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=1.784208888888889, timeString=01.78, trainDestination=MUS2, createDate=Sun Sep 17 10:39:36 EDT 2017, systemMessageType=Normal]
NTASData [id=16593404313, subwayLine=YUS, stationId=STC2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=4.377008888888889, timeString=04.38, trainDestination=MUS2, createDate=Sun Sep 17 10:39:36 EDT 2017, systemMessageType=Normal]
NTASData [id=16593404314, subwayLine=YUS, stationId=STC2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=10.363377777777778, timeString=10.36, trainDestination=MUS2, createDate=Sun Sep 17 10:39:36 EDT 2017, systemMessageType=Normal]
NTASData [id=16593404315, subwayLine=YUS, stationId=SUM2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=3.1884177777777776, timeString=03.19, trainDestination=MUS2, createDate=Sun Sep 17 10:39:36 EDT 2017, systemMessageType=Normal]
NTASData [id=16593404316, subwayLine=YUS, stationId=SUM2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=5.781217777777777, timeString=05.78, trainDestination=MUS2, createDate=Sun Sep 17 10:39:36 EDT 2017, systemMessageType=Normal]
NTASData [id=16593404317, subwayLine=YUS, stationId=SUM2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=11.767586666666668, timeString=11.77, trainDestination=MUS2, createDate=Sun Sep 17 10:39:36 EDT 2017, systemMessageType=Normal]
NTASData [id=16593404318, subwayLine=YUS, stationId=ROS2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=4.207111111111111, timeString=04.21, trainDestination=MUS2, createDate=Sun Sep 17 10:39:36 EDT 2017, systemMessageType=Normal]
NTASData [id=16593404319, subwayLine=YUS, stationId=ROS2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=6.799911111111111, timeString=06.80, trainDestination=MUS2, createDate=Sun Sep 17 10:39:36 EDT 2017, systemMessageType=Normal]
NTASData [id=16593404320, subwayLine=YUS, stationId=ROS2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=12.786280000000001, timeString=12.79, trainDestination=MUS2, createDate=Sun Sep 17 10:39:36 EDT 2017, systemMessageType=Normal]
NTASData [id=16593404321, subwayLine=YUS, stationId=BLO2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=5.53512, timeString=05.54, trainDestination=MUS2, createDate=Sun Sep 17 10:39:36 EDT 2017, systemMessageType=Normal]
NTASData [id=16593404322, subwayLine=YUS, stationId=BLO2, trainId=3, trainMessage=Arriving, trainDirection=South, timeInt=8.12792, timeString=08.13, trainDestination=MUS2, createDate=Sun Sep 17 10:39:36 EDT 2017, systemMessageType=Normal]
NTASData [id=16593404323, subwayLine=YUS, stationId=BLO2, trainId=128, trainMessage=Arriving, trainDirection=South, timeInt=14.11428888888889, timeString=14.11, trainDestination=MUS2, createDate=Sun Sep 17 10:39:36 EDT 2017, systemMessageType=Normal]
