NTASData [id=16593194695, subwayLine=BD, stationId=COX1, trainId=212, trainMessage=Arriving, trainDirection=East, timeInt=0.3057436532507741, timeString=00.31, trainDestination=KEN1, createDate=Sun Sep 17 10:24:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16593194696, subwayLine=BD, stationId=COX1, trainId=213, trainMessage=Arriving, trainDirection=East, timeInt=3.0226904024767802, timeString=03.02, trainDestination=KEN1, createDate=Sun Sep 17 10:24:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16593194697, subwayLine=BD, stationId=COX1, trainId=214, trainMessage=Arriving, trainDirection=East, timeInt=7.387821919504644, timeString=07.39, trainDestination=KEN1, createDate=Sun Sep 17 10:24:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16593194698, subwayLine=BD, stationId=WDB1, trainId=212, trainMessage=Arriving, trainDirection=East, timeInt=1.7411123219814244, timeString=01.74, trainDestination=KEN1, createDate=Sun Sep 17 10:24:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16593194699, subwayLine=BD, stationId=WDB1, trainId=213, trainMessage=Arriving, trainDirection=East, timeInt=4.45805907120743, timeString=04.46, trainDestination=KEN1, createDate=Sun Sep 17 10:24:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16593194700, subwayLine=BD, stationId=WDB1, trainId=214, trainMessage=Arriving, trainDirection=East, timeInt=8.823190588235294, timeString=08.82, trainDestination=KEN1, createDate=Sun Sep 17 10:24:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16593194701, subwayLine=BD, stationId=MST1, trainId=212, trainMessage=Arriving, trainDirection=East, timeInt=3.465946625386997, timeString=03.47, trainDestination=KEN1, createDate=Sun Sep 17 10:24:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16593194702, subwayLine=BD, stationId=MST1, trainId=213, trainMessage=Arriving, trainDirection=East, timeInt=6.182893374613004, timeString=06.18, trainDestination=KEN1, createDate=Sun Sep 17 10:24:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16593194703, subwayLine=BD, stationId=MST1, trainId=214, trainMessage=Arriving, trainDirection=East, timeInt=10.548024891640868, timeString=10.55, trainDestination=KEN1, createDate=Sun Sep 17 10:24:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16593194704, subwayLine=BD, stationId=VPK1, trainId=212, trainMessage=Arriving, trainDirection=East, timeInt=5.641469721362229, timeString=05.64, trainDestination=KEN1, createDate=Sun Sep 17 10:24:14 EDT 2017, systemMessageType=Normal]
NTASData [id=16593194705, subwayLine=BD, stationId=VPK1, trainId=213, trainMessage=Arriving, trainDirection=East, timeInt=8.358416470588235, timeString=08.36, trainDestination=KEN1, createDate=Sun Sep 17 10:24:14 EDT 2017, systemMessageType=Normal]
