NTASData [id=16593117240, subwayLine=BD, stationId=KEL1, trainId=216, trainMessage=AtStation, trainDirection=East, timeInt=0.0, timeString=00.00, trainDestination=KEN1, createDate=Sun Sep 17 10:19:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593117338, subwayLine=BD, stationId=BRD2, trainId=206, trainMessage=Arriving, trainDirection=West, timeInt=9.552966717027866, timeString=09.55, trainDestination=KIP2, createDate=Sun Sep 17 10:19:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593117339, subwayLine=BD, stationId=CFK2, trainId=204, trainMessage=Arriving, trainDirection=West, timeInt=1.9187550464396286, timeString=01.92, trainDestination=KIP2, createDate=Sun Sep 17 10:19:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593117340, subwayLine=BD, stationId=CFK2, trainId=205, trainMessage=Arriving, trainDirection=West, timeInt=6.534383806811146, timeString=06.53, trainDestination=KIP2, createDate=Sun Sep 17 10:19:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593117341, subwayLine=BD, stationId=CFK2, trainId=206, trainMessage=Arriving, trainDirection=West, timeInt=10.916853652012385, timeString=10.92, trainDestination=KIP2, createDate=Sun Sep 17 10:19:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593117342, subwayLine=BD, stationId=SHE2, trainId=204, trainMessage=Arriving, trainDirection=West, timeInt=2.881494984520124, timeString=02.88, trainDestination=KIP2, createDate=Sun Sep 17 10:19:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593117343, subwayLine=BD, stationId=SHE2, trainId=205, trainMessage=Arriving, trainDirection=West, timeInt=7.497123744891642, timeString=07.50, trainDestination=KIP2, createDate=Sun Sep 17 10:19:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593117344, subwayLine=BD, stationId=SHE2, trainId=206, trainMessage=Arriving, trainDirection=West, timeInt=11.879593590092881, timeString=11.88, trainDestination=KIP2, createDate=Sun Sep 17 10:19:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593117345, subwayLine=BD, stationId=YNG2, trainId=203, trainMessage=AtStation, trainDirection=West, timeInt=0.0, timeString=00.00, trainDestination=KIP2, createDate=Sun Sep 17 10:19:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593117346, subwayLine=BD, stationId=YNG2, trainId=204, trainMessage=Arriving, trainDirection=West, timeInt=4.238870712074304, timeString=04.24, trainDestination=KIP2, createDate=Sun Sep 17 10:19:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593117347, subwayLine=BD, stationId=YNG2, trainId=205, trainMessage=Arriving, trainDirection=West, timeInt=8.854499472445822, timeString=08.85, trainDestination=KIP2, createDate=Sun Sep 17 10:19:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593117348, subwayLine=BD, stationId=BAU2, trainId=203, trainMessage=Arriving, trainDirection=West, timeInt=0.7904760371517028, timeString=00.79, trainDestination=KIP2, createDate=Sun Sep 17 10:19:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593117349, subwayLine=BD, stationId=BAU2, trainId=204, trainMessage=Arriving, trainDirection=West, timeInt=5.029346749226008, timeString=05.03, trainDestination=KIP2, createDate=Sun Sep 17 10:19:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593117350, subwayLine=BD, stationId=BAU2, trainId=205, trainMessage=Arriving, trainDirection=West, timeInt=9.644975509597524, timeString=09.64, trainDestination=KIP2, createDate=Sun Sep 17 10:19:00 EDT 2017, systemMessageType=Normal]
