NTASData [id=16594442450, subwayLine=YUS, stationId=DAV2, trainId=117, trainMessage=Arriving, trainDirection=South, timeInt=0.9409288888888889, timeString=00.94, trainDestination=SHW2, createDate=Sun Sep 17 11:57:17 EDT 2017, systemMessageType=Normal]
NTASData [id=16594442451, subwayLine=YUS, stationId=DAV2, trainId=16, trainMessage=Arriving, trainDirection=South, timeInt=4.019844444444445, timeString=04.02, trainDestination=SHW2, createDate=Sun Sep 17 11:57:17 EDT 2017, systemMessageType=Normal]
NTASData [id=16594442452, subwayLine=YUS, stationId=DAV2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=16.789884444444443, timeString=16.79, trainDestination=SHW2, createDate=Sun Sep 17 11:57:17 EDT 2017, systemMessageType=Normal]
NTASData [id=16594442453, subwayLine=YUS, stationId=STC2, trainId=117, trainMessage=Arriving, trainDirection=South, timeInt=2.9801377777777778, timeString=02.98, trainDestination=SHW2, createDate=Sun Sep 17 11:57:17 EDT 2017, systemMessageType=Normal]
NTASData [id=16594442454, subwayLine=YUS, stationId=STC2, trainId=16, trainMessage=Arriving, trainDirection=South, timeInt=6.059053333333333, timeString=06.06, trainDestination=SHW2, createDate=Sun Sep 17 11:57:17 EDT 2017, systemMessageType=Normal]
NTASData [id=16594442455, subwayLine=YUS, stationId=STC2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=18.829093333333333, timeString=18.83, trainDestination=SHW2, createDate=Sun Sep 17 11:57:17 EDT 2017, systemMessageType=Normal]
NTASData [id=16594442456, subwayLine=YUS, stationId=SUM2, trainId=117, trainMessage=Arriving, trainDirection=South, timeInt=4.384346666666667, timeString=04.38, trainDestination=SHW2, createDate=Sun Sep 17 11:57:17 EDT 2017, systemMessageType=Normal]
NTASData [id=16594442457, subwayLine=YUS, stationId=SUM2, trainId=16, trainMessage=Arriving, trainDirection=South, timeInt=7.463262222222222, timeString=07.46, trainDestination=SHW2, createDate=Sun Sep 17 11:57:17 EDT 2017, systemMessageType=Normal]
NTASData [id=16594442458, subwayLine=YUS, stationId=SUM2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=20.23330222222222, timeString=20.23, trainDestination=SHW2, createDate=Sun Sep 17 11:57:17 EDT 2017, systemMessageType=Normal]
NTASData [id=16594442459, subwayLine=YUS, stationId=ROS2, trainId=117, trainMessage=Arriving, trainDirection=South, timeInt=5.40304, timeString=05.40, trainDestination=SHW2, createDate=Sun Sep 17 11:57:17 EDT 2017, systemMessageType=Normal]
NTASData [id=16594442460, subwayLine=YUS, stationId=ROS2, trainId=16, trainMessage=Arriving, trainDirection=South, timeInt=8.481955555555556, timeString=08.48, trainDestination=SHW2, createDate=Sun Sep 17 11:57:17 EDT 2017, systemMessageType=Normal]
NTASData [id=16594442461, subwayLine=YUS, stationId=ROS2, trainId=102, trainMessage=Arriving, trainDirection=South, timeInt=21.251995555555553, timeString=21.25, trainDestination=SHW2, createDate=Sun Sep 17 11:57:17 EDT 2017, systemMessageType=Normal]
NTASData [id=16594442462, subwayLine=YUS, stationId=BLO2, trainId=115, trainMessage=Arriving, trainDirection=South, timeInt=1.073008888888889, timeString=01.07, trainDestination=SHW2, createDate=Sun Sep 17 11:57:17 EDT 2017, systemMessageType=Normal]
NTASData [id=16594442463, subwayLine=YUS, stationId=BLO2, trainId=117, trainMessage=Arriving, trainDirection=South, timeInt=6.731048888888889, timeString=06.73, trainDestination=SHW2, createDate=Sun Sep 17 11:57:17 EDT 2017, systemMessageType=Normal]
NTASData [id=16594442464, subwayLine=YUS, stationId=BLO2, trainId=16, trainMessage=Arriving, trainDirection=South, timeInt=9.809964444444445, timeString=09.81, trainDestination=SHW2, createDate=Sun Sep 17 11:57:17 EDT 2017, systemMessageType=Normal]
NTASData [id=16594442465, subwayLine=YUS, stationId=WEL2, trainId=115, trainMessage=Arriving, trainDirection=South, timeInt=2.0273555555555554, timeString=02.03, trainDestination=SHW2, createDate=Sun Sep 17 11:57:17 EDT 2017, systemMessageType=Normal]
NTASData [id=16594442466, subwayLine=YUS, stationId=WEL2, trainId=117, trainMessage=Arriving, trainDirection=South, timeInt=7.685395555555555, timeString=07.69, trainDestination=SHW2, createDate=Sun Sep 17 11:57:17 EDT 2017, systemMessageType=Normal]
NTASData [id=16594442467, subwayLine=YUS, stationId=WEL2, trainId=16, trainMessage=Arriving, trainDirection=South, timeInt=10.76431111111111, timeString=10.76, trainDestination=SHW2, createDate=Sun Sep 17 11:57:17 EDT 2017, systemMessageType=Normal]
NTASData [id=16594442468, subwayLine=YUS, stationId=COL2, trainId=115, trainMessage=Arriving, trainDirection=South, timeInt=2.9568666666666665, timeString=02.96, trainDestination=SHW2, createDate=Sun Sep 17 11:57:17 EDT 2017, systemMessageType=Normal]
NTASData [id=16594442469, subwayLine=YUS, stationId=COL2, trainId=117, trainMessage=Arriving, trainDirection=South, timeInt=8.614906666666666, timeString=08.61, trainDestination=SHW2, createDate=Sun Sep 17 11:57:17 EDT 2017, systemMessageType=Normal]
NTASData [id=16594442470, subwayLine=YUS, stationId=COL2, trainId=16, trainMessage=Arriving, trainDirection=South, timeInt=11.69382222222222, timeString=11.69, trainDestination=SHW2, createDate=Sun Sep 17 11:57:17 EDT 2017, systemMessageType=Normal]
NTASData [id=16594442471, subwayLine=YUS, stationId=DUN2, trainId=114, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:57:17 EDT 2017, systemMessageType=Normal]
NTASData [id=16594442472, subwayLine=YUS, stationId=DUN2, trainId=115, trainMessage=Arriving, trainDirection=South, timeInt=3.8237244444444447, timeString=03.82, trainDestination=SHW2, createDate=Sun Sep 17 11:57:17 EDT 2017, systemMessageType=Normal]
NTASData [id=16594442473, subwayLine=YUS, stationId=DUN2, trainId=117, trainMessage=Arriving, trainDirection=South, timeInt=9.481764444444444, timeString=09.48, trainDestination=SHW2, createDate=Sun Sep 17 11:57:17 EDT 2017, systemMessageType=Normal]
NTASData [id=16594442474, subwayLine=YUS, stationId=QUN2, trainId=114, trainMessage=Arriving, trainDirection=South, timeInt=0.7567911111111111, timeString=00.76, trainDestination=SHW2, createDate=Sun Sep 17 11:57:17 EDT 2017, systemMessageType=Normal]
NTASData [id=16594442475, subwayLine=YUS, stationId=QUN2, trainId=115, trainMessage=Arriving, trainDirection=South, timeInt=4.5805155555555555, timeString=04.58, trainDestination=SHW2, createDate=Sun Sep 17 11:57:17 EDT 2017, systemMessageType=Normal]
NTASData [id=16594442476, subwayLine=YUS, stationId=QUN2, trainId=117, trainMessage=Arriving, trainDirection=South, timeInt=10.238555555555555, timeString=10.24, trainDestination=SHW2, createDate=Sun Sep 17 11:57:17 EDT 2017, systemMessageType=Normal]
NTASData [id=16594442477, subwayLine=YUS, stationId=KNG2, trainId=114, trainMessage=Arriving, trainDirection=South, timeInt=1.5824444444444445, timeString=01.58, trainDestination=SHW2, createDate=Sun Sep 17 11:57:17 EDT 2017, systemMessageType=Normal]
NTASData [id=16594442478, subwayLine=YUS, stationId=KNG2, trainId=115, trainMessage=Arriving, trainDirection=South, timeInt=5.406168888888889, timeString=05.41, trainDestination=SHW2, createDate=Sun Sep 17 11:57:17 EDT 2017, systemMessageType=Normal]
NTASData [id=16594442479, subwayLine=YUS, stationId=KNG2, trainId=117, trainMessage=Arriving, trainDirection=South, timeInt=11.064208888888889, timeString=11.06, trainDestination=SHW2, createDate=Sun Sep 17 11:57:17 EDT 2017, systemMessageType=Normal]
NTASData [id=16594442480, subwayLine=YUS, stationId=UNI2, trainId=112, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:57:17 EDT 2017, systemMessageType=Normal]
NTASData [id=16594442481, subwayLine=YUS, stationId=UNI2, trainId=114, trainMessage=Arriving, trainDirection=South, timeInt=2.3894711111111113, timeString=02.39, trainDestination=SHW2, createDate=Sun Sep 17 11:57:17 EDT 2017, systemMessageType=Normal]
NTASData [id=16594442482, subwayLine=YUS, stationId=UNI2, trainId=115, trainMessage=Arriving, trainDirection=South, timeInt=6.213195555555556, timeString=06.21, trainDestination=SHW2, createDate=Sun Sep 17 11:57:17 EDT 2017, systemMessageType=Normal]
NTASData [id=16594442483, subwayLine=YUS, stationId=STA2, trainId=10, trainMessage=Arriving, trainDirection=South, timeInt=0.42291, timeString=00.42, trainDestination=SHW2, createDate=Sun Sep 17 11:57:17 EDT 2017, systemMessageType=Normal]
