NTASData [id=16594335172, subwayLine=YUS, stationId=LAW2, trainId=117, trainMessage=Arriving, trainDirection=South, timeInt=2.7657777777777777, timeString=02.77, trainDestination=SHW2, createDate=Sun Sep 17 11:48:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594335173, subwayLine=YUS, stationId=LAW2, trainId=16, trainMessage=Arriving, trainDirection=South, timeInt=8.554333333333332, timeString=08.55, trainDestination=SHW2, createDate=Sun Sep 17 11:48:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594335174, subwayLine=YUS, stationId=EGL2, trainId=115, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:48:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594335175, subwayLine=YUS, stationId=EGL2, trainId=117, trainMessage=Arriving, trainDirection=South, timeInt=7.048653333333333, timeString=07.05, trainDestination=SHW2, createDate=Sun Sep 17 11:48:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594335176, subwayLine=YUS, stationId=EGL2, trainId=16, trainMessage=Arriving, trainDirection=South, timeInt=12.837208888888886, timeString=12.84, trainDestination=SHW2, createDate=Sun Sep 17 11:48:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594335177, subwayLine=YUS, stationId=DAV2, trainId=115, trainMessage=Arriving, trainDirection=South, timeInt=1.6096666666666666, timeString=01.61, trainDestination=SHW2, createDate=Sun Sep 17 11:48:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594335178, subwayLine=YUS, stationId=DAV2, trainId=117, trainMessage=Arriving, trainDirection=South, timeInt=8.65832, timeString=08.66, trainDestination=SHW2, createDate=Sun Sep 17 11:48:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594335179, subwayLine=YUS, stationId=DAV2, trainId=16, trainMessage=Arriving, trainDirection=South, timeInt=14.446875555555556, timeString=14.45, trainDestination=SHW2, createDate=Sun Sep 17 11:48:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594335180, subwayLine=YUS, stationId=STC2, trainId=114, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:48:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594335181, subwayLine=YUS, stationId=STC2, trainId=115, trainMessage=Arriving, trainDirection=South, timeInt=3.6488755555555556, timeString=03.65, trainDestination=SHW2, createDate=Sun Sep 17 11:48:52 EDT 2017, systemMessageType=Normal]
NTASData [id=16594335182, subwayLine=YUS, stationId=STC2, trainId=117, trainMessage=Arriving, trainDirection=South, timeInt=10.69752888888889, timeString=10.70, trainDestination=SHW2, createDate=Sun Sep 17 11:48:52 EDT 2017, systemMessageType=Normal]
