NTASData [id=16592976965, subwayLine=BD, stationId=ISL1, trainId=216, trainMessage=AtStation, trainDirection=East, timeInt=0.0, timeString=00.00, trainDestination=KEN1, createDate=Sun Sep 17 10:09:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16592977051, subwayLine=BD, stationId=WDB2, trainId=204, trainMessage=Arriving, trainDirection=West, timeInt=0.4546521362229103, timeString=00.45, trainDestination=KIP2, createDate=Sun Sep 17 10:09:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16592977052, subwayLine=BD, stationId=WDB2, trainId=205, trainMessage=Arriving, trainDirection=West, timeInt=9.884387635913315, timeString=09.88, trainDestination=KIP2, createDate=Sun Sep 17 10:09:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16592977053, subwayLine=BD, stationId=COX2, trainId=204, trainMessage=Arriving, trainDirection=West, timeInt=1.761919876160991, timeString=01.76, trainDestination=KIP2, createDate=Sun Sep 17 10:09:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16592977054, subwayLine=BD, stationId=COX2, trainId=205, trainMessage=Arriving, trainDirection=West, timeInt=11.191655375851395, timeString=11.19, trainDestination=KIP2, createDate=Sun Sep 17 10:09:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16592977055, subwayLine=BD, stationId=GWD2, trainId=204, trainMessage=Arriving, trainDirection=West, timeInt=2.7048430959752325, timeString=02.70, trainDestination=KIP2, createDate=Sun Sep 17 10:09:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16592977056, subwayLine=BD, stationId=GWD2, trainId=205, trainMessage=Arriving, trainDirection=West, timeInt=12.134578595665639, timeString=12.13, trainDestination=KIP2, createDate=Sun Sep 17 10:09:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16592977057, subwayLine=BD, stationId=DON2, trainId=203, trainMessage=Arriving, trainDirection=West, timeInt=0.9364814860681117, timeString=00.94, trainDestination=KIP2, createDate=Sun Sep 17 10:09:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16592977058, subwayLine=BD, stationId=DON2, trainId=204, trainMessage=Arriving, trainDirection=West, timeInt=3.896324582043344, timeString=03.90, trainDestination=KIP2, createDate=Sun Sep 17 10:09:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16592977059, subwayLine=BD, stationId=DON2, trainId=205, trainMessage=Arriving, trainDirection=West, timeInt=13.326060081733749, timeString=13.33, trainDestination=KIP2, createDate=Sun Sep 17 10:09:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16592977060, subwayLine=BD, stationId=PAP2, trainId=203, trainMessage=Arriving, trainDirection=West, timeInt=1.8669484829721363, timeString=01.87, trainDestination=KIP2, createDate=Sun Sep 17 10:09:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16592977061, subwayLine=BD, stationId=PAP2, trainId=204, trainMessage=Arriving, trainDirection=West, timeInt=4.826791578947368, timeString=04.83, trainDestination=KIP2, createDate=Sun Sep 17 10:09:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16592977062, subwayLine=BD, stationId=PAP2, trainId=205, trainMessage=Arriving, trainDirection=West, timeInt=14.256527078637774, timeString=14.26, trainDestination=KIP2, createDate=Sun Sep 17 10:09:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16592977063, subwayLine=BD, stationId=CHE2, trainId=203, trainMessage=Arriving, trainDirection=West, timeInt=2.8945173993808053, timeString=02.89, trainDestination=KIP2, createDate=Sun Sep 17 10:09:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16592977064, subwayLine=BD, stationId=CHE2, trainId=204, trainMessage=Arriving, trainDirection=West, timeInt=5.854360495356039, timeString=05.85, trainDestination=KIP2, createDate=Sun Sep 17 10:09:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16592977065, subwayLine=BD, stationId=CHE2, trainId=205, trainMessage=Arriving, trainDirection=West, timeInt=15.28409599504644, timeString=15.28, trainDestination=KIP2, createDate=Sun Sep 17 10:09:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16592977066, subwayLine=BD, stationId=BRD2, trainId=202, trainMessage=AtStation, trainDirection=West, timeInt=0.0, timeString=00.00, trainDestination=KIP2, createDate=Sun Sep 17 10:09:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16592977067, subwayLine=BD, stationId=BRD2, trainId=203, trainMessage=Arriving, trainDirection=West, timeInt=3.9725736520123847, timeString=03.97, trainDestination=KIP2, createDate=Sun Sep 17 10:09:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16592977068, subwayLine=BD, stationId=BRD2, trainId=204, trainMessage=Arriving, trainDirection=West, timeInt=6.932416747987617, timeString=06.93, trainDestination=KIP2, createDate=Sun Sep 17 10:09:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16592977069, subwayLine=BD, stationId=CFK2, trainId=202, trainMessage=Arriving, trainDirection=West, timeInt=1.3638869349845204, timeString=01.36, trainDestination=KIP2, createDate=Sun Sep 17 10:09:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16592977070, subwayLine=BD, stationId=CFK2, trainId=203, trainMessage=Arriving, trainDirection=West, timeInt=5.336460586996905, timeString=05.34, trainDestination=KIP2, createDate=Sun Sep 17 10:09:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16592977071, subwayLine=BD, stationId=CFK2, trainId=204, trainMessage=Arriving, trainDirection=West, timeInt=8.296303682972137, timeString=08.30, trainDestination=KIP2, createDate=Sun Sep 17 10:09:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16592977072, subwayLine=BD, stationId=SHE2, trainId=202, trainMessage=Arriving, trainDirection=West, timeInt=2.326626873065016, timeString=02.33, trainDestination=KIP2, createDate=Sun Sep 17 10:09:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16592977073, subwayLine=BD, stationId=SHE2, trainId=203, trainMessage=Arriving, trainDirection=West, timeInt=6.299200525077401, timeString=06.30, trainDestination=KIP2, createDate=Sun Sep 17 10:09:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16592977074, subwayLine=BD, stationId=SHE2, trainId=204, trainMessage=Arriving, trainDirection=West, timeInt=9.259043621052633, timeString=09.26, trainDestination=KIP2, createDate=Sun Sep 17 10:09:40 EDT 2017, systemMessageType=Normal]
NTASData [id=16592977075, subwayLine=BD, stationId=YNG2, trainId=201, trainMessage=AtStation, trainDirection=West, timeInt=0.0, timeString=00.00, trainDestination=KIP2, createDate=Sun Sep 17 10:09:40 EDT 2017, systemMessageType=Normal]
