NTASData [id=16594184402, subwayLine=YUS, stationId=NYC2, trainId=115, trainMessage=Arriving, trainDirection=South, timeInt=0.6942666666666667, timeString=00.69, trainDestination=SHW2, createDate=Sun Sep 17 11:37:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594184403, subwayLine=YUS, stationId=SHP2, trainId=115, trainMessage=Arriving, trainDirection=South, timeInt=2.1549199999999997, timeString=02.15, trainDestination=SHW2, createDate=Sun Sep 17 11:37:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594184404, subwayLine=YUS, stationId=YKM2, trainId=114, trainMessage=Arriving, trainDirection=South, timeInt=0.5644444444444444, timeString=00.56, trainDestination=SHW2, createDate=Sun Sep 17 11:37:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594184405, subwayLine=YUS, stationId=YKM2, trainId=115, trainMessage=Arriving, trainDirection=South, timeInt=5.735626666666667, timeString=05.74, trainDestination=SHW2, createDate=Sun Sep 17 11:37:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594184406, subwayLine=YUS, stationId=LAW2, trainId=114, trainMessage=Arriving, trainDirection=South, timeInt=4.077417777777778, timeString=04.08, trainDestination=SHW2, createDate=Sun Sep 17 11:37:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594184407, subwayLine=YUS, stationId=LAW2, trainId=115, trainMessage=Arriving, trainDirection=South, timeInt=9.248600000000001, timeString=09.25, trainDestination=SHW2, createDate=Sun Sep 17 11:37:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594184408, subwayLine=YUS, stationId=EGL2, trainId=111, trainMessage=Delayed, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:37:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594184409, subwayLine=YUS, stationId=EGL2, trainId=112, trainMessage=Arriving, trainDirection=South, timeInt=3.4713333333333334, timeString=03.47, trainDestination=SHW2, createDate=Sun Sep 17 11:37:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594184410, subwayLine=YUS, stationId=EGL2, trainId=114, trainMessage=Arriving, trainDirection=South, timeInt=8.360293333333335, timeString=08.36, trainDestination=SHW2, createDate=Sun Sep 17 11:37:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594184411, subwayLine=YUS, stationId=DAV2, trainId=111, trainMessage=Delayed, trainDirection=South, timeInt=1.6096666666666666, timeString=01.61, trainDestination=SHW2, createDate=Sun Sep 17 11:37:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594184412, subwayLine=YUS, stationId=DAV2, trainId=112, trainMessage=Arriving, trainDirection=South, timeInt=5.0809999999999995, timeString=05.08, trainDestination=SHW2, createDate=Sun Sep 17 11:37:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594184413, subwayLine=YUS, stationId=DAV2, trainId=114, trainMessage=Arriving, trainDirection=South, timeInt=9.96996, timeString=09.97, trainDestination=SHW2, createDate=Sun Sep 17 11:37:44 EDT 2017, systemMessageType=Normal]
NTASData [id=16594184414, subwayLine=YUS, stationId=STC2, trainId=111, trainMessage=Delayed, trainDirection=South, timeInt=3.6488755555555556, timeString=03.65, trainDestination=SHW2, createDate=Sun Sep 17 11:37:44 EDT 2017, systemMessageType=Normal]
