NTASData [id=16592869698, subwayLine=BD, stationId=COX2, trainId=202, trainMessage=Arriving, trainDirection=West, timeInt=0.8781637151702788, timeString=00.88, trainDestination=KIP2, createDate=Sun Sep 17 10:02:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592869699, subwayLine=BD, stationId=COX2, trainId=203, trainMessage=Arriving, trainDirection=West, timeInt=6.898840495356038, timeString=06.90, trainDestination=KIP2, createDate=Sun Sep 17 10:02:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592869700, subwayLine=BD, stationId=COX2, trainId=204, trainMessage=Arriving, trainDirection=West, timeInt=11.93894382167183, timeString=11.94, trainDestination=KIP2, createDate=Sun Sep 17 10:02:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592869701, subwayLine=BD, stationId=GWD2, trainId=202, trainMessage=Arriving, trainDirection=West, timeInt=1.8210869349845202, timeString=01.82, trainDestination=KIP2, createDate=Sun Sep 17 10:02:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592869702, subwayLine=BD, stationId=GWD2, trainId=203, trainMessage=Arriving, trainDirection=West, timeInt=7.841763715170279, timeString=07.84, trainDestination=KIP2, createDate=Sun Sep 17 10:02:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592869703, subwayLine=BD, stationId=GWD2, trainId=204, trainMessage=Arriving, trainDirection=West, timeInt=12.881867041486071, timeString=12.88, trainDestination=KIP2, createDate=Sun Sep 17 10:02:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592869704, subwayLine=BD, stationId=DON2, trainId=202, trainMessage=Arriving, trainDirection=West, timeInt=3.012568421052632, timeString=03.01, trainDestination=KIP2, createDate=Sun Sep 17 10:02:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592869705, subwayLine=BD, stationId=DON2, trainId=203, trainMessage=Arriving, trainDirection=West, timeInt=9.03324520123839, timeString=09.03, trainDestination=KIP2, createDate=Sun Sep 17 10:02:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592869706, subwayLine=BD, stationId=DON2, trainId=204, trainMessage=Arriving, trainDirection=West, timeInt=14.073348527554183, timeString=14.07, trainDestination=KIP2, createDate=Sun Sep 17 10:02:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592869707, subwayLine=BD, stationId=PAP2, trainId=202, trainMessage=Arriving, trainDirection=West, timeInt=3.943035417956657, timeString=03.94, trainDestination=KIP2, createDate=Sun Sep 17 10:02:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592869708, subwayLine=BD, stationId=PAP2, trainId=203, trainMessage=Arriving, trainDirection=West, timeInt=9.963712198142415, timeString=09.96, trainDestination=KIP2, createDate=Sun Sep 17 10:02:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592869709, subwayLine=BD, stationId=PAP2, trainId=204, trainMessage=Arriving, trainDirection=West, timeInt=15.003815524458208, timeString=15.00, trainDestination=KIP2, createDate=Sun Sep 17 10:02:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592869710, subwayLine=BD, stationId=CHE2, trainId=201, trainMessage=Arriving, trainDirection=West, timeInt=0.7725689164086689, timeString=00.77, trainDestination=KIP2, createDate=Sun Sep 17 10:02:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592869711, subwayLine=BD, stationId=CHE2, trainId=202, trainMessage=Arriving, trainDirection=West, timeInt=4.970604334365326, timeString=04.97, trainDestination=KIP2, createDate=Sun Sep 17 10:02:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592869712, subwayLine=BD, stationId=CHE2, trainId=203, trainMessage=Arriving, trainDirection=West, timeInt=10.991281114551086, timeString=10.99, trainDestination=KIP2, createDate=Sun Sep 17 10:02:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592869713, subwayLine=BD, stationId=BRD2, trainId=201, trainMessage=Arriving, trainDirection=West, timeInt=1.850625169040248, timeString=01.85, trainDestination=KIP2, createDate=Sun Sep 17 10:02:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592869714, subwayLine=BD, stationId=BRD2, trainId=202, trainMessage=Arriving, trainDirection=West, timeInt=6.048660586996904, timeString=06.05, trainDestination=KIP2, createDate=Sun Sep 17 10:02:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592869715, subwayLine=BD, stationId=BRD2, trainId=203, trainMessage=Arriving, trainDirection=West, timeInt=12.069337367182664, timeString=12.07, trainDestination=KIP2, createDate=Sun Sep 17 10:02:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592869716, subwayLine=BD, stationId=CFK2, trainId=201, trainMessage=Arriving, trainDirection=West, timeInt=3.2145121040247675, timeString=03.21, trainDestination=KIP2, createDate=Sun Sep 17 10:02:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592869717, subwayLine=BD, stationId=CFK2, trainId=202, trainMessage=Arriving, trainDirection=West, timeInt=7.412547521981425, timeString=07.41, trainDestination=KIP2, createDate=Sun Sep 17 10:02:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592869718, subwayLine=BD, stationId=CFK2, trainId=203, trainMessage=Arriving, trainDirection=West, timeInt=13.433224302167185, timeString=13.43, trainDestination=KIP2, createDate=Sun Sep 17 10:02:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592869719, subwayLine=BD, stationId=SHE2, trainId=222, trainMessage=Arriving, trainDirection=West, timeInt=0.10078216718266254, timeString=00.10, trainDestination=KIP2, createDate=Sun Sep 17 10:02:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592869720, subwayLine=BD, stationId=SHE2, trainId=201, trainMessage=Arriving, trainDirection=West, timeInt=4.1772520421052635, timeString=04.18, trainDestination=KIP2, createDate=Sun Sep 17 10:02:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592869721, subwayLine=BD, stationId=SHE2, trainId=202, trainMessage=Arriving, trainDirection=West, timeInt=8.37528746006192, timeString=08.38, trainDestination=KIP2, createDate=Sun Sep 17 10:02:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592869722, subwayLine=BD, stationId=YNG2, trainId=222, trainMessage=Arriving, trainDirection=West, timeInt=1.4581578947368423, timeString=01.46, trainDestination=KIP2, createDate=Sun Sep 17 10:02:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592869723, subwayLine=BD, stationId=YNG2, trainId=201, trainMessage=Arriving, trainDirection=West, timeInt=5.534627769659444, timeString=05.53, trainDestination=KIP2, createDate=Sun Sep 17 10:02:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592869724, subwayLine=BD, stationId=YNG2, trainId=202, trainMessage=Arriving, trainDirection=West, timeInt=9.732663187616101, timeString=09.73, trainDestination=KIP2, createDate=Sun Sep 17 10:02:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592869725, subwayLine=BD, stationId=BAU2, trainId=222, trainMessage=Arriving, trainDirection=West, timeInt=2.248633931888545, timeString=02.25, trainDestination=KIP2, createDate=Sun Sep 17 10:02:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592869726, subwayLine=BD, stationId=BAU2, trainId=201, trainMessage=Arriving, trainDirection=West, timeInt=6.325103806811146, timeString=06.33, trainDestination=KIP2, createDate=Sun Sep 17 10:02:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592869727, subwayLine=BD, stationId=BAU2, trainId=202, trainMessage=Arriving, trainDirection=West, timeInt=10.523139224767803, timeString=10.52, trainDestination=KIP2, createDate=Sun Sep 17 10:02:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592869728, subwayLine=BD, stationId=SGL2, trainId=222, trainMessage=Arriving, trainDirection=West, timeInt=3.3767019195046446, timeString=03.38, trainDestination=KIP2, createDate=Sun Sep 17 10:02:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592869729, subwayLine=BD, stationId=SGL2, trainId=201, trainMessage=Arriving, trainDirection=West, timeInt=7.453171794427245, timeString=07.45, trainDestination=KIP2, createDate=Sun Sep 17 10:02:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592869730, subwayLine=BD, stationId=SGL2, trainId=202, trainMessage=Arriving, trainDirection=West, timeInt=11.651207212383902, timeString=11.65, trainDestination=KIP2, createDate=Sun Sep 17 10:02:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592869731, subwayLine=BD, stationId=BSP2, trainId=221, trainMessage=Arriving, trainDirection=West, timeInt=0.2815389473684211, timeString=00.28, trainDestination=KIP2, createDate=Sun Sep 17 10:02:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592869732, subwayLine=BD, stationId=BSP2, trainId=222, trainMessage=Arriving, trainDirection=West, timeInt=4.182465139318886, timeString=04.18, trainDestination=KIP2, createDate=Sun Sep 17 10:02:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592869733, subwayLine=BD, stationId=BSP2, trainId=201, trainMessage=Arriving, trainDirection=West, timeInt=8.258935014241487, timeString=08.26, trainDestination=KIP2, createDate=Sun Sep 17 10:02:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592869734, subwayLine=BD, stationId=BAT2, trainId=221, trainMessage=Arriving, trainDirection=West, timeInt=1.2125721362229103, timeString=01.21, trainDestination=KIP2, createDate=Sun Sep 17 10:02:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592869735, subwayLine=BD, stationId=BAT2, trainId=222, trainMessage=Arriving, trainDirection=West, timeInt=5.113498328173375, timeString=05.11, trainDestination=KIP2, createDate=Sun Sep 17 10:02:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592869736, subwayLine=BD, stationId=BAT2, trainId=201, trainMessage=Arriving, trainDirection=West, timeInt=9.189968203095976, timeString=09.19, trainDestination=KIP2, createDate=Sun Sep 17 10:02:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592869737, subwayLine=BD, stationId=CHR2, trainId=221, trainMessage=Arriving, trainDirection=West, timeInt=2.18097399380805, timeString=02.18, trainDestination=KIP2, createDate=Sun Sep 17 10:02:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592869738, subwayLine=BD, stationId=CHR2, trainId=222, trainMessage=Arriving, trainDirection=West, timeInt=6.0819001857585135, timeString=06.08, trainDestination=KIP2, createDate=Sun Sep 17 10:02:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592869739, subwayLine=BD, stationId=CHR2, trainId=201, trainMessage=Arriving, trainDirection=West, timeInt=10.158370060681115, timeString=10.16, trainDestination=KIP2, createDate=Sun Sep 17 10:02:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592869740, subwayLine=BD, stationId=OSS2, trainId=221, trainMessage=Arriving, trainDirection=West, timeInt=3.4996165300309605, timeString=03.50, trainDestination=KIP2, createDate=Sun Sep 17 10:02:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592869741, subwayLine=BD, stationId=OSS2, trainId=222, trainMessage=Arriving, trainDirection=West, timeInt=7.400542721981424, timeString=07.40, trainDestination=KIP2, createDate=Sun Sep 17 10:02:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592869742, subwayLine=BD, stationId=OSS2, trainId=201, trainMessage=Arriving, trainDirection=West, timeInt=11.477012596904025, timeString=11.48, trainDestination=KIP2, createDate=Sun Sep 17 10:02:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592869743, subwayLine=BD, stationId=DUF2, trainId=220, trainMessage=Arriving, trainDirection=West, timeInt=1.0412269969040249, timeString=01.04, trainDestination=KIP2, createDate=Sun Sep 17 10:02:15 EDT 2017, systemMessageType=Normal]
NTASData [id=16592869744, subwayLine=BD, stationId=DUF2, trainId=221, trainMessage=Arriving, trainDirection=West, timeInt=4.795843526934985, timeString=04.80, trainDestination=KIP2, createDate=Sun Sep 17 10:02:15 EDT 2017, systemMessageType=Normal]
