NTASData [id=16594616974, subwayLine=YUS, stationId=WIL1, trainId=195, trainMessage=Arriving, trainDirection=North, timeInt=0.5053132444444444, timeString=00.51, trainDestination=FIN1, createDate=Sun Sep 17 12:10:39 EDT 2017, systemMessageType=Normal]
NTASData [id=16594616975, subwayLine=YUS, stationId=WIL1, trainId=128, trainMessage=Arriving, trainDirection=North, timeInt=1.3834799111111111, timeString=01.38, trainDestination=FIN1, createDate=Sun Sep 17 12:10:39 EDT 2017, systemMessageType=Normal]
NTASData [id=16594616976, subwayLine=YUS, stationId=YKD1, trainId=532, trainMessage=Delayed, trainDirection=North, timeInt=1.0103555555555555, timeString=01.01, trainDestination=FIN1, createDate=Sun Sep 17 12:10:39 EDT 2017, systemMessageType=Normal]
NTASData [id=16594616977, subwayLine=YUS, stationId=YKD1, trainId=126, trainMessage=Arriving, trainDirection=North, timeInt=1.50114, timeString=01.50, trainDestination=FIN1, createDate=Sun Sep 17 12:10:39 EDT 2017, systemMessageType=Normal]
NTASData [id=16594616978, subwayLine=YUS, stationId=YKD1, trainId=195, trainMessage=Arriving, trainDirection=North, timeInt=2.5208154666666664, timeString=02.52, trainDestination=FIN1, createDate=Sun Sep 17 12:10:39 EDT 2017, systemMessageType=Normal]
NTASData [id=16594616979, subwayLine=YUS, stationId=LWW1, trainId=125, trainMessage=Arriving, trainDirection=North, timeInt=1.5437407407407409, timeString=01.54, trainDestination=FIN1, createDate=Sun Sep 17 12:10:39 EDT 2017, systemMessageType=Normal]
NTASData [id=16594616980, subwayLine=YUS, stationId=LWW1, trainId=532, trainMessage=Delayed, trainDirection=North, timeInt=3.02868, timeString=03.03, trainDestination=FIN1, createDate=Sun Sep 17 12:10:39 EDT 2017, systemMessageType=Normal]
NTASData [id=16594616981, subwayLine=YUS, stationId=LWW1, trainId=126, trainMessage=Arriving, trainDirection=North, timeInt=3.5194644444444445, timeString=03.52, trainDestination=FIN1, createDate=Sun Sep 17 12:10:39 EDT 2017, systemMessageType=Normal]
NTASData [id=16594616982, subwayLine=YUS, stationId=GCN1, trainId=125, trainMessage=Arriving, trainDirection=North, timeInt=2.9022296296296295, timeString=02.90, trainDestination=FIN1, createDate=Sun Sep 17 12:10:39 EDT 2017, systemMessageType=Normal]
NTASData [id=16594616983, subwayLine=YUS, stationId=GCN1, trainId=532, trainMessage=Delayed, trainDirection=North, timeInt=4.38716888888889, timeString=04.39, trainDestination=FIN1, createDate=Sun Sep 17 12:10:39 EDT 2017, systemMessageType=Normal]
NTASData [id=16594616984, subwayLine=YUS, stationId=GCN1, trainId=126, trainMessage=Arriving, trainDirection=North, timeInt=4.877953333333333, timeString=04.88, trainDestination=FIN1, createDate=Sun Sep 17 12:10:39 EDT 2017, systemMessageType=Normal]
NTASData [id=16594616985, subwayLine=YUS, stationId=EGW1, trainId=124, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 12:10:39 EDT 2017, systemMessageType=Normal]
