NTASData [id=16594088651, subwayLine=SHEP, stationId=YIE2, trainId=461, trainMessage=Arriving, trainDirection=West, timeInt=0.7711409395973154, timeString=00.77, trainDestination=YIE2, createDate=Sun Sep 17 11:30:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594088652, subwayLine=SHEP, stationId=YIE2, trainId=462, trainMessage=Arriving, trainDirection=West, timeInt=8.269026845637583, timeString=08.27, trainDestination=YIE2, createDate=Sun Sep 17 11:30:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594088653, subwayLine=SHEP, stationId=YIE1, trainId=461, trainMessage=Arriving, trainDirection=West, timeInt=0.7711409395973154, timeString=00.77, trainDestination=YIE2, createDate=Sun Sep 17 11:30:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594088654, subwayLine=SHEP, stationId=YIE1, trainId=462, trainMessage=Arriving, trainDirection=West, timeInt=8.269026845637583, timeString=08.27, trainDestination=YIE2, createDate=Sun Sep 17 11:30:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594088655, subwayLine=SHEP, stationId=BYV1, trainId=464, trainMessage=Arriving, trainDirection=East, timeInt=1.7778523489932885, timeString=01.78, trainDestination=DML1, createDate=Sun Sep 17 11:30:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594088656, subwayLine=SHEP, stationId=BSS1, trainId=464, trainMessage=Arriving, trainDirection=East, timeInt=3.5650671140939596, timeString=03.57, trainDestination=DML1, createDate=Sun Sep 17 11:30:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594088657, subwayLine=SHEP, stationId=LES1, trainId=464, trainMessage=Arriving, trainDirection=East, timeInt=5.152953020134228, timeString=05.15, trainDestination=DML1, createDate=Sun Sep 17 11:30:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594088658, subwayLine=SHEP, stationId=DML1, trainId=463, trainMessage=Arriving, trainDirection=East, timeInt=0.674496644295302, timeString=00.67, trainDestination=DML1, createDate=Sun Sep 17 11:30:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594088659, subwayLine=SHEP, stationId=DML1, trainId=464, trainMessage=Arriving, trainDirection=East, timeInt=8.657617449664428, timeString=08.66, trainDestination=DML1, createDate=Sun Sep 17 11:30:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594088660, subwayLine=SHEP, stationId=DML2, trainId=463, trainMessage=Arriving, trainDirection=East, timeInt=0.674496644295302, timeString=00.67, trainDestination=DML1, createDate=Sun Sep 17 11:30:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594088661, subwayLine=SHEP, stationId=DML2, trainId=464, trainMessage=Arriving, trainDirection=East, timeInt=8.657617449664428, timeString=08.66, trainDestination=DML1, createDate=Sun Sep 17 11:30:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594088662, subwayLine=SHEP, stationId=LES2, trainId=462, trainMessage=Arriving, trainDirection=West, timeInt=0.7409395973154362, timeString=00.74, trainDestination=YIE2, createDate=Sun Sep 17 11:30:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594088663, subwayLine=SHEP, stationId=BSS2, trainId=462, trainMessage=Arriving, trainDirection=West, timeInt=2.3368791946308725, timeString=02.34, trainDestination=YIE2, createDate=Sun Sep 17 11:30:34 EDT 2017, systemMessageType=Normal]
NTASData [id=16594088664, subwayLine=SHEP, stationId=BYV2, trainId=462, trainMessage=Arriving, trainDirection=West, timeInt=4.128120805369127, timeString=04.13, trainDestination=YIE2, createDate=Sun Sep 17 11:30:34 EDT 2017, systemMessageType=Normal]
