NTASData [id=16593868348, subwayLine=SHEP, stationId=LES2, trainId=463, trainMessage=Arriving, trainDirection=West, timeInt=1.4939597315436242, timeString=01.49, trainDestination=YIE2, createDate=Sun Sep 17 11:14:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593868349, subwayLine=SHEP, stationId=BSS2, trainId=463, trainMessage=Arriving, trainDirection=West, timeInt=3.0898993288590604, timeString=03.09, trainDestination=YIE2, createDate=Sun Sep 17 11:14:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593868350, subwayLine=SHEP, stationId=BYV2, trainId=463, trainMessage=Arriving, trainDirection=West, timeInt=4.881140939597315, timeString=04.88, trainDestination=YIE2, createDate=Sun Sep 17 11:14:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593868351, subwayLine=SHEP, stationId=YIE2, trainId=462, trainMessage=Arriving, trainDirection=West, timeInt=1.006711409395973, timeString=01.01, trainDestination=YIE2, createDate=Sun Sep 17 11:14:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593868352, subwayLine=SHEP, stationId=YIE2, trainId=463, trainMessage=Arriving, trainDirection=West, timeInt=9.022046979865772, timeString=09.02, trainDestination=YIE2, createDate=Sun Sep 17 11:14:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593868353, subwayLine=SHEP, stationId=YIE1, trainId=462, trainMessage=Arriving, trainDirection=West, timeInt=1.006711409395973, timeString=01.01, trainDestination=YIE2, createDate=Sun Sep 17 11:14:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593868354, subwayLine=SHEP, stationId=YIE1, trainId=463, trainMessage=Arriving, trainDirection=West, timeInt=9.022046979865772, timeString=09.02, trainDestination=YIE2, createDate=Sun Sep 17 11:14:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593868355, subwayLine=SHEP, stationId=BSS1, trainId=461, trainMessage=Arriving, trainDirection=East, timeInt=1.197986577181208, timeString=01.20, trainDestination=DML1, createDate=Sun Sep 17 11:14:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593868356, subwayLine=SHEP, stationId=LES1, trainId=461, trainMessage=Arriving, trainDirection=East, timeInt=2.7858724832214765, timeString=02.79, trainDestination=DML1, createDate=Sun Sep 17 11:14:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593868357, subwayLine=SHEP, stationId=DML1, trainId=464, trainMessage=Arriving, trainDirection=East, timeInt=0.674496644295302, timeString=00.67, trainDestination=DML1, createDate=Sun Sep 17 11:14:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593868358, subwayLine=SHEP, stationId=DML1, trainId=461, trainMessage=Arriving, trainDirection=East, timeInt=6.290536912751677, timeString=06.29, trainDestination=DML1, createDate=Sun Sep 17 11:14:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593868359, subwayLine=SHEP, stationId=DML2, trainId=464, trainMessage=Arriving, trainDirection=East, timeInt=0.674496644295302, timeString=00.67, trainDestination=DML1, createDate=Sun Sep 17 11:14:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593868360, subwayLine=SHEP, stationId=DML2, trainId=461, trainMessage=Arriving, trainDirection=East, timeInt=6.290536912751677, timeString=06.29, trainDestination=DML1, createDate=Sun Sep 17 11:14:32 EDT 2017, systemMessageType=Normal]
