NTASData [id=16593317107, subwayLine=BD, stationId=MST2, trainId=209, trainMessage=Arriving, trainDirection=West, timeInt=0.9189295356037154, timeString=00.92, trainDestination=KIP2, createDate=Sun Sep 17 10:33:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593317108, subwayLine=BD, stationId=MST2, trainId=210, trainMessage=Arriving, trainDirection=West, timeInt=7.762369679256967, timeString=07.76, trainDestination=KIP2, createDate=Sun Sep 17 10:33:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593317109, subwayLine=BD, stationId=WDB2, trainId=209, trainMessage=Arriving, trainDirection=West, timeInt=2.6528229102167185, timeString=02.65, trainDestination=KIP2, createDate=Sun Sep 17 10:33:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593317110, subwayLine=BD, stationId=WDB2, trainId=210, trainMessage=Arriving, trainDirection=West, timeInt=9.49626305386997, timeString=09.50, trainDestination=KIP2, createDate=Sun Sep 17 10:33:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593317111, subwayLine=BD, stationId=COX2, trainId=209, trainMessage=Arriving, trainDirection=West, timeInt=3.9600906501547994, timeString=03.96, trainDestination=KIP2, createDate=Sun Sep 17 10:33:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593317112, subwayLine=BD, stationId=COX2, trainId=210, trainMessage=Arriving, trainDirection=West, timeInt=10.80353079380805, timeString=10.80, trainDestination=KIP2, createDate=Sun Sep 17 10:33:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593317113, subwayLine=BD, stationId=GWD2, trainId=208, trainMessage=Arriving, trainDirection=West, timeInt=0.6879232198142415, timeString=00.69, trainDestination=KIP2, createDate=Sun Sep 17 10:33:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593317114, subwayLine=BD, stationId=GWD2, trainId=209, trainMessage=Arriving, trainDirection=West, timeInt=4.90301386996904, timeString=04.90, trainDestination=KIP2, createDate=Sun Sep 17 10:33:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593317115, subwayLine=BD, stationId=GWD2, trainId=210, trainMessage=Arriving, trainDirection=West, timeInt=11.746454013622294, timeString=11.75, trainDestination=KIP2, createDate=Sun Sep 17 10:33:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593317116, subwayLine=BD, stationId=DON2, trainId=208, trainMessage=Arriving, trainDirection=West, timeInt=1.879404705882353, timeString=01.88, trainDestination=KIP2, createDate=Sun Sep 17 10:33:00 EDT 2017, systemMessageType=Normal]
NTASData [id=16593317117, subwayLine=BD, stationId=DON2, trainId=209, trainMessage=Arriving, trainDirection=West, timeInt=6.094495356037152, timeString=06.09, trainDestination=KIP2, createDate=Sun Sep 17 10:33:00 EDT 2017, systemMessageType=Normal]
