NTASData [id=16593991736, subwayLine=YUS, stationId=STA1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=0.5788377777777778, timeString=00.58, trainDestination=FIN1, createDate=Sun Sep 17 11:23:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593991737, subwayLine=YUS, stationId=STA1, trainId=3, trainMessage=Arriving, trainDirection=North, timeInt=4.945287777777779, timeString=04.95, trainDestination=FIN1, createDate=Sun Sep 17 11:23:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593991738, subwayLine=YUS, stationId=STA1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=10.784155925925926, timeString=10.78, trainDestination=FIN1, createDate=Sun Sep 17 11:23:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593991739, subwayLine=YUS, stationId=UNI1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=1.4857711111111112, timeString=01.49, trainDestination=FIN1, createDate=Sun Sep 17 11:23:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593991740, subwayLine=YUS, stationId=UNI1, trainId=3, trainMessage=Arriving, trainDirection=North, timeInt=5.8522211111111115, timeString=05.85, trainDestination=FIN1, createDate=Sun Sep 17 11:23:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593991741, subwayLine=YUS, stationId=UNI1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=11.69108925925926, timeString=11.69, trainDestination=FIN1, createDate=Sun Sep 17 11:23:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593991742, subwayLine=YUS, stationId=KNG1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=2.2806622222222224, timeString=02.28, trainDestination=FIN1, createDate=Sun Sep 17 11:23:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593991743, subwayLine=YUS, stationId=KNG1, trainId=3, trainMessage=Arriving, trainDirection=North, timeInt=6.647112222222223, timeString=06.65, trainDestination=FIN1, createDate=Sun Sep 17 11:23:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593991744, subwayLine=YUS, stationId=KNG1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=12.485980370370369, timeString=12.49, trainDestination=FIN1, createDate=Sun Sep 17 11:23:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593991745, subwayLine=YUS, stationId=QUN1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=3.1063155555555557, timeString=03.11, trainDestination=FIN1, createDate=Sun Sep 17 11:23:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593991746, subwayLine=YUS, stationId=QUN1, trainId=3, trainMessage=Arriving, trainDirection=North, timeInt=7.472765555555554, timeString=07.47, trainDestination=FIN1, createDate=Sun Sep 17 11:23:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593991747, subwayLine=YUS, stationId=QUN1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=13.311633703703704, timeString=13.31, trainDestination=FIN1, createDate=Sun Sep 17 11:23:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593991748, subwayLine=YUS, stationId=DUN1, trainId=102, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 11:23:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593991749, subwayLine=YUS, stationId=DUN1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=3.860848888888889, timeString=03.86, trainDestination=FIN1, createDate=Sun Sep 17 11:23:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593991750, subwayLine=YUS, stationId=DUN1, trainId=3, trainMessage=Arriving, trainDirection=North, timeInt=8.227298888888889, timeString=08.23, trainDestination=FIN1, createDate=Sun Sep 17 11:23:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593991751, subwayLine=YUS, stationId=COL1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=0.8668577777777778, timeString=00.87, trainDestination=FIN1, createDate=Sun Sep 17 11:23:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593991752, subwayLine=YUS, stationId=COL1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=4.727706666666666, timeString=04.73, trainDestination=FIN1, createDate=Sun Sep 17 11:23:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593991753, subwayLine=YUS, stationId=COL1, trainId=3, trainMessage=Arriving, trainDirection=North, timeInt=9.094156666666667, timeString=09.09, trainDestination=FIN1, createDate=Sun Sep 17 11:23:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593991754, subwayLine=YUS, stationId=WEL1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=1.7845155555555554, timeString=01.78, trainDestination=FIN1, createDate=Sun Sep 17 11:23:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593991755, subwayLine=YUS, stationId=WEL1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=5.645364444444445, timeString=05.65, trainDestination=FIN1, createDate=Sun Sep 17 11:23:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593991756, subwayLine=YUS, stationId=WEL1, trainId=3, trainMessage=Arriving, trainDirection=North, timeInt=10.011814444444443, timeString=10.01, trainDestination=FIN1, createDate=Sun Sep 17 11:23:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593991757, subwayLine=YUS, stationId=BLO1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=2.7388622222222225, timeString=02.74, trainDestination=FIN1, createDate=Sun Sep 17 11:23:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593991758, subwayLine=YUS, stationId=BLO1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=6.599711111111111, timeString=06.60, trainDestination=FIN1, createDate=Sun Sep 17 11:23:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593991759, subwayLine=YUS, stationId=BLO1, trainId=3, trainMessage=Arriving, trainDirection=North, timeInt=10.966161111111111, timeString=10.97, trainDestination=FIN1, createDate=Sun Sep 17 11:23:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593991760, subwayLine=YUS, stationId=ROS1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=0.5458177777777777, timeString=00.55, trainDestination=FIN1, createDate=Sun Sep 17 11:23:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593991761, subwayLine=YUS, stationId=ROS1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=4.067435555555556, timeString=04.07, trainDestination=FIN1, createDate=Sun Sep 17 11:23:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593991762, subwayLine=YUS, stationId=ROS1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=7.928284444444444, timeString=07.93, trainDestination=FIN1, createDate=Sun Sep 17 11:23:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593991763, subwayLine=YUS, stationId=SUM1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=1.5752355555555555, timeString=01.58, trainDestination=FIN1, createDate=Sun Sep 17 11:23:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593991764, subwayLine=YUS, stationId=SUM1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=5.096853333333334, timeString=05.10, trainDestination=FIN1, createDate=Sun Sep 17 11:23:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593991765, subwayLine=YUS, stationId=SUM1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=8.957702222222222, timeString=08.96, trainDestination=FIN1, createDate=Sun Sep 17 11:23:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593991766, subwayLine=YUS, stationId=STC1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=2.983395555555556, timeString=02.98, trainDestination=FIN1, createDate=Sun Sep 17 11:23:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593991767, subwayLine=YUS, stationId=STC1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=6.505013333333332, timeString=06.51, trainDestination=FIN1, createDate=Sun Sep 17 11:23:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593991768, subwayLine=YUS, stationId=STC1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=10.365862222222221, timeString=10.37, trainDestination=FIN1, createDate=Sun Sep 17 11:23:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593991769, subwayLine=YUS, stationId=DAV1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=5.015831111111111, timeString=05.02, trainDestination=FIN1, createDate=Sun Sep 17 11:23:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593991770, subwayLine=YUS, stationId=DAV1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=8.537448888888889, timeString=08.54, trainDestination=FIN1, createDate=Sun Sep 17 11:23:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593991771, subwayLine=YUS, stationId=DAV1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=12.398297777777778, timeString=12.40, trainDestination=FIN1, createDate=Sun Sep 17 11:23:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593991772, subwayLine=YUS, stationId=EGL1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=6.630013333333334, timeString=06.63, trainDestination=FIN1, createDate=Sun Sep 17 11:23:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593991773, subwayLine=YUS, stationId=EGL1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=10.151631111111111, timeString=10.15, trainDestination=FIN1, createDate=Sun Sep 17 11:23:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593991774, subwayLine=YUS, stationId=EGL1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=14.012479999999998, timeString=14.01, trainDestination=FIN1, createDate=Sun Sep 17 11:23:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593991775, subwayLine=YUS, stationId=LAW1, trainId=117, trainMessage=Arriving, trainDirection=North, timeInt=2.1319066666666666, timeString=02.13, trainDestination=FIN1, createDate=Sun Sep 17 11:23:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593991776, subwayLine=YUS, stationId=LAW1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=10.92192, timeString=10.92, trainDestination=FIN1, createDate=Sun Sep 17 11:23:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593991777, subwayLine=YUS, stationId=LAW1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=14.443537777777777, timeString=14.44, trainDestination=FIN1, createDate=Sun Sep 17 11:23:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593991778, subwayLine=YUS, stationId=YKM1, trainId=117, trainMessage=Arriving, trainDirection=North, timeInt=5.6465733333333334, timeString=05.65, trainDestination=FIN1, createDate=Sun Sep 17 11:23:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593991779, subwayLine=YUS, stationId=YKM1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=14.436586666666667, timeString=14.44, trainDestination=FIN1, createDate=Sun Sep 17 11:23:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593991780, subwayLine=YUS, stationId=YKM1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=17.958204444444444, timeString=17.96, trainDestination=FIN1, createDate=Sun Sep 17 11:23:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593991781, subwayLine=YUS, stationId=SHP1, trainId=115, trainMessage=Arriving, trainDirection=North, timeInt=2.5862844444444444, timeString=02.59, trainDestination=FIN1, createDate=Sun Sep 17 11:23:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593991782, subwayLine=YUS, stationId=SHP1, trainId=117, trainMessage=Arriving, trainDirection=North, timeInt=9.232924444444443, timeString=09.23, trainDestination=FIN1, createDate=Sun Sep 17 11:23:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593991783, subwayLine=YUS, stationId=SHP1, trainId=16, trainMessage=Arriving, trainDirection=North, timeInt=18.022937777777777, timeString=18.02, trainDestination=FIN1, createDate=Sun Sep 17 11:23:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593991784, subwayLine=YUS, stationId=NYC1, trainId=114, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 11:23:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593991785, subwayLine=YUS, stationId=NYC1, trainId=115, trainMessage=Arriving, trainDirection=North, timeInt=4.047502222222223, timeString=04.05, trainDestination=FIN1, createDate=Sun Sep 17 11:23:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593991786, subwayLine=YUS, stationId=NYC1, trainId=117, trainMessage=Arriving, trainDirection=North, timeInt=10.694142222222222, timeString=10.69, trainDestination=FIN1, createDate=Sun Sep 17 11:23:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593991787, subwayLine=YUS, stationId=FIN1, trainId=114, trainMessage=Arriving, trainDirection=North, timeInt=2.60704, timeString=02.61, trainDestination=FIN1, createDate=Sun Sep 17 11:23:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593991788, subwayLine=YUS, stationId=FIN1, trainId=115, trainMessage=Arriving, trainDirection=North, timeInt=6.654542222222222, timeString=06.65, trainDestination=FIN1, createDate=Sun Sep 17 11:23:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593991789, subwayLine=YUS, stationId=FIN1, trainId=117, trainMessage=Arriving, trainDirection=North, timeInt=13.301182222222222, timeString=13.30, trainDestination=FIN1, createDate=Sun Sep 17 11:23:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593991790, subwayLine=YUS, stationId=FIN2, trainId=112, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:23:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593991791, subwayLine=YUS, stationId=FIN2, trainId=114, trainMessage=Arriving, trainDirection=North, timeInt=2.60704, timeString=02.61, trainDestination=FIN1, createDate=Sun Sep 17 11:23:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593991792, subwayLine=YUS, stationId=FIN2, trainId=115, trainMessage=Arriving, trainDirection=North, timeInt=6.654542222222222, timeString=06.65, trainDestination=FIN1, createDate=Sun Sep 17 11:23:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593991793, subwayLine=YUS, stationId=NYC2, trainId=111, trainMessage=Arriving, trainDirection=South, timeInt=2.6195866666666667, timeString=02.62, trainDestination=SHW2, createDate=Sun Sep 17 11:23:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593991794, subwayLine=YUS, stationId=SHP2, trainId=111, trainMessage=Arriving, trainDirection=South, timeInt=4.080240000000001, timeString=04.08, trainDestination=SHW2, createDate=Sun Sep 17 11:23:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593991795, subwayLine=YUS, stationId=YKM2, trainId=110, trainMessage=Arriving, trainDirection=South, timeInt=2.7657777777777777, timeString=02.77, trainDestination=SHW2, createDate=Sun Sep 17 11:23:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593991796, subwayLine=YUS, stationId=YKM2, trainId=111, trainMessage=Arriving, trainDirection=South, timeInt=7.660946666666666, timeString=07.66, trainDestination=SHW2, createDate=Sun Sep 17 11:23:28 EDT 2017, systemMessageType=Normal]
