NTASData [id=16594774087, subwayLine=SHEP, stationId=BSS2, trainId=463, trainMessage=AtStation, trainDirection=West, timeInt=0.0, timeString=00.00, trainDestination=YIE2, createDate=Sun Sep 17 12:22:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16594774088, subwayLine=SHEP, stationId=BYV2, trainId=463, trainMessage=Arriving, trainDirection=West, timeInt=1.791241610738255, timeString=01.79, trainDestination=YIE2, createDate=Sun Sep 17 12:22:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16594774089, subwayLine=SHEP, stationId=YIE2, trainId=462, trainMessage=Arriving, trainDirection=East, timeInt=0.17718120805369128, timeString=00.18, trainDestination=YIE1, createDate=Sun Sep 17 12:22:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16594774090, subwayLine=SHEP, stationId=YIE2, trainId=463, trainMessage=Arriving, trainDirection=West, timeInt=5.932147651006711, timeString=05.93, trainDestination=YIE2, createDate=Sun Sep 17 12:22:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16594774091, subwayLine=SHEP, stationId=YIE1, trainId=462, trainMessage=Arriving, trainDirection=East, timeInt=0.17718120805369128, timeString=00.18, trainDestination=YIE1, createDate=Sun Sep 17 12:22:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16594774092, subwayLine=SHEP, stationId=YIE1, trainId=463, trainMessage=Arriving, trainDirection=West, timeInt=5.932147651006711, timeString=05.93, trainDestination=YIE2, createDate=Sun Sep 17 12:22:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16594774093, subwayLine=SHEP, stationId=LES1, trainId=461, trainMessage=AtStation, trainDirection=East, timeInt=0.0, timeString=00.00, trainDestination=DML1, createDate=Sun Sep 17 12:22:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16594774094, subwayLine=SHEP, stationId=DML1, trainId=461, trainMessage=Arriving, trainDirection=East, timeInt=3.504664429530201, timeString=03.50, trainDestination=DML1, createDate=Sun Sep 17 12:22:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16594774095, subwayLine=SHEP, stationId=DML2, trainId=464, trainMessage=AtStation, trainDirection=West, timeInt=0.0, timeString=00.00, trainDestination=YIE2, createDate=Sun Sep 17 12:22:51 EDT 2017, systemMessageType=Normal]
NTASData [id=16594774096, subwayLine=SHEP, stationId=DML2, trainId=461, trainMessage=Arriving, trainDirection=East, timeInt=3.504664429530201, timeString=03.50, trainDestination=DML1, createDate=Sun Sep 17 12:22:51 EDT 2017, systemMessageType=Normal]
