NTASData [id=16593016095, subwayLine=YUS, stationId=MUS1, trainId=1, trainMessage=Delayed, trainDirection=North, timeInt=0.5635977777777778, timeString=00.56, trainDestination=MUS1, createDate=Sun Sep 17 10:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593016096, subwayLine=YUS, stationId=MUS1, trainId=118, trainMessage=Arriving, trainDirection=South, timeInt=2.40484, timeString=02.40, trainDestination=MUS2, createDate=Sun Sep 17 10:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593016097, subwayLine=YUS, stationId=MUS1, trainId=119, trainMessage=Arriving, trainDirection=South, timeInt=6.158444444444443, timeString=06.16, trainDestination=MUS2, createDate=Sun Sep 17 10:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593016098, subwayLine=YUS, stationId=QPK1, trainId=104, trainMessage=Arriving, trainDirection=North, timeInt=1.0075333333333334, timeString=01.01, trainDestination=FIN1, createDate=Sun Sep 17 10:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593016099, subwayLine=YUS, stationId=STP1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=0.17949333333333334, timeString=00.18, trainDestination=FIN1, createDate=Sun Sep 17 10:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593016100, subwayLine=YUS, stationId=STP1, trainId=104, trainMessage=Arriving, trainDirection=North, timeInt=2.1583066666666664, timeString=02.16, trainDestination=FIN1, createDate=Sun Sep 17 10:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593016101, subwayLine=YUS, stationId=OSG1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=0.93064, timeString=00.93, trainDestination=FIN1, createDate=Sun Sep 17 10:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593016102, subwayLine=YUS, stationId=OSG1, trainId=104, trainMessage=Arriving, trainDirection=North, timeInt=2.9094533333333334, timeString=02.91, trainDestination=FIN1, createDate=Sun Sep 17 10:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593016103, subwayLine=YUS, stationId=STA1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=1.764477777777778, timeString=01.76, trainDestination=FIN1, createDate=Sun Sep 17 10:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593016104, subwayLine=YUS, stationId=STA1, trainId=104, trainMessage=Arriving, trainDirection=North, timeInt=3.743291111111111, timeString=03.74, trainDestination=FIN1, createDate=Sun Sep 17 10:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593016105, subwayLine=YUS, stationId=UNI1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=2.671411111111111, timeString=02.67, trainDestination=FIN1, createDate=Sun Sep 17 10:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593016106, subwayLine=YUS, stationId=UNI1, trainId=104, trainMessage=Arriving, trainDirection=North, timeInt=4.6502244444444445, timeString=04.65, trainDestination=FIN1, createDate=Sun Sep 17 10:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593016107, subwayLine=YUS, stationId=KNG1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=3.4663022222222226, timeString=03.47, trainDestination=FIN1, createDate=Sun Sep 17 10:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593016108, subwayLine=YUS, stationId=KNG1, trainId=104, trainMessage=Arriving, trainDirection=North, timeInt=5.445115555555555, timeString=05.45, trainDestination=FIN1, createDate=Sun Sep 17 10:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593016109, subwayLine=YUS, stationId=QUN1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=4.291955555555556, timeString=04.29, trainDestination=FIN1, createDate=Sun Sep 17 10:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593016110, subwayLine=YUS, stationId=QUN1, trainId=104, trainMessage=Arriving, trainDirection=North, timeInt=6.27076888888889, timeString=06.27, trainDestination=FIN1, createDate=Sun Sep 17 10:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593016111, subwayLine=YUS, stationId=DUN1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=5.04648888888889, timeString=05.05, trainDestination=FIN1, createDate=Sun Sep 17 10:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593016112, subwayLine=YUS, stationId=DUN1, trainId=104, trainMessage=Arriving, trainDirection=North, timeInt=7.025302222222223, timeString=07.03, trainDestination=FIN1, createDate=Sun Sep 17 10:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593016113, subwayLine=YUS, stationId=COL1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=5.913346666666667, timeString=05.91, trainDestination=FIN1, createDate=Sun Sep 17 10:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593016114, subwayLine=YUS, stationId=COL1, trainId=104, trainMessage=Arriving, trainDirection=North, timeInt=7.8921600000000005, timeString=07.89, trainDestination=FIN1, createDate=Sun Sep 17 10:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593016115, subwayLine=YUS, stationId=WEL1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=6.831004444444444, timeString=06.83, trainDestination=FIN1, createDate=Sun Sep 17 10:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593016116, subwayLine=YUS, stationId=WEL1, trainId=104, trainMessage=Arriving, trainDirection=North, timeInt=8.809817777777779, timeString=08.81, trainDestination=FIN1, createDate=Sun Sep 17 10:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593016117, subwayLine=YUS, stationId=BLO1, trainId=101, trainMessage=Delayed, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 10:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593016118, subwayLine=YUS, stationId=BLO1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=7.78535111111111, timeString=07.79, trainDestination=FIN1, createDate=Sun Sep 17 10:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593016119, subwayLine=YUS, stationId=BLO1, trainId=104, trainMessage=Arriving, trainDirection=North, timeInt=9.764164444444443, timeString=09.76, trainDestination=FIN1, createDate=Sun Sep 17 10:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593016120, subwayLine=YUS, stationId=ROS1, trainId=101, trainMessage=Delayed, trainDirection=North, timeInt=1.3285733333333334, timeString=01.33, trainDestination=FIN1, createDate=Sun Sep 17 10:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593016121, subwayLine=YUS, stationId=ROS1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=9.113924444444445, timeString=09.11, trainDestination=FIN1, createDate=Sun Sep 17 10:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593016122, subwayLine=YUS, stationId=ROS1, trainId=104, trainMessage=Arriving, trainDirection=North, timeInt=11.092737777777778, timeString=11.09, trainDestination=FIN1, createDate=Sun Sep 17 10:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593016123, subwayLine=YUS, stationId=SUM1, trainId=101, trainMessage=Delayed, trainDirection=North, timeInt=2.357991111111111, timeString=02.36, trainDestination=FIN1, createDate=Sun Sep 17 10:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593016124, subwayLine=YUS, stationId=SUM1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=10.143342222222222, timeString=10.14, trainDestination=FIN1, createDate=Sun Sep 17 10:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593016125, subwayLine=YUS, stationId=SUM1, trainId=104, trainMessage=Arriving, trainDirection=North, timeInt=12.122155555555555, timeString=12.12, trainDestination=FIN1, createDate=Sun Sep 17 10:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593016126, subwayLine=YUS, stationId=STC1, trainId=101, trainMessage=Delayed, trainDirection=North, timeInt=3.7661511111111112, timeString=03.77, trainDestination=FIN1, createDate=Sun Sep 17 10:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593016127, subwayLine=YUS, stationId=STC1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=11.551502222222222, timeString=11.55, trainDestination=FIN1, createDate=Sun Sep 17 10:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593016128, subwayLine=YUS, stationId=STC1, trainId=104, trainMessage=Arriving, trainDirection=North, timeInt=13.530315555555555, timeString=13.53, trainDestination=FIN1, createDate=Sun Sep 17 10:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593016129, subwayLine=YUS, stationId=DAV1, trainId=128, trainMessage=Arriving, trainDirection=North, timeInt=1.7774355555555557, timeString=01.78, trainDestination=FIN1, createDate=Sun Sep 17 10:12:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16593016130, subwayLine=YUS, stationId=DAV1, trainId=101, trainMessage=Delayed, trainDirection=North, timeInt=5.798586666666667, timeString=05.80, trainDestination=FIN1, createDate=Sun Sep 17 10:12:19 EDT 2017, systemMessageType=Normal]
