NTASData [id=16594044275, subwayLine=YUS, stationId=WEL2, trainId=107, trainMessage=Arriving, trainDirection=South, timeInt=0.061524444444444444, timeString=00.06, trainDestination=SHW2, createDate=Sun Sep 17 11:27:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16594044276, subwayLine=YUS, stationId=WEL2, trainId=108, trainMessage=Arriving, trainDirection=South, timeInt=3.717044444444445, timeString=03.72, trainDestination=SHW2, createDate=Sun Sep 17 11:27:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16594044277, subwayLine=YUS, stationId=WEL2, trainId=109, trainMessage=Arriving, trainDirection=South, timeInt=9.917644444444443, timeString=09.92, trainDestination=SHW2, createDate=Sun Sep 17 11:27:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16594044278, subwayLine=YUS, stationId=COL2, trainId=107, trainMessage=Arriving, trainDirection=South, timeInt=0.9910355555555556, timeString=00.99, trainDestination=SHW2, createDate=Sun Sep 17 11:27:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16594044279, subwayLine=YUS, stationId=COL2, trainId=108, trainMessage=Arriving, trainDirection=South, timeInt=4.646555555555556, timeString=04.65, trainDestination=SHW2, createDate=Sun Sep 17 11:27:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16594044280, subwayLine=YUS, stationId=COL2, trainId=109, trainMessage=Arriving, trainDirection=South, timeInt=10.847155555555554, timeString=10.85, trainDestination=SHW2, createDate=Sun Sep 17 11:27:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16594044281, subwayLine=YUS, stationId=DUN2, trainId=107, trainMessage=Arriving, trainDirection=South, timeInt=1.8578933333333336, timeString=01.86, trainDestination=SHW2, createDate=Sun Sep 17 11:27:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16594044282, subwayLine=YUS, stationId=DUN2, trainId=108, trainMessage=Arriving, trainDirection=South, timeInt=5.513413333333334, timeString=05.51, trainDestination=SHW2, createDate=Sun Sep 17 11:27:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16594044283, subwayLine=YUS, stationId=DUN2, trainId=109, trainMessage=Arriving, trainDirection=South, timeInt=11.714013333333332, timeString=11.71, trainDestination=SHW2, createDate=Sun Sep 17 11:27:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16594044284, subwayLine=YUS, stationId=QUN2, trainId=107, trainMessage=Arriving, trainDirection=South, timeInt=2.614684444444445, timeString=02.61, trainDestination=SHW2, createDate=Sun Sep 17 11:27:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16594044285, subwayLine=YUS, stationId=QUN2, trainId=108, trainMessage=Arriving, trainDirection=South, timeInt=6.270204444444445, timeString=06.27, trainDestination=SHW2, createDate=Sun Sep 17 11:27:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16594044286, subwayLine=YUS, stationId=QUN2, trainId=109, trainMessage=Arriving, trainDirection=South, timeInt=12.470804444444445, timeString=12.47, trainDestination=SHW2, createDate=Sun Sep 17 11:27:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16594044287, subwayLine=YUS, stationId=KNG2, trainId=107, trainMessage=Arriving, trainDirection=South, timeInt=3.440337777777778, timeString=03.44, trainDestination=SHW2, createDate=Sun Sep 17 11:27:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16594044288, subwayLine=YUS, stationId=KNG2, trainId=108, trainMessage=Arriving, trainDirection=South, timeInt=7.095857777777779, timeString=07.10, trainDestination=SHW2, createDate=Sun Sep 17 11:27:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16594044289, subwayLine=YUS, stationId=KNG2, trainId=109, trainMessage=Arriving, trainDirection=South, timeInt=13.296457777777777, timeString=13.30, trainDestination=SHW2, createDate=Sun Sep 17 11:27:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16594044290, subwayLine=YUS, stationId=UNI2, trainId=107, trainMessage=Arriving, trainDirection=South, timeInt=4.247364444444445, timeString=04.25, trainDestination=SHW2, createDate=Sun Sep 17 11:27:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16594044291, subwayLine=YUS, stationId=UNI2, trainId=108, trainMessage=Arriving, trainDirection=South, timeInt=7.902884444444444, timeString=07.90, trainDestination=SHW2, createDate=Sun Sep 17 11:27:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16594044292, subwayLine=YUS, stationId=UNI2, trainId=109, trainMessage=Arriving, trainDirection=South, timeInt=14.103484444444444, timeString=14.10, trainDestination=SHW2, createDate=Sun Sep 17 11:27:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16594044293, subwayLine=YUS, stationId=STA2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=0.6716888888888889, timeString=00.67, trainDestination=SHW2, createDate=Sun Sep 17 11:27:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16594044294, subwayLine=YUS, stationId=STA2, trainId=107, trainMessage=Arriving, trainDirection=South, timeInt=5.174053333333333, timeString=05.17, trainDestination=SHW2, createDate=Sun Sep 17 11:27:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16594044295, subwayLine=YUS, stationId=STA2, trainId=108, trainMessage=Arriving, trainDirection=South, timeInt=8.829573333333332, timeString=08.83, trainDestination=SHW2, createDate=Sun Sep 17 11:27:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16594044296, subwayLine=YUS, stationId=OSG2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=1.3669555555555557, timeString=01.37, trainDestination=SHW2, createDate=Sun Sep 17 11:27:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16594044297, subwayLine=YUS, stationId=OSG2, trainId=107, trainMessage=Arriving, trainDirection=South, timeInt=5.86932, timeString=05.87, trainDestination=SHW2, createDate=Sun Sep 17 11:27:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16594044298, subwayLine=YUS, stationId=OSG2, trainId=108, trainMessage=Arriving, trainDirection=South, timeInt=9.52484, timeString=09.52, trainDestination=SHW2, createDate=Sun Sep 17 11:27:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16594044299, subwayLine=YUS, stationId=STP2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=2.1209244444444444, timeString=02.12, trainDestination=SHW2, createDate=Sun Sep 17 11:27:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16594044300, subwayLine=YUS, stationId=STP2, trainId=107, trainMessage=Arriving, trainDirection=South, timeInt=6.623288888888888, timeString=06.62, trainDestination=SHW2, createDate=Sun Sep 17 11:27:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16594044301, subwayLine=YUS, stationId=STP2, trainId=108, trainMessage=Arriving, trainDirection=South, timeInt=10.27880888888889, timeString=10.28, trainDestination=SHW2, createDate=Sun Sep 17 11:27:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16594044302, subwayLine=YUS, stationId=QPK2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=3.263231111111111, timeString=03.26, trainDestination=SHW2, createDate=Sun Sep 17 11:27:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16594044303, subwayLine=YUS, stationId=QPK2, trainId=107, trainMessage=Arriving, trainDirection=South, timeInt=7.765595555555555, timeString=07.77, trainDestination=SHW2, createDate=Sun Sep 17 11:27:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16594044304, subwayLine=YUS, stationId=QPK2, trainId=108, trainMessage=Arriving, trainDirection=South, timeInt=11.421115555555556, timeString=11.42, trainDestination=SHW2, createDate=Sun Sep 17 11:27:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16594044305, subwayLine=YUS, stationId=MUS2, trainId=106, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:27:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16594044306, subwayLine=YUS, stationId=MUS2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=4.5257644444444445, timeString=04.53, trainDestination=SHW2, createDate=Sun Sep 17 11:27:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16594044307, subwayLine=YUS, stationId=MUS2, trainId=107, trainMessage=Arriving, trainDirection=South, timeInt=9.028128888888888, timeString=09.03, trainDestination=SHW2, createDate=Sun Sep 17 11:27:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16594044308, subwayLine=YUS, stationId=SGU2, trainId=104, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=SHW2, createDate=Sun Sep 17 11:27:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16594044309, subwayLine=YUS, stationId=SGU2, trainId=106, trainMessage=Arriving, trainDirection=South, timeInt=1.1595222222222223, timeString=01.16, trainDestination=SHW2, createDate=Sun Sep 17 11:27:19 EDT 2017, systemMessageType=Normal]
NTASData [id=16594044310, subwayLine=YUS, stationId=SGU2, trainId=5, trainMessage=Arriving, trainDirection=South, timeInt=5.685286666666666, timeString=05.69, trainDestination=SHW2, createDate=Sun Sep 17 11:27:19 EDT 2017, systemMessageType=Normal]
