NTASData [id=16594145918, subwayLine=YUS, stationId=STP1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=0.4871155555555555, timeString=00.49, trainDestination=FIN1, createDate=Sun Sep 17 11:34:50 EDT 2017, systemMessageType=Normal]
NTASData [id=16594145919, subwayLine=YUS, stationId=STP1, trainId=94, trainMessage=Arriving, trainDirection=North, timeInt=2.4133066666666663, timeString=02.41, trainDestination=FIN1, createDate=Sun Sep 17 11:34:50 EDT 2017, systemMessageType=Normal]
NTASData [id=16594145920, subwayLine=YUS, stationId=STP1, trainId=119, trainMessage=Arriving, trainDirection=North, timeInt=3.8989366666666667, timeString=03.90, trainDestination=FIN1, createDate=Sun Sep 17 11:34:50 EDT 2017, systemMessageType=Normal]
NTASData [id=16594145921, subwayLine=YUS, stationId=OSG1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=1.2382622222222222, timeString=01.24, trainDestination=FIN1, createDate=Sun Sep 17 11:34:50 EDT 2017, systemMessageType=Normal]
NTASData [id=16594145922, subwayLine=YUS, stationId=OSG1, trainId=94, trainMessage=Arriving, trainDirection=North, timeInt=3.1644533333333333, timeString=03.16, trainDestination=FIN1, createDate=Sun Sep 17 11:34:50 EDT 2017, systemMessageType=Normal]
NTASData [id=16594145923, subwayLine=YUS, stationId=OSG1, trainId=119, trainMessage=Arriving, trainDirection=North, timeInt=4.650083333333333, timeString=04.65, trainDestination=FIN1, createDate=Sun Sep 17 11:34:50 EDT 2017, systemMessageType=Normal]
NTASData [id=16594145924, subwayLine=YUS, stationId=STA1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=2.0721000000000003, timeString=02.07, trainDestination=FIN1, createDate=Sun Sep 17 11:34:50 EDT 2017, systemMessageType=Normal]
NTASData [id=16594145925, subwayLine=YUS, stationId=STA1, trainId=94, trainMessage=Arriving, trainDirection=North, timeInt=3.998291111111111, timeString=04.00, trainDestination=FIN1, createDate=Sun Sep 17 11:34:50 EDT 2017, systemMessageType=Normal]
NTASData [id=16594145926, subwayLine=YUS, stationId=STA1, trainId=119, trainMessage=Arriving, trainDirection=North, timeInt=5.48392111111111, timeString=05.48, trainDestination=FIN1, createDate=Sun Sep 17 11:34:50 EDT 2017, systemMessageType=Normal]
NTASData [id=16594145927, subwayLine=YUS, stationId=UNI1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=2.979033333333333, timeString=02.98, trainDestination=FIN1, createDate=Sun Sep 17 11:34:50 EDT 2017, systemMessageType=Normal]
NTASData [id=16594145928, subwayLine=YUS, stationId=UNI1, trainId=94, trainMessage=Arriving, trainDirection=North, timeInt=4.905224444444444, timeString=04.91, trainDestination=FIN1, createDate=Sun Sep 17 11:34:50 EDT 2017, systemMessageType=Normal]
NTASData [id=16594145929, subwayLine=YUS, stationId=UNI1, trainId=119, trainMessage=Arriving, trainDirection=North, timeInt=6.390854444444443, timeString=06.39, trainDestination=FIN1, createDate=Sun Sep 17 11:34:50 EDT 2017, systemMessageType=Normal]
NTASData [id=16594145930, subwayLine=YUS, stationId=KNG1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=3.7739244444444444, timeString=03.77, trainDestination=FIN1, createDate=Sun Sep 17 11:34:50 EDT 2017, systemMessageType=Normal]
NTASData [id=16594145931, subwayLine=YUS, stationId=KNG1, trainId=94, trainMessage=Arriving, trainDirection=North, timeInt=5.700115555555556, timeString=05.70, trainDestination=FIN1, createDate=Sun Sep 17 11:34:50 EDT 2017, systemMessageType=Normal]
NTASData [id=16594145932, subwayLine=YUS, stationId=KNG1, trainId=119, trainMessage=Arriving, trainDirection=North, timeInt=7.185745555555554, timeString=07.19, trainDestination=FIN1, createDate=Sun Sep 17 11:34:50 EDT 2017, systemMessageType=Normal]
NTASData [id=16594145933, subwayLine=YUS, stationId=QUN1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=4.599577777777778, timeString=04.60, trainDestination=FIN1, createDate=Sun Sep 17 11:34:50 EDT 2017, systemMessageType=Normal]
NTASData [id=16594145934, subwayLine=YUS, stationId=QUN1, trainId=94, trainMessage=Arriving, trainDirection=North, timeInt=6.525768888888889, timeString=06.53, trainDestination=FIN1, createDate=Sun Sep 17 11:34:50 EDT 2017, systemMessageType=Normal]
NTASData [id=16594145935, subwayLine=YUS, stationId=QUN1, trainId=119, trainMessage=Arriving, trainDirection=North, timeInt=8.011398888888888, timeString=08.01, trainDestination=FIN1, createDate=Sun Sep 17 11:34:50 EDT 2017, systemMessageType=Normal]
NTASData [id=16594145936, subwayLine=YUS, stationId=DUN1, trainId=3, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 11:34:50 EDT 2017, systemMessageType=Normal]
NTASData [id=16594145937, subwayLine=YUS, stationId=DUN1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=5.354111111111111, timeString=05.35, trainDestination=FIN1, createDate=Sun Sep 17 11:34:50 EDT 2017, systemMessageType=Normal]
NTASData [id=16594145938, subwayLine=YUS, stationId=DUN1, trainId=94, trainMessage=Arriving, trainDirection=North, timeInt=7.280302222222222, timeString=07.28, trainDestination=FIN1, createDate=Sun Sep 17 11:34:50 EDT 2017, systemMessageType=Normal]
NTASData [id=16594145939, subwayLine=YUS, stationId=COL1, trainId=3, trainMessage=Arriving, trainDirection=North, timeInt=0.8668577777777778, timeString=00.87, trainDestination=FIN1, createDate=Sun Sep 17 11:34:50 EDT 2017, systemMessageType=Normal]
NTASData [id=16594145940, subwayLine=YUS, stationId=COL1, trainId=118, trainMessage=Arriving, trainDirection=North, timeInt=6.220968888888889, timeString=06.22, trainDestination=FIN1, createDate=Sun Sep 17 11:34:50 EDT 2017, systemMessageType=Normal]
