NTASData [id=16593743100, subwayLine=YUS, stationId=ROS1, trainId=114, trainMessage=Arriving, trainDirection=North, timeInt=0.5458177777777777, timeString=00.55, trainDestination=FIN1, createDate=Sun Sep 17 11:05:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593743101, subwayLine=YUS, stationId=ROS1, trainId=115, trainMessage=Arriving, trainDirection=North, timeInt=2.02792, timeString=02.03, trainDestination=FIN1, createDate=Sun Sep 17 11:05:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593743102, subwayLine=YUS, stationId=ROS1, trainId=117, trainMessage=Arriving, trainDirection=North, timeInt=7.349446666666667, timeString=07.35, trainDestination=FIN1, createDate=Sun Sep 17 11:05:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593743103, subwayLine=YUS, stationId=SUM1, trainId=114, trainMessage=Arriving, trainDirection=North, timeInt=1.5752355555555555, timeString=01.58, trainDestination=FIN1, createDate=Sun Sep 17 11:05:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593743104, subwayLine=YUS, stationId=SUM1, trainId=115, trainMessage=Arriving, trainDirection=North, timeInt=3.0573377777777777, timeString=03.06, trainDestination=FIN1, createDate=Sun Sep 17 11:05:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593743105, subwayLine=YUS, stationId=SUM1, trainId=117, trainMessage=Arriving, trainDirection=North, timeInt=8.378864444444444, timeString=08.38, trainDestination=FIN1, createDate=Sun Sep 17 11:05:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593743106, subwayLine=YUS, stationId=STC1, trainId=114, trainMessage=Arriving, trainDirection=North, timeInt=2.983395555555556, timeString=02.98, trainDestination=FIN1, createDate=Sun Sep 17 11:05:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593743107, subwayLine=YUS, stationId=STC1, trainId=115, trainMessage=Arriving, trainDirection=North, timeInt=4.465497777777777, timeString=04.47, trainDestination=FIN1, createDate=Sun Sep 17 11:05:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593743108, subwayLine=YUS, stationId=STC1, trainId=117, trainMessage=Arriving, trainDirection=North, timeInt=9.787024444444443, timeString=09.79, trainDestination=FIN1, createDate=Sun Sep 17 11:05:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593743109, subwayLine=YUS, stationId=DAV1, trainId=112, trainMessage=Arriving, trainDirection=North, timeInt=1.3230577777777777, timeString=01.32, trainDestination=FIN1, createDate=Sun Sep 17 11:05:32 EDT 2017, systemMessageType=Normal]
NTASData [id=16593743110, subwayLine=YUS, stationId=DAV1, trainId=114, trainMessage=Arriving, trainDirection=North, timeInt=5.015831111111111, timeString=05.02, trainDestination=FIN1, createDate=Sun Sep 17 11:05:32 EDT 2017, systemMessageType=Normal]
