NTASData [id=16593270789, subwayLine=YUS, stationId=COL1, trainId=5, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 10:29:35 EDT 2017, systemMessageType=Normal]
NTASData [id=16593270825, subwayLine=YUS, stationId=FIN1, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=6.8916088888888885, timeString=06.89, trainDestination=FIN1, createDate=Sun Sep 17 10:29:35 EDT 2017, systemMessageType=Normal]
NTASData [id=16593270826, subwayLine=YUS, stationId=FIN1, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=17.075364444444446, timeString=17.08, trainDestination=FIN1, createDate=Sun Sep 17 10:29:35 EDT 2017, systemMessageType=Normal]
NTASData [id=16593270827, subwayLine=YUS, stationId=FIN1, trainId=104, trainMessage=Arriving, trainDirection=North, timeInt=19.107800000000005, timeString=19.11, trainDestination=FIN1, createDate=Sun Sep 17 10:29:35 EDT 2017, systemMessageType=Normal]
NTASData [id=16593270828, subwayLine=YUS, stationId=FIN2, trainId=128, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=MUS2, createDate=Sun Sep 17 10:29:35 EDT 2017, systemMessageType=Normal]
NTASData [id=16593270829, subwayLine=YUS, stationId=FIN2, trainId=101, trainMessage=Arriving, trainDirection=North, timeInt=6.8916088888888885, timeString=06.89, trainDestination=FIN1, createDate=Sun Sep 17 10:29:35 EDT 2017, systemMessageType=Normal]
NTASData [id=16593270830, subwayLine=YUS, stationId=FIN2, trainId=102, trainMessage=Arriving, trainDirection=North, timeInt=17.075364444444446, timeString=17.08, trainDestination=FIN1, createDate=Sun Sep 17 10:29:35 EDT 2017, systemMessageType=Normal]
NTASData [id=16593270831, subwayLine=YUS, stationId=YKM2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=2.3706666666666667, timeString=02.37, trainDestination=MUS2, createDate=Sun Sep 17 10:29:35 EDT 2017, systemMessageType=Normal]
NTASData [id=16593270832, subwayLine=YUS, stationId=LAW2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=5.88364, timeString=05.88, trainDestination=MUS2, createDate=Sun Sep 17 10:29:35 EDT 2017, systemMessageType=Normal]
NTASData [id=16593270833, subwayLine=YUS, stationId=EGL2, trainId=125, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=MUS2, createDate=Sun Sep 17 10:29:35 EDT 2017, systemMessageType=Normal]
NTASData [id=16593270834, subwayLine=YUS, stationId=EGL2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=10.166515555555556, timeString=10.17, trainDestination=MUS2, createDate=Sun Sep 17 10:29:35 EDT 2017, systemMessageType=Normal]
NTASData [id=16593270835, subwayLine=YUS, stationId=DAV2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=1.6096666666666666, timeString=01.61, trainDestination=MUS2, createDate=Sun Sep 17 10:29:35 EDT 2017, systemMessageType=Normal]
NTASData [id=16593270836, subwayLine=YUS, stationId=DAV2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=11.776182222222221, timeString=11.78, trainDestination=MUS2, createDate=Sun Sep 17 10:29:35 EDT 2017, systemMessageType=Normal]
NTASData [id=16593270837, subwayLine=YUS, stationId=STC2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=3.6488755555555556, timeString=03.65, trainDestination=MUS2, createDate=Sun Sep 17 10:29:35 EDT 2017, systemMessageType=Normal]
NTASData [id=16593270838, subwayLine=YUS, stationId=STC2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=13.81539111111111, timeString=13.82, trainDestination=MUS2, createDate=Sun Sep 17 10:29:35 EDT 2017, systemMessageType=Normal]
NTASData [id=16593270839, subwayLine=YUS, stationId=SUM2, trainId=124, trainMessage=AtStation, trainDirection=South, timeInt=0.0, timeString=00.00, trainDestination=MUS2, createDate=Sun Sep 17 10:29:35 EDT 2017, systemMessageType=Normal]
NTASData [id=16593270840, subwayLine=YUS, stationId=SUM2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=5.053084444444444, timeString=05.05, trainDestination=MUS2, createDate=Sun Sep 17 10:29:35 EDT 2017, systemMessageType=Normal]
NTASData [id=16593270841, subwayLine=YUS, stationId=SUM2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=15.219599999999998, timeString=15.22, trainDestination=MUS2, createDate=Sun Sep 17 10:29:35 EDT 2017, systemMessageType=Normal]
NTASData [id=16593270842, subwayLine=YUS, stationId=ROS2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=1.0186933333333332, timeString=01.02, trainDestination=MUS2, createDate=Sun Sep 17 10:29:35 EDT 2017, systemMessageType=Normal]
NTASData [id=16593270843, subwayLine=YUS, stationId=ROS2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=6.071777777777777, timeString=06.07, trainDestination=MUS2, createDate=Sun Sep 17 10:29:35 EDT 2017, systemMessageType=Normal]
NTASData [id=16593270844, subwayLine=YUS, stationId=ROS2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=16.23829333333333, timeString=16.24, trainDestination=MUS2, createDate=Sun Sep 17 10:29:35 EDT 2017, systemMessageType=Normal]
NTASData [id=16593270845, subwayLine=YUS, stationId=BLO2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=2.3467022222222225, timeString=02.35, trainDestination=MUS2, createDate=Sun Sep 17 10:29:35 EDT 2017, systemMessageType=Normal]
NTASData [id=16593270846, subwayLine=YUS, stationId=BLO2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=7.399786666666666, timeString=07.40, trainDestination=MUS2, createDate=Sun Sep 17 10:29:35 EDT 2017, systemMessageType=Normal]
NTASData [id=16593270847, subwayLine=YUS, stationId=BLO2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=17.56630222222222, timeString=17.57, trainDestination=MUS2, createDate=Sun Sep 17 10:29:35 EDT 2017, systemMessageType=Normal]
NTASData [id=16593270848, subwayLine=YUS, stationId=WEL2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=3.301048888888889, timeString=03.30, trainDestination=MUS2, createDate=Sun Sep 17 10:29:35 EDT 2017, systemMessageType=Normal]
NTASData [id=16593270849, subwayLine=YUS, stationId=WEL2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=8.354133333333333, timeString=08.35, trainDestination=MUS2, createDate=Sun Sep 17 10:29:35 EDT 2017, systemMessageType=Normal]
NTASData [id=16593270850, subwayLine=YUS, stationId=WEL2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=18.52064888888889, timeString=18.52, trainDestination=MUS2, createDate=Sun Sep 17 10:29:35 EDT 2017, systemMessageType=Normal]
NTASData [id=16593270851, subwayLine=YUS, stationId=COL2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=4.2305600000000005, timeString=04.23, trainDestination=MUS2, createDate=Sun Sep 17 10:29:35 EDT 2017, systemMessageType=Normal]
NTASData [id=16593270852, subwayLine=YUS, stationId=COL2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=9.283644444444443, timeString=09.28, trainDestination=MUS2, createDate=Sun Sep 17 10:29:35 EDT 2017, systemMessageType=Normal]
NTASData [id=16593270853, subwayLine=YUS, stationId=COL2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=19.450159999999997, timeString=19.45, trainDestination=MUS2, createDate=Sun Sep 17 10:29:35 EDT 2017, systemMessageType=Normal]
NTASData [id=16593270854, subwayLine=YUS, stationId=DUN2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=5.097417777777778, timeString=05.10, trainDestination=MUS2, createDate=Sun Sep 17 10:29:35 EDT 2017, systemMessageType=Normal]
NTASData [id=16593270855, subwayLine=YUS, stationId=DUN2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=10.15050222222222, timeString=10.15, trainDestination=MUS2, createDate=Sun Sep 17 10:29:35 EDT 2017, systemMessageType=Normal]
NTASData [id=16593270856, subwayLine=YUS, stationId=DUN2, trainId=126, trainMessage=Arriving, trainDirection=South, timeInt=20.317017777777778, timeString=20.32, trainDestination=MUS2, createDate=Sun Sep 17 10:29:35 EDT 2017, systemMessageType=Normal]
NTASData [id=16593270857, subwayLine=YUS, stationId=QUN2, trainId=123, trainMessage=Arriving, trainDirection=South, timeInt=0.5017911111111111, timeString=00.50, trainDestination=MUS2, createDate=Sun Sep 17 10:29:35 EDT 2017, systemMessageType=Normal]
NTASData [id=16593270858, subwayLine=YUS, stationId=QUN2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=5.8542088888888895, timeString=05.85, trainDestination=MUS2, createDate=Sun Sep 17 10:29:35 EDT 2017, systemMessageType=Normal]
NTASData [id=16593270859, subwayLine=YUS, stationId=QUN2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=10.907293333333334, timeString=10.91, trainDestination=MUS2, createDate=Sun Sep 17 10:29:35 EDT 2017, systemMessageType=Normal]
NTASData [id=16593270860, subwayLine=YUS, stationId=KNG2, trainId=123, trainMessage=Arriving, trainDirection=South, timeInt=1.3274444444444446, timeString=01.33, trainDestination=MUS2, createDate=Sun Sep 17 10:29:35 EDT 2017, systemMessageType=Normal]
NTASData [id=16593270861, subwayLine=YUS, stationId=KNG2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=6.679862222222223, timeString=06.68, trainDestination=MUS2, createDate=Sun Sep 17 10:29:35 EDT 2017, systemMessageType=Normal]
NTASData [id=16593270862, subwayLine=YUS, stationId=KNG2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=11.732946666666665, timeString=11.73, trainDestination=MUS2, createDate=Sun Sep 17 10:29:35 EDT 2017, systemMessageType=Normal]
NTASData [id=16593270863, subwayLine=YUS, stationId=UNI2, trainId=123, trainMessage=Arriving, trainDirection=South, timeInt=2.134471111111111, timeString=02.13, trainDestination=MUS2, createDate=Sun Sep 17 10:29:35 EDT 2017, systemMessageType=Normal]
NTASData [id=16593270864, subwayLine=YUS, stationId=UNI2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=7.486888888888888, timeString=07.49, trainDestination=MUS2, createDate=Sun Sep 17 10:29:35 EDT 2017, systemMessageType=Normal]
NTASData [id=16593270865, subwayLine=YUS, stationId=UNI2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=12.539973333333332, timeString=12.54, trainDestination=MUS2, createDate=Sun Sep 17 10:29:35 EDT 2017, systemMessageType=Normal]
NTASData [id=16593270866, subwayLine=YUS, stationId=STA2, trainId=123, trainMessage=Arriving, trainDirection=South, timeInt=3.06116, timeString=03.06, trainDestination=MUS2, createDate=Sun Sep 17 10:29:35 EDT 2017, systemMessageType=Normal]
NTASData [id=16593270867, subwayLine=YUS, stationId=STA2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=8.413577777777778, timeString=08.41, trainDestination=MUS2, createDate=Sun Sep 17 10:29:35 EDT 2017, systemMessageType=Normal]
NTASData [id=16593270868, subwayLine=YUS, stationId=STA2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=13.466662222222219, timeString=13.47, trainDestination=MUS2, createDate=Sun Sep 17 10:29:35 EDT 2017, systemMessageType=Normal]
NTASData [id=16593270869, subwayLine=YUS, stationId=OSG2, trainId=123, trainMessage=Arriving, trainDirection=South, timeInt=3.7564266666666666, timeString=03.76, trainDestination=MUS2, createDate=Sun Sep 17 10:29:35 EDT 2017, systemMessageType=Normal]
NTASData [id=16593270870, subwayLine=YUS, stationId=OSG2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=9.108844444444445, timeString=09.11, trainDestination=MUS2, createDate=Sun Sep 17 10:29:35 EDT 2017, systemMessageType=Normal]
NTASData [id=16593270871, subwayLine=YUS, stationId=OSG2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=14.161928888888886, timeString=14.16, trainDestination=MUS2, createDate=Sun Sep 17 10:29:35 EDT 2017, systemMessageType=Normal]
NTASData [id=16593270872, subwayLine=YUS, stationId=STP2, trainId=123, trainMessage=Arriving, trainDirection=South, timeInt=4.510395555555555, timeString=04.51, trainDestination=MUS2, createDate=Sun Sep 17 10:29:35 EDT 2017, systemMessageType=Normal]
NTASData [id=16593270873, subwayLine=YUS, stationId=STP2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=9.862813333333333, timeString=09.86, trainDestination=MUS2, createDate=Sun Sep 17 10:29:35 EDT 2017, systemMessageType=Normal]
NTASData [id=16593270874, subwayLine=YUS, stationId=STP2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=14.915897777777774, timeString=14.92, trainDestination=MUS2, createDate=Sun Sep 17 10:29:35 EDT 2017, systemMessageType=Normal]
NTASData [id=16593270875, subwayLine=YUS, stationId=QPK2, trainId=123, trainMessage=Arriving, trainDirection=South, timeInt=5.6527022222222225, timeString=05.65, trainDestination=MUS2, createDate=Sun Sep 17 10:29:35 EDT 2017, systemMessageType=Normal]
NTASData [id=16593270876, subwayLine=YUS, stationId=QPK2, trainId=124, trainMessage=Arriving, trainDirection=South, timeInt=11.00512, timeString=11.01, trainDestination=MUS2, createDate=Sun Sep 17 10:29:35 EDT 2017, systemMessageType=Normal]
NTASData [id=16593270877, subwayLine=YUS, stationId=QPK2, trainId=125, trainMessage=Arriving, trainDirection=South, timeInt=16.05820444444444, timeString=16.06, trainDestination=MUS2, createDate=Sun Sep 17 10:29:35 EDT 2017, systemMessageType=Normal]
NTASData [id=16593270878, subwayLine=YUS, stationId=MUS2, trainId=122, trainMessage=Arriving, trainDirection=South, timeInt=0.42672, timeString=00.43, trainDestination=MUS2, createDate=Sun Sep 17 10:29:35 EDT 2017, systemMessageType=Normal]
NTASData [id=16593270879, subwayLine=YUS, stationId=MUS2, trainId=1, trainMessage=Delayed, trainDirection=North, timeInt=0.5635977777777778, timeString=00.56, trainDestination=MUS1, createDate=Sun Sep 17 10:29:35 EDT 2017, systemMessageType=Normal]
NTASData [id=16593270880, subwayLine=YUS, stationId=MUS2, trainId=109, trainMessage=AtStation, trainDirection=North, timeInt=1.2019966666666666, timeString=01.20, trainDestination=MUS1, createDate=Sun Sep 17 10:29:35 EDT 2017, systemMessageType=Normal]
NTASData [id=16593270881, subwayLine=YUS, stationId=MUS1, trainId=122, trainMessage=Arriving, trainDirection=South, timeInt=0.42672, timeString=00.43, trainDestination=MUS2, createDate=Sun Sep 17 10:29:35 EDT 2017, systemMessageType=Normal]
NTASData [id=16593270882, subwayLine=YUS, stationId=MUS1, trainId=1, trainMessage=Delayed, trainDirection=North, timeInt=0.5635977777777778, timeString=00.56, trainDestination=MUS1, createDate=Sun Sep 17 10:29:35 EDT 2017, systemMessageType=Normal]
NTASData [id=16593270883, subwayLine=YUS, stationId=MUS1, trainId=109, trainMessage=AtStation, trainDirection=North, timeInt=1.2019966666666666, timeString=01.20, trainDestination=MUS1, createDate=Sun Sep 17 10:29:35 EDT 2017, systemMessageType=Normal]
NTASData [id=16593270884, subwayLine=YUS, stationId=STP1, trainId=108, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 10:29:35 EDT 2017, systemMessageType=Normal]
NTASData [id=16593270885, subwayLine=YUS, stationId=OSG1, trainId=108, trainMessage=Arriving, trainDirection=North, timeInt=0.7511466666666666, timeString=00.75, trainDestination=FIN1, createDate=Sun Sep 17 10:29:35 EDT 2017, systemMessageType=Normal]
NTASData [id=16593270886, subwayLine=YUS, stationId=STA1, trainId=108, trainMessage=Arriving, trainDirection=North, timeInt=1.5849844444444445, timeString=01.58, trainDestination=FIN1, createDate=Sun Sep 17 10:29:35 EDT 2017, systemMessageType=Normal]
NTASData [id=16593270887, subwayLine=YUS, stationId=UNI1, trainId=107, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 10:29:35 EDT 2017, systemMessageType=Normal]
NTASData [id=16593270888, subwayLine=YUS, stationId=UNI1, trainId=108, trainMessage=Arriving, trainDirection=North, timeInt=2.4919177777777777, timeString=02.49, trainDestination=FIN1, createDate=Sun Sep 17 10:29:35 EDT 2017, systemMessageType=Normal]
NTASData [id=16593270889, subwayLine=YUS, stationId=KNG1, trainId=107, trainMessage=Arriving, trainDirection=North, timeInt=0.7948911111111111, timeString=00.79, trainDestination=FIN1, createDate=Sun Sep 17 10:29:35 EDT 2017, systemMessageType=Normal]
NTASData [id=16593270890, subwayLine=YUS, stationId=KNG1, trainId=108, trainMessage=Arriving, trainDirection=North, timeInt=3.286808888888889, timeString=03.29, trainDestination=FIN1, createDate=Sun Sep 17 10:29:35 EDT 2017, systemMessageType=Normal]
NTASData [id=16593270891, subwayLine=YUS, stationId=QUN1, trainId=106, trainMessage=Arriving, trainDirection=North, timeInt=0.1902177777777778, timeString=00.19, trainDestination=FIN1, createDate=Sun Sep 17 10:29:35 EDT 2017, systemMessageType=Normal]
NTASData [id=16593270892, subwayLine=YUS, stationId=QUN1, trainId=107, trainMessage=Arriving, trainDirection=North, timeInt=1.6205444444444443, timeString=01.62, trainDestination=FIN1, createDate=Sun Sep 17 10:29:35 EDT 2017, systemMessageType=Normal]
NTASData [id=16593270893, subwayLine=YUS, stationId=QUN1, trainId=108, trainMessage=Arriving, trainDirection=North, timeInt=4.112462222222222, timeString=04.11, trainDestination=FIN1, createDate=Sun Sep 17 10:29:35 EDT 2017, systemMessageType=Normal]
NTASData [id=16593270894, subwayLine=YUS, stationId=DUN1, trainId=106, trainMessage=Arriving, trainDirection=North, timeInt=0.9447511111111111, timeString=00.94, trainDestination=FIN1, createDate=Sun Sep 17 10:29:35 EDT 2017, systemMessageType=Normal]
NTASData [id=16593270895, subwayLine=YUS, stationId=DUN1, trainId=107, trainMessage=Arriving, trainDirection=North, timeInt=2.375077777777778, timeString=02.38, trainDestination=FIN1, createDate=Sun Sep 17 10:29:35 EDT 2017, systemMessageType=Normal]
NTASData [id=16593270896, subwayLine=YUS, stationId=DUN1, trainId=108, trainMessage=Arriving, trainDirection=North, timeInt=4.8669955555555555, timeString=04.87, trainDestination=FIN1, createDate=Sun Sep 17 10:29:35 EDT 2017, systemMessageType=Normal]
