NTASData [id=16593589134, subwayLine=SHEP, stationId=YIE2, trainId=462, trainMessage=Arriving, trainDirection=West, timeInt=0.7711409395973154, timeString=00.77, trainDestination=YIE2, createDate=Sun Sep 17 10:53:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593589135, subwayLine=SHEP, stationId=YIE2, trainId=463, trainMessage=Arriving, trainDirection=West, timeInt=7.528087248322147, timeString=07.53, trainDestination=YIE2, createDate=Sun Sep 17 10:53:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593589136, subwayLine=SHEP, stationId=YIE1, trainId=462, trainMessage=Arriving, trainDirection=West, timeInt=0.7711409395973154, timeString=00.77, trainDestination=YIE2, createDate=Sun Sep 17 10:53:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593589137, subwayLine=SHEP, stationId=YIE1, trainId=463, trainMessage=Arriving, trainDirection=West, timeInt=7.528087248322147, timeString=07.53, trainDestination=YIE2, createDate=Sun Sep 17 10:53:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593589138, subwayLine=SHEP, stationId=BSS1, trainId=461, trainMessage=Arriving, trainDirection=East, timeInt=1.197986577181208, timeString=01.20, trainDestination=DML1, createDate=Sun Sep 17 10:53:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593589139, subwayLine=SHEP, stationId=LES1, trainId=461, trainMessage=Arriving, trainDirection=East, timeInt=2.7858724832214765, timeString=02.79, trainDestination=DML1, createDate=Sun Sep 17 10:53:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593589140, subwayLine=SHEP, stationId=DML1, trainId=464, trainMessage=AtStation, trainDirection=East, timeInt=0.0, timeString=00.00, trainDestination=YIE2, createDate=Sun Sep 17 10:53:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593589141, subwayLine=SHEP, stationId=DML1, trainId=461, trainMessage=Arriving, trainDirection=East, timeInt=6.290536912751677, timeString=06.29, trainDestination=DML1, createDate=Sun Sep 17 10:53:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593589142, subwayLine=SHEP, stationId=DML2, trainId=461, trainMessage=Arriving, trainDirection=East, timeInt=6.290536912751677, timeString=06.29, trainDestination=DML1, createDate=Sun Sep 17 10:53:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593589143, subwayLine=SHEP, stationId=LES2, trainId=463, trainMessage=AtStation, trainDirection=West, timeInt=0.0, timeString=00.00, trainDestination=YIE2, createDate=Sun Sep 17 10:53:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593589144, subwayLine=SHEP, stationId=BSS2, trainId=463, trainMessage=Arriving, trainDirection=West, timeInt=1.5959395973154362, timeString=01.60, trainDestination=YIE2, createDate=Sun Sep 17 10:53:28 EDT 2017, systemMessageType=Normal]
NTASData [id=16593589145, subwayLine=SHEP, stationId=BYV2, trainId=463, trainMessage=Arriving, trainDirection=West, timeInt=3.3871812080536916, timeString=03.39, trainDestination=YIE2, createDate=Sun Sep 17 10:53:28 EDT 2017, systemMessageType=Normal]
