NTASData [id=16593405358, subwayLine=SHEP, stationId=BYV1, trainId=463, trainMessage=Arriving, trainDirection=East, timeInt=3.9221476510067115, timeString=03.92, trainDestination=DML1, createDate=Sun Sep 17 10:39:41 EDT 2017, systemMessageType=Normal]
NTASData [id=16593405359, subwayLine=SHEP, stationId=BSS1, trainId=463, trainMessage=Arriving, trainDirection=East, timeInt=5.709362416107382, timeString=05.71, trainDestination=DML1, createDate=Sun Sep 17 10:39:41 EDT 2017, systemMessageType=Normal]
NTASData [id=16593405360, subwayLine=SHEP, stationId=LES1, trainId=462, trainMessage=Arriving, trainDirection=East, timeInt=1.3328859060402685, timeString=01.33, trainDestination=DML1, createDate=Sun Sep 17 10:39:41 EDT 2017, systemMessageType=Normal]
NTASData [id=16593405361, subwayLine=SHEP, stationId=LES1, trainId=463, trainMessage=Arriving, trainDirection=East, timeInt=7.2972483221476505, timeString=07.30, trainDestination=DML1, createDate=Sun Sep 17 10:39:41 EDT 2017, systemMessageType=Normal]
NTASData [id=16593405362, subwayLine=SHEP, stationId=DML1, trainId=462, trainMessage=Arriving, trainDirection=East, timeInt=4.837550335570469, timeString=04.84, trainDestination=DML1, createDate=Sun Sep 17 10:39:41 EDT 2017, systemMessageType=Normal]
NTASData [id=16593405363, subwayLine=SHEP, stationId=DML1, trainId=463, trainMessage=Arriving, trainDirection=East, timeInt=10.801912751677852, timeString=10.80, trainDestination=DML1, createDate=Sun Sep 17 10:39:41 EDT 2017, systemMessageType=Normal]
NTASData [id=16593405364, subwayLine=SHEP, stationId=DML2, trainId=462, trainMessage=Arriving, trainDirection=East, timeInt=4.837550335570469, timeString=04.84, trainDestination=DML1, createDate=Sun Sep 17 10:39:41 EDT 2017, systemMessageType=Normal]
NTASData [id=16593405365, subwayLine=SHEP, stationId=DML2, trainId=463, trainMessage=Arriving, trainDirection=East, timeInt=10.801912751677852, timeString=10.80, trainDestination=DML1, createDate=Sun Sep 17 10:39:41 EDT 2017, systemMessageType=Normal]
NTASData [id=16593405366, subwayLine=SHEP, stationId=LES2, trainId=461, trainMessage=Arriving, trainDirection=West, timeInt=3.2073825503355704, timeString=03.21, trainDestination=YIE2, createDate=Sun Sep 17 10:39:41 EDT 2017, systemMessageType=Normal]
NTASData [id=16593405367, subwayLine=SHEP, stationId=BSS2, trainId=461, trainMessage=Arriving, trainDirection=West, timeInt=4.803322147651007, timeString=04.80, trainDestination=YIE2, createDate=Sun Sep 17 10:39:41 EDT 2017, systemMessageType=Normal]
NTASData [id=16593405368, subwayLine=SHEP, stationId=BYV2, trainId=464, trainMessage=AtStation, trainDirection=West, timeInt=0.0, timeString=00.00, trainDestination=YIE2, createDate=Sun Sep 17 10:39:41 EDT 2017, systemMessageType=Normal]
NTASData [id=16593405369, subwayLine=SHEP, stationId=BYV2, trainId=461, trainMessage=Arriving, trainDirection=West, timeInt=6.594563758389262, timeString=06.59, trainDestination=YIE2, createDate=Sun Sep 17 10:39:41 EDT 2017, systemMessageType=Normal]
NTASData [id=16593405370, subwayLine=SHEP, stationId=YIE2, trainId=464, trainMessage=Arriving, trainDirection=West, timeInt=4.140906040268456, timeString=04.14, trainDestination=YIE2, createDate=Sun Sep 17 10:39:41 EDT 2017, systemMessageType=Normal]
NTASData [id=16593405371, subwayLine=SHEP, stationId=YIE2, trainId=461, trainMessage=Arriving, trainDirection=West, timeInt=10.735469798657718, timeString=10.74, trainDestination=YIE2, createDate=Sun Sep 17 10:39:41 EDT 2017, systemMessageType=Normal]
NTASData [id=16593405372, subwayLine=SHEP, stationId=YIE1, trainId=464, trainMessage=Arriving, trainDirection=West, timeInt=4.140906040268456, timeString=04.14, trainDestination=YIE2, createDate=Sun Sep 17 10:39:41 EDT 2017, systemMessageType=Normal]
NTASData [id=16593405373, subwayLine=SHEP, stationId=YIE1, trainId=461, trainMessage=Arriving, trainDirection=West, timeInt=10.735469798657718, timeString=10.74, trainDestination=YIE2, createDate=Sun Sep 17 10:39:41 EDT 2017, systemMessageType=Normal]
